llm_annotation_id,tweet_id,llm_id,llm_name_version,post_type,text,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,total_score,date,annotation_session
46,46,1,gpt-4o-2024-08-06,reply,"@MTGrepp NIKKI  SAYS';  TRUMP DOESN'T QUALIFY FOR PRESIDENT,' BUT SHE DOESN'T  CARE ABOUT AMERICA PEOPLE  SHE CARE ABOUT HER JOB.SAME ALL GOP TRUMP'S  SLAVES. SO SHE IS VOTING FOR SOMEONE  DOESN'T  QUALIFY. THIS IS GREAT . https://t.co/FJ3JrirnB5",3,Partisan name-calling ('GOP TRUMP'S SLAVES') and emotion/exaggeration ('SHE DOESN'T CARE ABOUT AMERICA PEOPLE').,2,Emotion/exaggeration ('SHE DOESN'T CARE ABOUT AMERICA PEOPLE') but no direct support for undemocratic practices.,1,No support for partisan violence.,2,Criticism of supporting someone who 'DOESN'T QUALIFY' but no name-calling or emotion/exaggeration related to undemocratic candidates.,3,Name-calling ('GOP TRUMP'S SLAVES') and emotion/exaggeration ('SHE DOESN'T CARE ABOUT AMERICA PEOPLE').,3,Name-calling ('GOP TRUMP'S SLAVES') and emotion/exaggeration ('SHE DOESN'T CARE ABOUT AMERICA PEOPLE').,2,Terms that increase distrust ('GOP TRUMP'S SLAVES') but no specific event or further emotion/exaggeration.,2,Emotion/exaggeration ('SHE DOESN'T CARE ABOUT AMERICA PEOPLE') but no specific biased evaluation of politicized facts.,18,2026-03-07 12:27:07,20260307_1224
47,47,1,gpt-4o-2024-08-06,reply,@Concern70732755 You are just making things up to suit your incredible conservative bias.,2,"The tweet accuses the user of having a 'conservative bias', which implies emotion or exaggeration.",1,There is no support for undemocratic practices or related name-calling.,1,There is no support for partisan violence or related name-calling.,1,There is no support for undemocratic candidates or related name-calling.,2,"The accusation of 'conservative bias' suggests emotion or exaggeration, reducing trust.",2,"The accusation of 'making things up' suggests emotion or exaggeration, reducing trust.",1,There is no language that increases social distance or distrust.,2,The accusation of 'conservative bias' suggests a biased evaluation of facts with emotion or exaggeration.,12,2026-03-07 12:27:11,20260307_1224
48,48,1,gpt-4o-2024-08-06,tweet,".@megynkelly you spray out your #Trump @GOP cult #propaganda, while The Huckster himself (incl his latest, unhinged @AI generated crowd imagery lies) is fully, publicly, displaying his “mental health” issues & uncontrolled pathologies. He IS running for #USA president! #democracy",3,"Partisan name-calling with terms like 'cult' and 'propaganda', and emotional language like 'unhinged'.",2,"Emotion and exaggeration present with terms like 'unhinged' and 'pathologies', but no direct support for undemocratic practices.",1,No support for partisan violence is expressed.,1,No support for undemocratic candidates is expressed.,3,Name-calling and emotional language reduce trust and oppose bipartisanship.,3,Name-calling and emotional language reduce social trust.,2,"Terms like 'cult' increase social distance, but no events that damage communities are mentioned.",2,"Emotion and exaggeration present, but no specific politicized facts are evaluated.",17,2026-03-07 12:27:15,20260307_1224
49,49,1,gpt-4o-2024-08-06,reply,@RKGold @TheJordanRachel Like all Trump supporters😂😂😂😂 the Donald Trump reform immigration to make it harder to work illegally?,2,The tweet includes emotion/exaggeration with the use of laughing emojis.,1,There is no support for undemocratic practices or related name-calling/emotion.,1,There is no support for partisan violence or related name-calling/emotion.,1,There is no support for undemocratic candidates or related name-calling/emotion.,1,There is no opposition to bipartisanship or related name-calling/emotion.,1,There is no social distrust or related name-calling/emotion.,1,There is no social distance or related name-calling/emotion.,1,There is no biased evaluation of politicized facts or related emotion/exaggeration.,9,2026-03-07 12:27:19,20260307_1224
50,50,1,gpt-4o-2024-08-06,quote,"the HAMAS wing of Congress must go....
same with the MAGA wing.....",3,Partisan name-calling with 'HAMAS wing' and 'MAGA wing' and emotional language.,2,Partisan name-calling with 'HAMAS wing' and 'MAGA wing' but no explicit support for undemocratic practices.,2,Partisan name-calling with 'HAMAS wing' and 'MAGA wing' but no explicit support for violence.,1,No support for undemocratic candidates is shown.,3,Name-calling and emotional language reduce trust and oppose bipartisanship.,3,Name-calling and emotional language reduce social trust.,2,Name-calling increases social distance but lacks further emotional context.,1,No biased evaluation of politicized facts is present.,17,2026-03-07 12:27:23,20260307_1224
51,51,1,gpt-4o-2024-08-06,reply,"@GOP_Democracy @SykesCharlie @daveweigel No, they’re in a cult",2,The term 'cult' implies emotion or exaggeration.,1,No support for undemocratic practices is shown.,1,No support for partisan violence is shown.,1,No support for undemocratic candidates is shown.,2,"The term 'cult' reduces trust, indicating opposition to bipartisanship.",2,"The term 'cult' reduces trust, indicating social distrust.",2,The term 'cult' increases social distance by implying distrust and prejudice.,1,No biased evaluation of politicized facts is present.,12,2026-03-07 12:27:27,20260307_1224
52,52,1,gpt-4o-2024-08-06,reply,"@thetrueshelby These are actual MAGA posts and billboards.

Mike Fuckabee AKA Mike #Hypocrite https://t.co/X2RnmBgEQF",2,Partisan name-calling with 'Mike Fuckabee' and use of '#Hypocrite'.,2,Partisan name-calling with 'Mike Fuckabee' and use of '#Hypocrite'.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,2,Partisan name-calling with 'Mike Fuckabee' reduces trust.,2,Partisan name-calling with 'Mike Fuckabee' reduces trust.,2,Partisan name-calling with 'Mike Fuckabee' increases social distance.,1,No biased evaluation of politicized facts is evident.,13,2026-03-07 12:27:31,20260307_1224
53,53,1,gpt-4o-2024-08-06,reply,@Lynnebf_2846 @RNC They are liars.,2,Partisan name-calling is present with 'liars'.,1,No support for undemocratic practices is shown.,1,No support for partisan violence is shown.,1,No support for undemocratic candidates is shown.,2,"Name-calling reduces trust, indicating opposition to bipartisanship.",2,"Name-calling reduces trust, indicating social distrust.",2,Name-calling increases social distance.,1,No biased evaluation of politicized facts is present.,12,2026-03-07 12:27:35,20260307_1224
54,54,1,gpt-4o-2024-08-06,reply,"@N00saGirl Yep! Funny how Kamala's ""platform"" is finally dropping next week—right after the Trump hack news. Coincidence? Maybe she just needed some ""inspiration"" from the GOP. Plagiarism runs deep in the Dems, and Kamala's just keeping the tradition alive.",2,The tweet includes partisan name-calling by implying plagiarism is a tradition in the Democratic party.,2,The tweet uses emotion or exaggeration by suggesting plagiarism runs deep in the Democratic party.,1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,2,The tweet uses emotion or exaggeration by implying Kamala Harris needed 'inspiration' from the GOP.,2,The tweet uses emotion or exaggeration by suggesting plagiarism is a tradition in the Democratic party.,2,The tweet increases distrust by accusing Kamala Harris and the Democrats of plagiarism.,2,The tweet presents a biased evaluation by implying Kamala Harris's platform is plagiarized from the GOP.,14,2026-03-07 12:27:40,20260307_1224
55,55,1,gpt-4o-2024-08-06,reply,"@goddeketal I used to have Eric Carmen follow me. He was a great singer, and a great conservative.",1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-03-07 12:27:43,20260307_1224
56,56,1,gpt-4o-2024-08-06,reply,@elonmusk we love Donald Trump to be President of USA. Elon Musk is a special guest of honor.,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-03-07 12:27:46,20260307_1224
57,57,1,gpt-4o-2024-08-06,reply,"@heatfan_YG71 @RepMTG Probably true because in this case, the “no matter what“ happens to be Donald Trump.",1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-03-07 12:27:50,20260307_1224
58,58,1,gpt-4o-2024-08-06,reply,@highbrow_nobrow @AccountableGOP Deflect & Deny. That should be the new MAGA motto.,2,Partisan name-calling with 'MAGA' and emotional tone in 'Deflect & Deny'.,2,Emotion or exaggeration in 'Deflect & Deny' without direct support for undemocratic practices.,1,No support for partisan violence is expressed.,1,No support for undemocratic candidates is expressed.,2,Emotion or exaggeration in 'Deflect & Deny' suggests opposition to bipartisanship.,2,Emotion or exaggeration in 'Deflect & Deny' suggests social distrust.,1,No terms that increase social distance are present.,1,No biased evaluation of politicized facts is present.,12,2026-03-07 12:27:54,20260307_1224
59,59,1,gpt-4o-2024-08-06,reply,"@RpsAgainstTrump @seatedinperil My favorite was #26, truly gives the perspective of the enormity at stake https://t.co/SWG4a73VUf",1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-03-07 12:27:58,20260307_1224
60,60,1,gpt-4o-2024-08-06,reply,"@GuntherEagleman it started cause the white man didn't like seeing a black man become commander in chief. it's how we get to project 2025, Trump puppet wants to implement..    but gop Maga supporting an old weak man who yells on X and rambles wil be disappointed just like his loss in 2020.",3,Partisan name-calling with 'gop Maga' and emotional language with 'old weak man who yells'.,2,Emotion or exaggeration with 'Trump puppet wants to implement'.,1,No support for partisan violence is expressed.,2,Mentions 'Trump puppet' suggesting support for undemocratic candidates but lacks name-calling or exaggeration.,2,Emotion or exaggeration with 'old weak man who yells'.,2,Emotion or exaggeration with 'old weak man who yells'.,2,Terms that increase distrust with 'gop Maga supporting'.,2,Emotion or exaggeration with 'Trump puppet wants to implement'.,16,2026-03-07 12:28:02,20260307_1224
61,61,1,gpt-4o-2024-08-06,reply,@akafacehots Yeah Yeah yeah and Hillary’s emails…  MAGA  ploys  are  so predictable and  stale.,2,The tweet uses emotion or exaggeration with 'MAGA ploys are so predictable and stale'.,1,There is no support for undemocratic practices or related name-calling/emotion.,1,There is no support for partisan violence or related name-calling/emotion.,1,There is no support for undemocratic candidates or related name-calling/emotion.,2,The tweet uses emotion or exaggeration with 'MAGA ploys are so predictable and stale'.,1,There is no social distrust or related name-calling/emotion.,1,There is no language that increases social distance or related emotion.,2,The tweet partially presents political facts with a partisan stance by dismissing 'MAGA ploys'.,11,2026-03-07 12:28:06,20260307_1224
62,62,1,gpt-4o-2024-08-06,reply,"@RonFilipkowski That's more than weird, that's a threat. Can you even imagine a time before MAGA where someone would drive down the road with something like that on their vehicle? 

Trump and his followers have changed America for the worse.",2,Emotion or exaggeration is present in 'changed America for the worse'.,1,No support for undemocratic practices is shown.,1,No support for partisan violence is shown.,1,No support for undemocratic candidates is shown.,2,Emotion or exaggeration is present in 'changed America for the worse'.,2,Emotion or exaggeration is present in 'changed America for the worse'.,2,Terms that increase distrust or distance are present in 'changed America for the worse'.,1,No biased evaluation of politicized facts is present.,12,2026-03-07 12:28:11,20260307_1224
63,63,1,gpt-4o-2024-08-06,reply,@JaniceTibbetts1 @quadcarl_carl @patriotmary4 @realDonaldTrump I did Google it and Yahoo Finance tells a completely different story. It states Trump will leave it unchanged and the retirement age will not be changed either. Nikki Haley had proposed that.,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-03-07 12:28:14,20260307_1224
64,64,1,gpt-4o-2024-08-06,reply,"@pr0ud_americans @NowPammsy Nooooooo!!!  Then I won’t be able to wear my 45,47 SHIRT!!  lol😅😂because then Trump will be 45,48!!!",1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-03-07 12:28:18,20260307_1224
65,65,1,gpt-4o-2024-08-06,reply,"@deanteamscene @DocNetyoutube Regardless, it says if Merchan denies the motion for dismissal, Trump has a right to file an interlocutory appeal immediately to SCOTUS… they won’t appreciate a lower court trying to say, “well, we only used a sliver of Presidential immunity activities to prosecute Trump”.

😉👍🏻",1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,2,"Mentions a controversial legal process with a partisan stance, but no emotional language.",9,2026-03-07 12:28:22,20260307_1224
66,66,1,gpt-4o-2024-08-06,reply,@DefiantLs If she gets a Donald Trump trial that’s fixed and corrupt she’ll probably get awarded $50 billion. if she gets an actual real trial will find out that she has an XY chromosome and other juicy details that will damage her reputation and possibly lose her gold medal,2,The tweet uses emotion and exaggeration with phrases like 'fixed and corrupt' and 'juicy details'.,1,There is no support for undemocratic practices in the tweet.,1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,2,The tweet uses exaggeration with 'fixed and corrupt' which can reduce trust.,2,The tweet uses exaggeration with 'fixed and corrupt' which can reduce trust.,1,There is no language that increases social distance in the tweet.,2,The tweet presents a biased evaluation with 'fixed and corrupt' and 'actual real trial'.,12,2026-03-07 12:28:26,20260307_1224
67,67,1,gpt-4o-2024-08-06,reply,@RonFilipkowski When republicans screw up they sue like all losers. They rarely win and usually cry in the media first.,3,"Partisan name-calling ('losers') and emotion/exaggeration ('screw up', 'cry in the media').",2,"Emotion/exaggeration ('screw up', 'cry in the media'), but no support for undemocratic practices.",1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,2,"Emotion/exaggeration ('screw up', 'cry in the media'), but no direct opposition to bipartisanship.",2,"Emotion/exaggeration ('screw up', 'cry in the media'), but no general social distrust.",2,"Terms that increase distrust ('losers'), but no events that damage communities.",1,No biased evaluation of politicized facts or related language.,14,2026-03-07 12:28:31,20260307_1224
68,68,1,gpt-4o-2024-08-06,reply,@_johnnymaga Forced enthusiasm,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-03-07 12:28:34,20260307_1224
69,69,1,gpt-4o-2024-08-06,reply,"@ChrisDJackson @JohnJoh10388787 @POTUS @JoeBiden Trump was a great President! We need four more years of low interest rates, affordable food and gas prices, and no wars. A very likeable, badarse, and seasoned business man. Love Trump! MAGA’s very best to you! Trump to bring America out of the ashes. 🇺🇸❤️🔥✝️🙏👏🇺🇸",2,Emotion or exaggeration present in 'Trump to bring America out of the ashes'.,1,No support for undemocratic practices or related factors.,1,No support for partisan violence or related factors.,1,No support for undemocratic candidates or related factors.,1,No opposition to bipartisanship or related factors.,1,No social distrust or related factors.,1,No social distance or related factors.,2,Emotion or exaggeration present in 'Trump to bring America out of the ashes'.,10,2026-03-07 12:28:38,20260307_1224
70,70,1,gpt-4o-2024-08-06,reply,"@90sLoverMissIt MAGA hates conservatives. I’ve lost count of the number of Trump supporters who believe that DeSantis is a fascist, far-right extremist, authoritarian, or anti-women.",2,The tweet includes emotion or exaggeration by stating 'MAGA hates conservatives'.,1,There is no support for undemocratic practices or related name-calling/emotion.,1,There is no support for partisan violence or related name-calling/emotion.,1,There is no support for undemocratic candidates or related name-calling/emotion.,2,The tweet includes emotion or exaggeration by stating 'MAGA hates conservatives'.,2,The tweet includes emotion or exaggeration by stating 'MAGA hates conservatives'.,2,"The tweet uses terms that increase distrust, such as 'fascist, far-right extremist, authoritarian, or anti-women'.",2,The tweet presents a biased evaluation by labeling DeSantis with extreme terms.,13,2026-03-07 12:28:43,20260307_1224
71,71,1,gpt-4o-2024-08-06,reply,"@krassenstein @PKurzin ""Shit Pivots"" as they say in the tech world. If the GOP was blindsided by the fact that a 80-year-old guy may drop (or worse)out of a presidential race why the hell would we put them in charge of the nuclear triad? ""I was caught unawares"" -not the right answer from a president.",2,The tweet uses emotion and exaggeration by questioning the GOP's capability to handle the nuclear triad.,1,The tweet does not show support for undemocratic practices or use partisan name-calling.,1,The tweet does not show support for partisan violence or use partisan name-calling.,1,The tweet does not show support for undemocratic candidates or use partisan name-calling.,2,The tweet uses emotion and exaggeration by questioning the GOP's capability.,1,The tweet does not express social distrust or use name-calling.,1,The tweet does not express social distance or use terms that increase distrust.,2,The tweet presents a biased evaluation of the GOP's capability with emotion and exaggeration.,11,2026-03-07 12:28:48,20260307_1224
72,72,1,gpt-4o-2024-08-06,reply,"@SicCoP1 This is exactly how they get simplistic and naive people. They make you think its a simple transparency issue, meanwhile you have no clue who or what you re really supporting, and what will happen. It's like 'Save the Children"" of maga trolls, who wouldn't want to save them! 🙄",2,The tweet uses emotion and exaggeration with phrases like 'simplistic and naive people' and 'maga trolls'.,2,The tweet uses partisan name-calling with 'maga trolls' but does not show support for undemocratic practices.,1,There is no support for partisan violence or related language.,1,There is no support for undemocratic candidates or related language.,2,"The tweet uses terms that reduce trust, such as 'simplistic and naive people'.",2,"The tweet uses terms that reduce trust, such as 'simplistic and naive people'.",2,"The tweet uses terms that increase distrust, such as 'maga trolls'.",2,The tweet presents a biased evaluation with a partisan stance against 'maga trolls'.,14,2026-03-07 12:28:52,20260307_1224
73,73,1,gpt-4o-2024-08-06,reply,@TheRichFromCali If we had an AG Donald Trump would be  going to jail.,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-03-07 12:28:57,20260307_1224
74,74,1,gpt-4o-2024-08-06,reply,"@GOP Why debate when you are in the lead.
Just ask Trump....",1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-03-07 12:29:01,20260307_1224
75,75,1,gpt-4o-2024-08-06,reply,@realJennaEllis MAGA hates you. We hate you. Just go away.,3,The tweet includes partisan name-calling ('MAGA hates you') and emotion ('We hate you').,2,The tweet includes emotion ('We hate you') but does not show support for undemocratic practices.,2,The tweet includes emotion ('We hate you') but does not show support for partisan violence.,1,The tweet does not show support for undemocratic candidates.,2,The tweet includes emotion ('We hate you') but does not explicitly oppose bipartisanship.,2,The tweet includes emotion ('We hate you') but does not broadly express social distrust.,2,The tweet includes terms that increase distance ('We hate you') but not events that damage communities.,1,The tweet does not present or evaluate politicized facts.,15,2026-03-07 12:29:06,20260307_1224
76,76,1,gpt-4o-2024-08-06,quote,"@emilthrockmore @MikeSington Here are multiple angles and videos MAGA 🤡🤡🤡's:

https://t.co/EykCo3fvZI",2,Partisan name-calling with 'MAGA 🤡🤡🤡'.,2,Partisan name-calling with 'MAGA 🤡🤡🤡'.,1,No support for partisan violence.,1,No support for undemocratic candidates.,2,Partisan name-calling with 'MAGA 🤡🤡🤡'.,2,Partisan name-calling with 'MAGA 🤡🤡🤡'.,2,Partisan name-calling with 'MAGA 🤡🤡🤡'.,1,No biased evaluation of politicized facts.,13,2026-03-07 12:29:10,20260307_1224
77,77,1,gpt-4o-2024-08-06,reply,"@Socket1Sophie Did a news feature back in the 80s when there was the switch from DHSS to Housing Benefit. 
We had a property company and met the Conservative Minister in Parliament to try and sort the shambles.",1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-03-07 12:29:13,20260307_1224
78,78,1,gpt-4o-2024-08-06,reply,"@elonmusk @AutismCapital After the assassination attempt I did a Google search. 

Could not find a conservative outlet but I found two or three links to Al Jazeera...

Been using Duck-Duck-Go a little more since then",1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,2,"Mentions distrust in search engines, indicating some social distrust.",1,No language indicating social distance or distrust of outpartisans.,2,"Mentions skepticism of search results, indicating biased evaluation of politicized facts.",10,2026-03-07 12:29:18,20260307_1224
79,79,1,gpt-4o-2024-08-06,reply,@atensnut No that's what they performed on Donald Trump after his fifth scourge child,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or related factors present.,1,No support for partisan violence or related factors present.,1,No support for undemocratic candidates or related factors present.,1,No opposition to bipartisanship or related factors present.,1,No social distrust or related factors present.,1,No social distance or related factors present.,1,No biased evaluation of politicized facts or related factors present.,8,2026-03-07 12:29:22,20260307_1224
80,80,1,gpt-4o-2024-08-06,reply,@realLizUSA Holy crap. The RNC actually did something in support of election integrity. This is a first.,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,2,"The statement implies skepticism about the RNC's past actions, showing a biased evaluation of facts.",9,2026-03-07 12:29:26,20260307_1224
81,81,1,gpt-4o-2024-08-06,tweet,Abortion  is already illegal in 1/3 of states because of Donald Trump. We can’t let the GOP fill any more seats until Trump is history ... https://t.co/yU3j0UvzuU via @YouTube,2,"The tweet expresses strong emotion against the GOP and Trump, indicating dislike for opposing partisans.",1,The tweet does not show support for undemocratic practices or use name-calling.,1,There is no support for partisan violence in the tweet.,1,The tweet does not show support for undemocratic candidates.,2,"The tweet suggests opposition to GOP filling seats, indicating resistance to cross-partisan collaboration.",1,The tweet does not express social distrust in general.,1,The tweet does not express resistance to interpersonal contact with outpartisans.,2,The tweet presents a politicized fact about abortion laws with a partisan stance against Trump and the GOP.,11,2026-03-07 12:29:31,20260307_1224
82,82,1,gpt-4o-2024-08-06,quote,The DNC Convention is helping Trump 😂🖕🏼🇺🇸 #MAGA #Trump2024IsTheOnlyChoice #DemocratsAreDestroyingAmerica,2,Emotion or exaggeration with 'DemocratsAreDestroyingAmerica'.,2,Emotion or exaggeration with 'DemocratsAreDestroyingAmerica'.,1,No support for partisan violence.,1,No support for undemocratic candidates.,2,Emotion or exaggeration with 'DemocratsAreDestroyingAmerica'.,2,Emotion or exaggeration with 'DemocratsAreDestroyingAmerica'.,2,Terms that increase distrust with 'DemocratsAreDestroyingAmerica'.,2,Emotion or exaggeration with 'DemocratsAreDestroyingAmerica'.,14,2026-03-07 12:29:36,20260307_1224
83,83,1,gpt-4o-2024-08-06,tweet,"Donald Trump golf course set to have the highest green fees on the planet in 2025

#Trump #DonaldTrump @TrumpTurnberry @TrumpGolf 
https://t.co/ajbOiCEaHN",1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-03-07 12:29:40,20260307_1224
84,84,1,gpt-4o-2024-08-06,reply,@The_Real_BiM @terrymbs2 @AdorablePodcast @RossGilroy @memequeenkimmy @SecularSmurf @OsingaPeter @America1Eagle1 @TreatHunterDog @56tweets4 @petewoodward0 @OnlyaMoment3 @hellosf77 @NewfMom29 @edielizzard1 @L331024 @zypisfy @scottstocker4 @ReganLieutenant @EMNODAERTTONOD @IZMKS44 @Jetson77 @UndeC08 @justasimplema20 @BettyBoop8209 @Woody4123 @BuckSatanLives @Missy10013Kathy @AdamTarver6 @cherylhart00 @carolyn_from @NatashaForTrump @TastyMorsel6 @mccuan_lois @Sofie_Z1 @AnnoyedTaurus @Theresa51332 @MsPeabiddy @bubba6186422393 @GnosticMessiah @lucy_neuwirth @BobBComedy @ThereseOSulliv2 @RaylynCurtis @RightDaisy @doggebukser @GrishamHun11462 @zipthwung @warmachineofgod sore loser... Trump and his kult of maga morons is DONE... https://t.co/m2oVznwFzn,3,The tweet includes partisan name-calling ('kult of maga morons') and emotional language ('sore loser').,2,The tweet includes partisan name-calling ('kult of maga morons') but does not explicitly support undemocratic practices.,1,The tweet does not show support for partisan violence or include language that suggests violence.,1,The tweet does not show support for undemocratic candidates.,2,The tweet includes name-calling ('kult of maga morons') which reduces trust.,2,The tweet includes name-calling ('kult of maga morons') which reduces trust.,2,The tweet includes terms that increase distrust ('kult of maga morons') but does not include events that damage communities.,1,The tweet does not present political facts or discuss controversial issues with a partisan stance.,14,2026-03-07 12:29:46,20260307_1224
85,85,1,gpt-4o-2024-08-06,reply,@the_1_Barber @brui4ns1 @JoeyMannarinoUS Trump is a scumbag. Been that way since the 80s. He's not fit for any public office bc he's not about serving others. He's about himself. He and Maga cult will be studied in future yrs to determine how he manipulated so many to join his movement. It truly is a psychological study,3,Partisan name-calling ('scumbag') and emotional language ('Maga cult').,2,"Partisan name-calling ('scumbag') and emotional language ('Maga cult'), but no support for undemocratic practices.",1,No support for partisan violence.,1,No support for undemocratic candidates.,2,Emotional language ('Maga cult') reduces trust.,2,Emotional language ('Maga cult') reduces trust.,2,Language ('Maga cult') increases social distance.,2,Emotional language ('Maga cult') suggests bias.,15,2026-03-07 12:29:50,20260307_1224
86,86,1,gpt-4o-2024-08-06,tweet,If y'all are an American and a Christian. Y'all will vote for Donald Trump.,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,2,Shows support for a candidate without mentioning undemocratic practices.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No language increasing social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,9,2026-03-07 12:29:54,20260307_1224
87,87,1,gpt-4o-2024-08-06,reply,@RosenforNevada Trump2024,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-03-07 12:29:57,20260307_1224
88,88,1,gpt-4o-2024-08-06,reply,"@rattlecans I wrote a piece - a little bit touching on this exact subject- for my Substack a while back. In that I was decrying the demise of this fine old English conservative tradition, being replaced by Farage empty US populist shite.
The English tradition of conservatism is shrivelling",2,Emotion or exaggeration present in 'Farage empty US populist shite'.,1,No support for undemocratic practices is evident.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,2,Emotion or exaggeration present in 'demise of this fine old English conservative tradition'.,1,No general social distrust is evident.,1,No terms increasing social distance are evident.,2,Emotion or exaggeration present in 'Farage empty US populist shite'.,11,2026-03-07 12:30:02,20260307_1224
