llm_annotation_id,tweet_id,llm_id,llm_name_version,post_type,text,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,total_score,date,annotation_session
53,53,4,gpt-4o-mini,reply,@Lynnebf_2846 @RNC They are liars.,2,The term 'liars' is a derogatory label directed at opposing partisans.,1,There is no indication of support for undemocratic practices in the tweet.,1,There is no support for partisan violence expressed in the tweet.,1,There is no indication of support for undemocratic candidates in the tweet.,2,The use of 'liars' suggests a lack of trust in the opposing party.,1,There is no general distrust of people expressed beyond the specific accusation.,1,There are no terms indicating resistance to interpersonal contact with outpartisans.,1,There is no biased evaluation of politicized facts present in the tweet.,10,2026-03-04 15:43:38,20260304_1536
54,54,4,gpt-4o-mini,reply,"@N00saGirl Yep! Funny how Kamala's ""platform"" is finally dropping next week—right after the Trump hack news. Coincidence? Maybe she just needed some ""inspiration"" from the GOP. Plagiarism runs deep in the Dems, and Kamala's just keeping the tradition alive.",3,The tweet uses derogatory language like 'Dems' and 'plagiarism' which indicates strong dislike for opposing partisans.,2,"The tweet implies support for undemocratic practices by suggesting Kamala is plagiarizing, which undermines her legitimacy.",1,There is no indication of support for partisan violence in the tweet.,2,The tweet shows support for undemocratic candidates by implying that Kamala is part of a tradition of dishonesty.,3,The use of terms like 'plagiarism' and 'tradition' reduces trust in the opposing party and shows resistance to bipartisanship.,2,"The language used suggests a distrust of the Democratic party, particularly Kamala Harris.",2,"The tweet implies a negative view of Democrats, which can create social distance.",3,"The tweet presents a biased evaluation of Kamala's actions, suggesting they are dishonest and politically motivated.",18,2026-03-04 15:43:45,20260304_1536
55,55,4,gpt-4o-mini,reply,"@goddeketal I used to have Eric Carmen follow me. He was a great singer, and a great conservative.",1,The tweet does not contain any partisan name-calling or emotional exaggeration.,1,There is no indication of support for undemocratic practices in the tweet.,1,The tweet does not express support for partisan violence.,1,There is no support for undemocratic candidates in the tweet.,1,The tweet does not show any opposition to bipartisanship.,1,There is no expression of social distrust in the tweet.,1,The tweet does not indicate any resistance to interpersonal contact with outpartisans.,1,The tweet does not present politicized facts or show skepticism towards facts favoring the other party.,8,2026-03-04 15:43:52,20260304_1536
56,56,4,gpt-4o-mini,reply,@elonmusk we love Donald Trump to be President of USA. Elon Musk is a special guest of honor.,1,The tweet does not contain any name-calling or emotional exaggeration towards opposing partisans.,1,There is no indication of support for undemocratic practices in the tweet.,1,The tweet does not express any support for partisan violence.,1,There is no indication of support for undemocratic candidates in the tweet.,1,The tweet does not show any opposition to bipartisanship.,1,There is no language that indicates social distrust.,1,The tweet does not express any resistance to interpersonal contact with outpartisans.,1,The tweet does not present any politicized facts or skepticism towards facts favoring the opposing party.,8,2026-03-04 15:43:58,20260304_1536
57,57,4,gpt-4o-mini,reply,"@heatfan_YG71 @RepMTG Probably true because in this case, the “no matter what“ happens to be Donald Trump.",1,No partisan name-calling or emotional exaggeration is present.,1,No support for undemocratic practices is indicated.,1,No support for partisan violence is expressed.,1,No support for undemocratic candidates is shown.,1,No opposition to bipartisanship is evident.,1,No social distrust is indicated.,1,No social distance is expressed.,2,The phrase 'no matter what' suggests skepticism towards the opposing view.,9,2026-03-04 15:44:04,20260304_1536
58,58,4,gpt-4o-mini,reply,@highbrow_nobrow @AccountableGOP Deflect & Deny. That should be the new MAGA motto.,2,"The term 'MAGA' is used in a derogatory manner, indicating dislike for opposing partisans.",2,The phrase 'Deflect & Deny' suggests a willingness to undermine democratic principles for partisan gain.,1,There is no explicit support for violence against outpartisans in the tweet.,1,There is no indication of support for undemocratic candidates.,2,"The use of 'MAGA' implies a negative view of the opposing party, reducing trust.",1,There is no general distrust of people expressed in the tweet.,1,There are no terms indicating resistance to interpersonal contact with outpartisans.,2,The phrase 'Deflect & Deny' suggests skepticism towards the opposing party's narrative.,12,2026-03-04 15:44:11,20260304_1536
59,59,4,gpt-4o-mini,reply,"@RpsAgainstTrump @seatedinperil My favorite was #26, truly gives the perspective of the enormity at stake https://t.co/SWG4a73VUf",1,The tweet does not contain any partisan name-calling or emotional exaggeration.,1,There is no indication of support for undemocratic practices in the tweet.,1,The tweet does not express support for partisan violence.,1,There is no support for undemocratic candidates in the tweet.,1,The tweet does not show any opposition to bipartisanship.,1,There is no expression of social distrust in the tweet.,1,The tweet does not indicate any resistance to interpersonal contact with outpartisans.,1,The tweet does not present any biased evaluation of politicized facts.,8,2026-03-04 15:44:18,20260304_1536
60,60,4,gpt-4o-mini,reply,"@GuntherEagleman it started cause the white man didn't like seeing a black man become commander in chief. it's how we get to project 2025, Trump puppet wants to implement..    but gop Maga supporting an old weak man who yells on X and rambles wil be disappointed just like his loss in 2020.",3,"The tweet includes name-calling ('old weak man') and emotional exaggeration ('yells on X and rambles'), indicating strong dislike for opposing partisans.",2,"The tweet suggests support for undemocratic practices by implying that the GOP is backing a candidate ('Trump puppet') without regard for democratic principles, but lacks explicit support for undemocratic actions.",1,There is no indication of support for partisan violence in the tweet.,2,The tweet shows support for an undemocratic candidate ('Trump puppet') but does not include name-calling or emotional exaggeration related to that support.,3,"The tweet uses derogatory language ('old weak man') and emotional language, indicating a strong resistance to bipartisanship.",2,"The use of terms like 'old weak man' suggests a lack of trust in the opposing party, fulfilling one of the factors.",3,"The tweet expresses strong negative sentiments towards the GOP and its supporters, indicating a desire for social distance.",2,"The tweet presents a biased view of the GOP and its candidates, suggesting skepticism of their legitimacy, but lacks emotional exaggeration.",18,2026-03-04 15:44:27,20260304_1536
61,61,4,gpt-4o-mini,reply,@akafacehots Yeah Yeah yeah and Hillary’s emails…  MAGA  ploys  are  so predictable and  stale.,2,The use of 'MAGA ploys' indicates partisan name-calling.,1,There is no support for undemocratic practices present.,1,There is no indication of support for partisan violence.,1,There is no support for undemocratic candidates present.,2,The phrase 'so predictable and stale' suggests a lack of trust in the opposing party's actions.,1,There is no general distrust of people expressed.,1,There are no terms indicating resistance to interpersonal contact with outpartisans.,2,The mention of 'Hillary’s emails' reflects skepticism towards a politicized fact.,11,2026-03-04 15:44:34,20260304_1536
62,62,4,gpt-4o-mini,reply,"@RonFilipkowski That's more than weird, that's a threat. Can you even imagine a time before MAGA where someone would drive down the road with something like that on their vehicle? 

Trump and his followers have changed America for the worse.",2,"The tweet expresses dislike for Trump and his followers, indicating partisan animosity.",2,"The phrase 'that's a threat' suggests support for undemocratic practices, but lacks explicit support for such actions.",2,"The mention of a 'threat' implies support for partisan violence, but does not advocate for it directly.",2,The tweet shows a willingness to ignore the actions of opposing candidates by focusing on Trump and his followers.,2,The language used ('changed America for the worse') indicates a lack of trust in the opposing party.,2,The phrase 'that's a threat' reflects distrust towards Trump supporters.,2,The mention of a 'threat' suggests a resistance to contact with outpartisans.,2,"The tweet presents a biased evaluation of Trump and his followers, suggesting they have negatively impacted America.",16,2026-03-04 15:44:41,20260304_1536
63,63,4,gpt-4o-mini,reply,@JaniceTibbetts1 @quadcarl_carl @patriotmary4 @realDonaldTrump I did Google it and Yahoo Finance tells a completely different story. It states Trump will leave it unchanged and the retirement age will not be changed either. Nikki Haley had proposed that.,1,The tweet does not contain any partisan name-calling or emotional exaggeration.,1,There is no indication of support for undemocratic practices in the tweet.,1,The tweet does not express support for partisan violence.,1,There is no support for undemocratic candidates expressed in the tweet.,1,The tweet does not show any opposition to bipartisanship.,1,There is no indication of social distrust in the tweet.,1,The tweet does not express resistance to interpersonal contact with outpartisans.,2,"The tweet presents a partisan stance by suggesting a different narrative about Trump, indicating skepticism towards the opposing view.",9,2026-03-04 15:44:50,20260304_1536
64,64,4,gpt-4o-mini,reply,"@pr0ud_americans @NowPammsy Nooooooo!!!  Then I won’t be able to wear my 45,47 SHIRT!!  lol😅😂because then Trump will be 45,48!!!",1,The tweet does not contain any partisan name-calling or emotional exaggeration.,1,There is no indication of support for undemocratic practices in the tweet.,1,The tweet does not express support for partisan violence.,1,There is no support for undemocratic candidates in the tweet.,1,The tweet does not show any opposition to bipartisanship.,1,There is no expression of social distrust in the tweet.,1,The tweet does not indicate any resistance to interpersonal contact with outpartisans.,1,The tweet does not present politicized facts or show skepticism towards facts favoring the other party.,8,2026-03-04 15:44:56,20260304_1536
65,65,4,gpt-4o-mini,reply,"@deanteamscene @DocNetyoutube Regardless, it says if Merchan denies the motion for dismissal, Trump has a right to file an interlocutory appeal immediately to SCOTUS… they won’t appreciate a lower court trying to say, “well, we only used a sliver of Presidential immunity activities to prosecute Trump”.

😉👍🏻",1,The tweet does not contain any partisan name-calling or emotional exaggeration.,1,There is no indication of support for undemocratic practices in the tweet.,1,The tweet does not express support for partisan violence.,1,There is no support for undemocratic candidates present in the tweet.,1,The tweet does not show any opposition to bipartisanship.,1,There is no expression of social distrust in the tweet.,1,The tweet does not indicate any resistance to interpersonal contact with outpartisans.,1,The tweet does not present a biased evaluation of politicized facts.,8,2026-03-04 15:45:03,20260304_1536
66,66,4,gpt-4o-mini,reply,@DefiantLs If she gets a Donald Trump trial that’s fixed and corrupt she’ll probably get awarded $50 billion. if she gets an actual real trial will find out that she has an XY chromosome and other juicy details that will damage her reputation and possibly lose her gold medal,2,"The tweet uses derogatory language towards a political figure, implying corruption and dishonesty.",2,"The tweet suggests that a trial could be 'fixed and corrupt', indicating support for undemocratic practices.",1,There is no explicit support for violence against outpartisans in the tweet.,1,The tweet does not show support for undemocratic candidates.,2,The language used implies distrust and negative sentiment towards the opposing party.,2,"The tweet expresses distrust in the judicial process, suggesting it is corrupt.",2,"The tweet implies a negative view of the individual mentioned, suggesting distance and distrust.",2,"The tweet presents a biased view of the trial process, suggesting it is corrupt without evidence.",14,2026-03-04 15:45:11,20260304_1536
67,67,4,gpt-4o-mini,reply,@RonFilipkowski When republicans screw up they sue like all losers. They rarely win and usually cry in the media first.,3,"The tweet uses derogatory language ('losers') to describe Republicans, showing both name-calling and emotional exaggeration.",2,"The tweet implies a willingness to undermine the legitimacy of Republicans' actions ('sue like all losers'), satisfying B1 with name-calling.",1,There is no indication of support for partisan violence in the tweet.,1,The tweet does not express support for undemocratic candidates.,3,"The language used ('screw up', 'cry in the media') indicates a strong negative sentiment towards Republicans, showing both name-calling and emotional exaggeration.",2,"The term 'losers' reduces trust in Republicans, satisfying A.",2,"The use of derogatory terms ('losers') increases social distance from Republicans, satisfying A.",2,"The tweet presents a biased view of Republicans' actions, suggesting they are incompetent and emotional, satisfying A.",16,2026-03-04 15:45:19,20260304_1536
68,68,4,gpt-4o-mini,reply,@_johnnymaga Forced enthusiasm,2,"The term 'maga' implies a derogatory reference to a partisan group, indicating some level of animosity.",1,There is no clear support for undemocratic practices in the tweet.,1,There is no indication of support for partisan violence.,1,There is no support for undemocratic candidates expressed in the tweet.,2,The phrase 'forced enthusiasm' suggests a lack of trust in the opposing party's sincerity.,1,There is no general distrust of people expressed in the tweet.,1,There are no terms indicating resistance to interpersonal contact with outpartisans.,1,There is no biased evaluation of politicized facts present in the tweet.,10,2026-03-04 15:45:26,20260304_1536
69,69,4,gpt-4o-mini,reply,"@ChrisDJackson @JohnJoh10388787 @POTUS @JoeBiden Trump was a great President! We need four more years of low interest rates, affordable food and gas prices, and no wars. A very likeable, badarse, and seasoned business man. Love Trump! MAGA’s very best to you! Trump to bring America out of the ashes. 🇺🇸❤️🔥✝️🙏👏🇺🇸",1,The tweet does not contain any name-calling or emotional exaggeration directed at opposing partisans.,1,There is no indication of support for undemocratic practices in the tweet.,1,The tweet does not express support for partisan violence.,1,There is no indication of support for undemocratic candidates.,1,The tweet does not show any resistance to bipartisanship.,1,There is no language that indicates social distrust.,1,The tweet does not contain terms that increase social distance or distrust.,1,The tweet does not present politicized facts or show skepticism towards facts favoring the opposing party.,8,2026-03-04 15:45:33,20260304_1536
70,70,4,gpt-4o-mini,reply,"@90sLoverMissIt MAGA hates conservatives. I’ve lost count of the number of Trump supporters who believe that DeSantis is a fascist, far-right extremist, authoritarian, or anti-women.",3,"The tweet uses name-calling ('fascist', 'far-right extremist', 'authoritarian') and expresses strong emotion against Trump supporters.",2,"The tweet implies support for undemocratic practices by labeling Trump supporters negatively, but does not explicitly support undemocratic actions.",1,There is no indication of support for partisan violence in the tweet.,1,The tweet does not show support for undemocratic candidates.,3,The use of derogatory terms and strong emotion indicates a clear opposition to bipartisanship.,2,The language used ('MAGA hates conservatives') suggests a level of distrust towards a group.,3,"The terms used create a sense of distance and distrust towards Trump supporters, indicating social distance.",2,"The tweet presents a biased evaluation of Trump supporters, labeling them with negative terms.",17,2026-03-04 15:45:40,20260304_1536
71,71,4,gpt-4o-mini,reply,"@krassenstein @PKurzin ""Shit Pivots"" as they say in the tech world. If the GOP was blindsided by the fact that a 80-year-old guy may drop (or worse)out of a presidential race why the hell would we put them in charge of the nuclear triad? ""I was caught unawares"" -not the right answer from a president.",2,Uses derogatory term 'Shit Pivots' which indicates disdain for opposing partisans.,2,"Implying that the GOP is unfit for leadership due to their perceived incompetence, which suggests support for undemocratic practices.",1,No explicit support for violence is present in the tweet.,2,Indicates a willingness to criticize GOP leadership without acknowledging their democratic legitimacy.,2,"Uses language that reduces trust in the GOP, suggesting they are not capable of handling serious responsibilities.",1,No general distrust of people is expressed in the tweet.,2,Implying a lack of trust in the GOP's ability to manage critical issues creates social distance.,2,"Critiques the GOP's handling of a political situation, showing skepticism towards their competence.",14,2026-03-04 15:45:48,20260304_1536
72,72,4,gpt-4o-mini,reply,"@SicCoP1 This is exactly how they get simplistic and naive people. They make you think its a simple transparency issue, meanwhile you have no clue who or what you re really supporting, and what will happen. It's like 'Save the Children"" of maga trolls, who wouldn't want to save them! 🙄",2,"Uses 'maga trolls' as a derogatory term, indicating dislike for opposing partisans.",2,"Suggests that people are being misled for partisan gain, showing support for undemocratic practices.",1,Does not express support for partisan violence.,1,Does not show support for undemocratic candidates.,2,Uses terms like 'simplistic and naive people' that reduce trust in opposing partisans.,2,Implies distrust of people who support the opposing view.,2,Uses 'maga trolls' which increases social distance and distrust.,2,"Presents a biased view of the 'Save the Children' initiative, suggesting a partisan stance.",14,2026-03-04 15:45:59,20260304_1536
73,73,4,gpt-4o-mini,reply,@TheRichFromCali If we had an AG Donald Trump would be  going to jail.,2,"The tweet implies a negative view of Donald Trump, suggesting animosity towards him.",1,There is no clear support for undemocratic practices in the tweet.,1,The tweet does not express support for violence against outpartisans.,1,There is no indication of support for undemocratic candidates.,1,There is no resistance to bipartisanship expressed in the tweet.,1,The tweet does not exhibit general distrust of people.,1,There are no terms that indicate resistance to interpersonal contact with outpartisans.,2,"The tweet presents a partisan stance regarding Donald Trump, suggesting skepticism of his legal situation.",10,2026-03-04 15:46:05,20260304_1536
74,74,4,gpt-4o-mini,reply,"@GOP Why debate when you are in the lead.
Just ask Trump....",2,"The tweet implies a negative view of the GOP, suggesting they are avoiding debate due to their lead, which can be seen as partisan name-calling.",1,There is no indication of support for undemocratic practices in the tweet.,1,The tweet does not express support for partisan violence.,1,There is no indication of support for undemocratic candidates.,2,The phrase 'Why debate when you are in the lead' suggests a lack of trust in the GOP's willingness to engage in bipartisan dialogue.,1,There is no general distrust of people expressed in the tweet.,1,The tweet does not indicate resistance to interpersonal contact with outpartisans.,1,There is no biased evaluation of politicized facts present in the tweet.,10,2026-03-04 15:46:12,20260304_1536
75,75,4,gpt-4o-mini,reply,@realJennaEllis MAGA hates you. We hate you. Just go away.,3,The tweet includes name-calling ('MAGA hates you') and expresses strong emotion ('We hate you').,1,There is no indication of support for undemocratic practices in the tweet.,1,The tweet does not show support for partisan violence.,1,There is no indication of support for undemocratic candidates.,3,The tweet uses derogatory language ('hate you') which reduces trust and expresses strong emotion.,1,There is no general distrust of people expressed in the tweet.,2,"The term 'hate' increases social distance, but there are no additional emotional or exaggerated elements.",1,There is no biased evaluation of politicized facts in the tweet.,13,2026-03-04 15:46:20,20260304_1536
76,76,4,gpt-4o-mini,quote,"@emilthrockmore @MikeSington Here are multiple angles and videos MAGA 🤡🤡🤡's:

https://t.co/EykCo3fvZI",3,The use of 'MAGA 🤡🤡🤡' includes name-calling and conveys strong negative emotion.,1,There is no indication of support for undemocratic practices in the tweet.,1,The tweet does not show support for partisan violence.,1,There is no indication of support for undemocratic candidates.,1,There is no name-calling or terms that reduce trust regarding bipartisanship.,1,There is no general distrust expressed towards people.,1,The tweet does not express resistance to interpersonal contact with outpartisans.,2,"The tweet presents a partisan stance by mocking 'MAGA' supporters, indicating skepticism of their perspective.",11,2026-03-04 15:46:28,20260304_1536
77,77,4,gpt-4o-mini,reply,"@Socket1Sophie Did a news feature back in the 80s when there was the switch from DHSS to Housing Benefit. 
We had a property company and met the Conservative Minister in Parliament to try and sort the shambles.",1,The tweet does not contain any partisan name-calling or emotional exaggeration.,1,There is no indication of support for undemocratic practices in the tweet.,1,The tweet does not express any support for partisan violence.,1,There is no support for undemocratic candidates in the tweet.,1,The tweet does not show any opposition to bipartisanship.,1,There is no expression of social distrust in the tweet.,1,The tweet does not indicate any resistance to interpersonal contact with outpartisans.,1,The tweet does not present any biased evaluation of politicized facts.,8,2026-03-04 15:46:35,20260304_1536
78,78,4,gpt-4o-mini,reply,"@elonmusk @AutismCapital After the assassination attempt I did a Google search. 

Could not find a conservative outlet but I found two or three links to Al Jazeera...

Been using Duck-Duck-Go a little more since then",1,The tweet does not contain any partisan name-calling or emotional exaggeration.,1,There is no indication of support for undemocratic practices in the tweet.,1,The tweet does not express support for partisan violence.,1,There is no support for undemocratic candidates in the tweet.,1,The tweet does not show any opposition to bipartisanship.,1,There is no expression of social distrust in the tweet.,1,The tweet does not indicate resistance to interpersonal contact with outpartisans.,2,"The mention of not finding conservative outlets suggests skepticism towards the media landscape, indicating a biased evaluation.",9,2026-03-04 15:46:41,20260304_1536
79,79,4,gpt-4o-mini,reply,@atensnut No that's what they performed on Donald Trump after his fifth scourge child,2,"The use of 'they' implies a negative view of opposing partisans, suggesting animosity.",1,There is no clear support for undemocratic practices in the tweet.,1,There is no explicit support for partisan violence in the tweet.,1,There is no indication of support for undemocratic candidates.,1,There is no clear opposition to bipartisanship in the tweet.,1,There is no general distrust of people expressed in the tweet.,1,There are no terms that indicate resistance to interpersonal contact with outpartisans.,2,The phrase 'fifth scourge child' suggests a biased evaluation of facts related to Trump.,10,2026-03-04 15:46:49,20260304_1536
80,80,4,gpt-4o-mini,reply,@realLizUSA Holy crap. The RNC actually did something in support of election integrity. This is a first.,1,The tweet does not contain any partisan name-calling or emotional exaggeration.,1,There is no indication of support for undemocratic practices in the tweet.,1,The tweet does not express support for partisan violence.,1,There is no support for undemocratic candidates expressed in the tweet.,1,The tweet does not show any opposition to bipartisanship.,1,There is no indication of social distrust in the tweet.,1,The tweet does not express resistance to interpersonal contact with outpartisans.,1,The tweet does not show biased evaluation of politicized facts.,8,2026-03-04 15:46:56,20260304_1536
81,81,4,gpt-4o-mini,tweet,Abortion  is already illegal in 1/3 of states because of Donald Trump. We can’t let the GOP fill any more seats until Trump is history ... https://t.co/yU3j0UvzuU via @YouTube,2,The tweet expresses dislike for the GOP and uses the term 'Trump' in a negative context.,2,"The tweet implies support for undemocratic practices by suggesting the GOP should not fill seats, which undermines democratic processes.",1,There is no explicit support for violence against outpartisans in the tweet.,2,"The tweet shows support for candidates opposing Trump, indicating a willingness to overlook undemocratic practices.",2,"The tweet uses negative language towards the GOP, indicating resistance to bipartisanship.",1,There is no general distrust of people expressed in the tweet.,1,The tweet does not express resistance to interpersonal contact with outpartisans.,2,The tweet presents a partisan view on abortion laws and implies skepticism towards the GOP's actions.,13,2026-03-04 15:47:03,20260304_1536
82,82,4,gpt-4o-mini,quote,The DNC Convention is helping Trump 😂🖕🏼🇺🇸 #MAGA #Trump2024IsTheOnlyChoice #DemocratsAreDestroyingAmerica,3,The tweet includes name-calling ('DemocratsAreDestroyingAmerica') and uses exaggerated emotion ('helping Trump 😂🖕🏼').,2,"The tweet suggests support for undemocratic practices by implying that the DNC is undermining America, but does not explicitly advocate for undemocratic actions.",1,There is no indication of support for partisan violence in the tweet.,2,"The tweet shows support for Trump, who is often viewed as an undemocratic candidate, but lacks explicit name-calling or emotional exaggeration regarding him.",3,"The tweet uses derogatory language towards Democrats, indicating a strong opposition to bipartisanship.",2,The phrase 'DemocratsAreDestroyingAmerica' reflects a distrust of the opposing party.,3,"The tweet expresses strong negative sentiment towards Democrats, indicating a desire for social distance.",2,"The tweet presents a biased view of the DNC's actions, suggesting they are harmful without acknowledging any positive aspects.",18,2026-03-04 15:47:11,20260304_1536
83,83,4,gpt-4o-mini,tweet,"Donald Trump golf course set to have the highest green fees on the planet in 2025

#Trump #DonaldTrump @TrumpTurnberry @TrumpGolf 
https://t.co/ajbOiCEaHN",1,The tweet does not contain any partisan name-calling or emotional exaggeration.,1,There is no indication of support for undemocratic practices in the tweet.,1,The tweet does not express support for partisan violence.,1,There is no support for undemocratic candidates in the tweet.,1,The tweet does not show any opposition to bipartisanship.,1,There is no expression of social distrust in the tweet.,1,The tweet does not indicate any resistance to interpersonal contact with outpartisans.,1,The tweet does not present a biased evaluation of politicized facts.,8,2026-03-04 15:47:17,20260304_1536
84,84,4,gpt-4o-mini,reply,@The_Real_BiM @terrymbs2 @AdorablePodcast @RossGilroy @memequeenkimmy @SecularSmurf @OsingaPeter @America1Eagle1 @TreatHunterDog @56tweets4 @petewoodward0 @OnlyaMoment3 @hellosf77 @NewfMom29 @edielizzard1 @L331024 @zypisfy @scottstocker4 @ReganLieutenant @EMNODAERTTONOD @IZMKS44 @Jetson77 @UndeC08 @justasimplema20 @BettyBoop8209 @Woody4123 @BuckSatanLives @Missy10013Kathy @AdamTarver6 @cherylhart00 @carolyn_from @NatashaForTrump @TastyMorsel6 @mccuan_lois @Sofie_Z1 @AnnoyedTaurus @Theresa51332 @MsPeabiddy @bubba6186422393 @GnosticMessiah @lucy_neuwirth @BobBComedy @ThereseOSulliv2 @RaylynCurtis @RightDaisy @doggebukser @GrishamHun11462 @zipthwung @warmachineofgod sore loser... Trump and his kult of maga morons is DONE... https://t.co/m2oVznwFzn,3,"The term 'maga morons' is a clear example of partisan name-calling, and the phrase 'sore loser' conveys strong emotion.",1,There is no indication of support for undemocratic practices in the tweet.,1,The tweet does not express support for partisan violence.,1,There is no indication of support for undemocratic candidates.,3,"The phrase 'kult of maga morons' reduces trust and is derogatory, showing strong opposition to the opposing party.",2,"The term 'morons' reduces trust in the opposing partisans, indicating some level of social distrust.",3,The term 'maga morons' increases social distance and conveys a strong negative sentiment towards outpartisans.,2,"The tweet presents a biased evaluation of Trump supporters, using derogatory language to frame them negatively.",16,2026-03-04 15:47:24,20260304_1536
85,85,4,gpt-4o-mini,reply,@the_1_Barber @brui4ns1 @JoeyMannarinoUS Trump is a scumbag. Been that way since the 80s. He's not fit for any public office bc he's not about serving others. He's about himself. He and Maga cult will be studied in future yrs to determine how he manipulated so many to join his movement. It truly is a psychological study,3,"The term 'scumbag' is a clear example of partisan name-calling, and the emotional language used indicates strong dislike for Trump and his supporters.",2,"The tweet expresses a willingness to undermine Trump's legitimacy by labeling him unfit for office, but does not explicitly support undemocratic practices.",1,There is no indication of support for partisan violence in the tweet.,1,The tweet does not show support for any undemocratic candidates.,3,The language used ('Maga cult') reduces trust and indicates strong opposition to collaboration with the opposing party.,2,"The term 'scumbag' reflects a lack of trust in Trump, indicating social distrust.",3,"The phrase 'Maga cult' suggests a strong negative sentiment towards outpartisans, increasing social distance.",2,"The tweet presents a biased evaluation of Trump, portraying him negatively without acknowledging any positive aspects.",17,2026-03-04 15:47:32,20260304_1536
86,86,4,gpt-4o-mini,tweet,If y'all are an American and a Christian. Y'all will vote for Donald Trump.,2,"The tweet implies that those who do not vote for Trump are not true Americans or Christians, suggesting a level of animosity towards opposing partisans.",1,The tweet does not show support for any undemocratic practices.,1,There is no indication of support for partisan violence in the tweet.,1,The tweet does not express support for any undemocratic candidates.,2,"The tweet suggests that not voting for Trump is a failure of American and Christian values, indicating resistance to bipartisanship.",1,There is no general distrust of people expressed in the tweet.,2,"The tweet implies a division between those who support Trump and those who do not, suggesting a level of social distance.",1,The tweet does not present a biased evaluation of politicized facts.,11,2026-03-04 15:47:38,20260304_1536
87,87,4,gpt-4o-mini,reply,@RosenforNevada Trump2024,1,The tweet does not contain any name-calling or emotional language directed at opposing partisans.,1,There is no indication of support for undemocratic practices in the tweet.,1,The tweet does not express support for partisan violence.,1,There is no indication of support for undemocratic candidates in the tweet.,1,The tweet does not show any opposition to bipartisanship.,1,There is no language that indicates social distrust.,1,The tweet does not contain terms that increase social distance or distrust.,1,The tweet does not present politicized facts or show skepticism towards facts favoring the opposing party.,8,2026-03-04 15:47:45,20260304_1536
88,88,4,gpt-4o-mini,reply,"@rattlecans I wrote a piece - a little bit touching on this exact subject- for my Substack a while back. In that I was decrying the demise of this fine old English conservative tradition, being replaced by Farage empty US populist shite.
The English tradition of conservatism is shrivelling",2,"Uses derogatory language like 'shite' to describe US populism, indicating some level of animosity.",1,Does not show support for undemocratic practices.,1,Does not show support for partisan violence.,1,Does not show support for undemocratic candidates.,2,Uses terms like 'demise' and 'shrivelling' that suggest a negative view of opposing political traditions.,1,Does not express general distrust of people.,1,Does not indicate resistance to interpersonal contact with outpartisans.,2,Presents a biased view of US populism as 'empty' compared to English conservatism.,11,2026-03-04 15:47:52,20260304_1536
89,89,4,gpt-4o-mini,reply,@DWPippy It seems he also owns several members of the GOP Congress.,2,"The term 'GOP Congress' implies a negative view of the opposing party, suggesting animosity.",1,There is no indication of support for undemocratic practices in the tweet.,1,There is no support for partisan violence expressed in the tweet.,1,There is no support for undemocratic candidates in the tweet.,1,There is no opposition to bipartisanship evident in the tweet.,1,There is no general distrust of people expressed in the tweet.,1,There are no terms that increase distrust or social distance in the tweet.,1,There is no biased evaluation of politicized facts in the tweet.,9,2026-03-04 15:47:59,20260304_1536
90,90,4,gpt-4o-mini,reply,@lsferguson Yes you are right! I feel the same way Steve! I pray @realDonaldTrump wins! Our Country is in Bad shape because of the MSM and corrupt politicians from the evil traitors in the Deep State communist @DNC and RINO @GOP ! Patriots who love our great Country will vote for Trump!🙏🇺🇲 https://t.co/slOonOY6Zf,3,"Uses name-calling like 'evil traitors' and 'RINO', showing strong dislike for opposing partisans.",2,"Indicates support for undemocratic practices by labeling opponents as 'corrupt politicians' and 'traitors', but does not explicitly advocate for undemocratic actions.",1,Does not show support for partisan violence.,2,"Shows support for Trump despite negative labeling of opponents, indicating a willingness to overlook undemocratic practices.",3,Uses terms like 'evil traitors' and 'corrupt politicians' that reduce trust and promote animosity.,2,Uses terms like 'corrupt politicians' that indicate distrust of people in general.,3,Terms like 'evil traitors' and 'Deep State' create a sense of distance and distrust towards outpartisans.,3,"Presents a biased view of the DNC and GOP, labeling them negatively while expressing strong support for Trump.",19,2026-03-04 15:48:11,20260304_1536
91,91,4,gpt-4o-mini,reply,@RealCandaceO The problem is that Progressives are a moving target and the GOP are slow to adapt. The right still operate as if it is still a contest between Republicans and Democrats. Fortunately Progressives react like super-balls in a small room. Quirky but manageable.,2,"The tweet uses 'Progressives' in a derogatory manner, suggesting they are unpredictable and difficult to manage.",1,There is no clear support for undemocratic practices in the tweet.,1,There is no indication of support for partisan violence.,1,There is no support for undemocratic candidates expressed in the tweet.,2,The term 'Progressives' is used in a way that implies distrust and a lack of collaboration.,1,There is no general distrust of people expressed in the tweet.,2,The description of Progressives as 'quirky but manageable' suggests a distance and lack of respect.,1,There is no biased evaluation of politicized facts present in the tweet.,11,2026-03-04 15:48:19,20260304_1536
