llm_annotation_id,tweet_id,llm_id,llm_name_version,post_type,text,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,total_score,date,annotation_session
208,407,1,gpt-4o-2024-08-06,reply,@libbage55 @johncusack So glad 🙂,1,No partisan animosity or name-calling present.,1,No support for undemocratic practices or name-calling present.,1,No support for partisan violence or name-calling present.,1,No support for undemocratic candidates or name-calling present.,1,No opposition to bipartisanship or name-calling present.,1,No social distrust or name-calling present.,1,No social distance or name-calling present.,1,No biased evaluation of politicized facts or name-calling present.,8,2026-03-07 12:39:04,20260307_1224
209,408,1,gpt-4o-2024-08-06,reply,@lsferguson @debbiros716 @GOP Democrats run the house and the senate and the governor. I think it’s the first time in 20 or 40 years and this is what you get.,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-03-07 12:39:08,20260307_1224
210,409,1,gpt-4o-2024-08-06,reply,"@DvdndDiplomats I looked at it and decided to pass. Wish you had discussed their debt. Their level of debt is what has kept me out of them. Otherwise there is much to like.

Is it just me or were you missing the normal data sheets that you flash up during the video? I really like those.",1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-03-07 12:39:12,20260307_1224
211,410,1,gpt-4o-2024-08-06,quote,I can’t really boycott them since I never went there in the first place. I can assure everybody that I’ll never go there.,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-03-07 12:39:16,20260307_1224
212,411,1,gpt-4o-2024-08-06,reply,"@SamJuneau @WallStreetApes @GOP @HouseGOP @SenateGOP @SpeakerJohnson I know! What are they doing? It would appear they're on a campaign to create maximum anxiety then wait for another ""disaster"" real or manufactured to convince us that we're not safe and the only ones who can
protect us from the situation they created are other democrats? They",2,Emotion or exaggeration present in 'create maximum anxiety' and 'disaster real or manufactured'.,1,No support for undemocratic practices or name-calling.,1,No support for partisan violence or name-calling.,1,No support for undemocratic candidates or name-calling.,2,Emotion or exaggeration present in 'create maximum anxiety' and 'disaster real or manufactured'.,2,Emotion or exaggeration present in 'create maximum anxiety' and 'disaster real or manufactured'.,2,Terms that increase distrust in 'disaster real or manufactured' and 'situation they created'.,2,Emotion or exaggeration present in 'create maximum anxiety' and 'disaster real or manufactured'.,13,2026-03-07 12:39:20,20260307_1224
213,412,1,gpt-4o-2024-08-06,reply,@DonaldJTNewsX You should fit right in.,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-03-07 12:39:23,20260307_1224
214,413,1,gpt-4o-2024-08-06,tweet,The UK is letting rapists out of jail to make room for Christians who pray silently.,1,No partisan name-calling or emotion related to partisanship.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,2,Exaggeration suggesting distrust in the justice system.,2,Language increases distrust and prejudice against the justice system.,3,Presents a biased evaluation of facts with exaggeration.,12,2026-03-07 12:39:27,20260307_1224
215,414,1,gpt-4o-2024-08-06,reply,@USABorn55 We see you,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-03-07 12:39:31,20260307_1224
216,415,1,gpt-4o-2024-08-06,reply,"@pak_madness @mehdirhasan At the very least, Biden’s pretending like he gives a shit about Palestinians and a peaceful solution. Maybe he actually does. Trump won’t even bother to pretend. Point being: if you think Biden’s bad for Palestine…Trump’ll be worse.",2,The tweet uses emotion or exaggeration by stating 'Trump won’t even bother to pretend' and 'Trump’ll be worse'.,1,The tweet does not show support for undemocratic practices or use partisan name-calling.,1,The tweet does not show support for partisan violence or use partisan name-calling.,1,The tweet does not show support for undemocratic candidates or use partisan name-calling.,1,The tweet does not show opposition to bipartisanship or use name-calling.,1,The tweet does not express social distrust or use name-calling.,1,The tweet does not express social distance or use terms that increase distrust.,2,The tweet presents a biased evaluation of politicized facts by suggesting Trump is worse for Palestine without providing evidence.,10,2026-03-07 12:39:36,20260307_1224
217,416,1,gpt-4o-2024-08-06,reply,@KantInEast How many Olympic medals have you got?,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-03-07 12:39:40,20260307_1224
218,417,1,gpt-4o-2024-08-06,quote,"Safe and effective coming for the 2024 elections.

https://t.co/ijyMRgaG8s",1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-03-07 12:39:44,20260307_1224
219,418,1,gpt-4o-2024-08-06,reply,@elonmusk Literally last month everyone was saying he was too old to run and now that Trump is losing to Kamala magats want Biden back. Oh the hypocrisy of @elonmusk and the magats,3,Uses partisan name-calling 'magats' and shows emotion/exaggeration with 'Oh the hypocrisy'.,2,Does not support undemocratic practices but uses partisan name-calling 'magats'.,1,No support for partisan violence is shown.,1,No support for undemocratic candidates is shown.,2,Uses partisan name-calling 'magats' which reduces trust.,2,Uses partisan name-calling 'magats' which reduces trust.,2,Uses partisan name-calling 'magats' which increases social distance.,1,No biased evaluation of politicized facts is present.,14,2026-03-07 12:39:48,20260307_1224
220,419,1,gpt-4o-2024-08-06,reply,@EdKrassen They’ve done such an amazing job wasting our tax dollars and brainwashing our children. Shut it down!!,2,Emotion or exaggeration present in 'amazing job wasting our tax dollars and brainwashing our children'.,2,Emotion or exaggeration present in 'amazing job wasting our tax dollars and brainwashing our children'.,1,No support for partisan violence.,1,No support for undemocratic candidates.,2,Emotion or exaggeration present in 'amazing job wasting our tax dollars and brainwashing our children'.,2,Emotion or exaggeration present in 'amazing job wasting our tax dollars and brainwashing our children'.,2,Terms that increase distrust in 'brainwashing our children'.,2,Emotion or exaggeration present in 'amazing job wasting our tax dollars and brainwashing our children'.,14,2026-03-07 12:39:52,20260307_1224
221,420,1,gpt-4o-2024-08-06,reply,"@KamalaHQ @realDonaldTrump Nope, Trump is not. YOU ARE A LYING WHO'RE!  A FUCKING LIAR! You and Walz are filthy fucking traitors. You are a who're, Walz is a pimp! https://t.co/OUAQULyglJ",3,Contains partisan name-calling and emotion/exaggeration with terms like 'traitors' and 'lying who're'.,2,Contains partisan name-calling and emotion/exaggeration but does not explicitly support undemocratic practices.,2,Contains partisan name-calling and emotion/exaggeration but does not explicitly support partisan violence.,1,Does not show support for undemocratic candidates.,3,"Contains name-calling and emotion/exaggeration, reducing trust and opposing bipartisanship.",3,"Contains name-calling and emotion/exaggeration, indicating social distrust.",2,"Contains terms that increase distrust and distance, such as 'traitors'.",1,Does not present or discuss politicized facts.,17,2026-03-07 12:39:57,20260307_1224
222,421,1,gpt-4o-2024-08-06,reply,"@wolfclass @RBReich @BillAckman Wrong Leftart, looks like we’re headed for another depression because of Biden.  Trump had companies pay for their innovation. You leftarts will never learn.  Obama’s Solyndra is repeating. https://t.co/zQS4EmkaAS",3,Uses partisan name-calling 'Leftart' and emotional language 'you leftarts will never learn'.,2,Uses partisan name-calling 'Leftart' but does not show support for undemocratic practices.,1,Does not show support for partisan violence or use related language.,1,Does not show support for undemocratic candidates.,2,Uses partisan name-calling 'Leftart' which reduces trust.,2,Uses partisan name-calling 'Leftart' which reduces trust.,2,"Uses language that increases distrust and distance, such as 'you leftarts will never learn'.",2,Presents a biased evaluation of political facts with emotional language 'headed for another depression because of Biden'.,15,2026-03-07 12:40:02,20260307_1224
223,422,1,gpt-4o-2024-08-06,reply,@JMMalyon @MJMcKean That was my guess,1,No partisan animosity or name-calling present.,1,No support for undemocratic practices or related language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,8,2026-03-07 12:40:06,20260307_1224
224,423,1,gpt-4o-2024-08-06,reply,@JoyceWhiteVance What did he do exactly?  Did you watch the entire clip or cherry pick shit again trying to make something out of nothing? It’s same game plan time after time and is so predictable! It’s the only thing you can do cause you have zero policies to stand on that will help America be,2,The tweet includes emotion and exaggeration with phrases like 'cherry pick shit' and 'zero policies to stand on'.,2,"The tweet uses emotion and exaggeration, but does not show support for undemocratic practices.",1,There is no support for partisan violence or related language.,1,There is no support for undemocratic candidates or related language.,2,"The tweet includes emotion and exaggeration, reducing trust in the opposing side.",2,"The tweet includes emotion and exaggeration, which can reduce social trust.",1,There is no language that increases social distance or related factors.,2,The tweet suggests biased evaluation by accusing the other party of 'cherry picking' facts.,13,2026-03-07 12:40:11,20260307_1224
225,424,1,gpt-4o-2024-08-06,reply,@DefiantBaptist He never should have been in the race.  2028 was his time,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-03-07 12:40:15,20260307_1224
226,425,1,gpt-4o-2024-08-06,reply,"@Manhattva What % of voters who voted for Biden in 2020 were voting “for” Biden as opposed to voting against Trump? That same segment of the population now has a more viable anti-Trump candidate. 100% manufactured yes, by the R’s and Trump.",2,"Mentions 'manufactured by the R’s and Trump', indicating emotion or exaggeration.",1,No support for undemocratic practices is shown.,1,No support for partisan violence is shown.,1,No support for undemocratic candidates is shown.,2,"Mentions 'manufactured by the R’s and Trump', indicating emotion or exaggeration.",2,"Mentions 'manufactured by the R’s and Trump', indicating emotion or exaggeration.",1,No terms increasing distrust or social distance are present.,2,Presents a partisan stance by suggesting manipulation by 'R’s and Trump'.,12,2026-03-07 12:40:19,20260307_1224
227,426,1,gpt-4o-2024-08-06,tweet,"8/10/2020

•Trump pulled from Briefing Room because of shooting outside of White House 

•Big 10 Football expected to cancel season

•More outdoor gatherings raise concerns as coronavirus surges past 5 million cases

•Biden narrows down VP pick; and more.",1,No partisan animosity or name-calling present.,1,No support for undemocratic practices or partisan language present.,1,No support for partisan violence or related language present.,1,No support for undemocratic candidates or related language present.,1,No opposition to bipartisanship or related language present.,1,No social distrust or related language present.,1,No social distance or related language present.,1,No biased evaluation of politicized facts or related language present.,8,2026-03-07 12:40:23,20260307_1224
228,427,1,gpt-4o-2024-08-06,tweet,WHY MUSK AND TRUMP HAVE KAMALA AND THE LEFT IN A PANIC https://t.co/d59L84YxDQ,2,The tweet uses emotion or exaggeration with 'panic'.,1,No support for undemocratic practices is evident.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,2,The tweet uses emotion or exaggeration with 'panic'.,1,No social distrust is evident.,1,No social distance is evident.,2,The tweet presents a partisan stance with 'Musk and Trump' vs 'Kamala and the Left'.,11,2026-03-07 12:40:28,20260307_1224
229,428,1,gpt-4o-2024-08-06,reply,"@atensnut Trump could NEVA! 🤣🤣🤣 Biden is a lawyer, Trump is a dumb entertainer being used by white Christian Nationalist. He's a thin skin old man who can't even handle women reporters without attacking them. 🤣🤣🤣 #HannibalLector #Project2025 
#VoteBlueAsifYourLivesDependonit",3,"Partisan name-calling ('dumb entertainer', 'thin skin old man') and emotion/exaggeration ('NEVA!', laughing emojis).",2,"Emotion/exaggeration present ('NEVA!', laughing emojis), but no direct support for undemocratic practices.",1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,2,"Emotion/exaggeration present ('NEVA!', laughing emojis), but no direct opposition to bipartisanship.",2,"Emotion/exaggeration present ('NEVA!', laughing emojis), but no direct social distrust language.",2,"Terms that increase distrust ('dumb entertainer', 'thin skin old man'), but no events that damage communities.",2,"Emotion/exaggeration present ('NEVA!', laughing emojis), but no biased evaluation of politicized facts.",15,2026-03-07 12:40:33,20260307_1224
230,429,1,gpt-4o-2024-08-06,reply,"@CaptainMorganTN @shaunmm2k @KeneAkers Incorrect, only half the address was there. There was another man same name, who was registered democrat. So unlikely as your guy was a republican.  Nice try though. We all know it was all fake anyway. Your guy was trying to rouse up his base. The rest of the world doesn’t care",2,Emotion or exaggeration present in 'Nice try though' and 'We all know it was all fake anyway'.,1,No support for undemocratic practices or related name-calling/emotion.,1,No support for partisan violence or related name-calling/emotion.,1,No support for undemocratic candidates or related name-calling/emotion.,2,Emotion or exaggeration present in 'Nice try though' and 'We all know it was all fake anyway'.,2,Emotion or exaggeration present in 'We all know it was all fake anyway'.,1,"No terms increasing distrust, distance, or related emotion.",2,Emotion or exaggeration present in 'We all know it was all fake anyway'.,12,2026-03-07 12:40:37,20260307_1224
231,430,1,gpt-4o-2024-08-06,reply,@11202011t Lost on the White House grounds again.,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-03-07 12:40:41,20260307_1224
232,431,1,gpt-4o-2024-08-06,quote,"Isn't he still the president though? 🤔  wtf is this gaslighting, why is Canadian media simping so hard for this.",2,The tweet uses emotional language like 'wtf' and 'simping' which indicates exaggeration.,1,There is no support for undemocratic practices or related name-calling.,1,There is no support for partisan violence or related name-calling.,1,There is no support for undemocratic candidates or related name-calling.,2,The use of 'wtf' and 'gaslighting' suggests emotional language that could reduce trust.,2,The term 'gaslighting' suggests a level of distrust and emotional language.,1,There is no language that increases social distance or distrust.,2,"The tweet questions the legitimacy of media, indicating skepticism and emotional language.",12,2026-03-07 12:40:47,20260307_1224
233,432,1,gpt-4o-2024-08-06,reply,"@TheLastRefuge2 They are also trying to engineer a window for actions in December, including Biden pardons/commutations, a Trump trial, and so. It’s about the Overton Window for nullification all over again.",1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,2,"Mentions controversial political actions with a partisan stance, suggesting skepticism.",9,2026-03-07 12:40:51,20260307_1224
234,433,1,gpt-4o-2024-08-06,reply,@JasonMillerinDC When is his sentencing?,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-03-07 12:40:55,20260307_1224
235,434,1,gpt-4o-2024-08-06,reply,"@EdKrassen When was the last time Kamala did a live press, conference or interview without notes, speaking off the cuff????
#Trump2024  🇺🇸🇺🇸🇺🇸",1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,2,"The tweet questions Kamala's ability to speak without notes, indicating skepticism.",9,2026-03-07 12:40:59,20260307_1224
236,435,1,gpt-4o-2024-08-06,tweet,"#Conservative #Liberal

Check out VeronicaBoscarino23🦁❤️'s video! #TikTok https://t.co/7B4c0QlkXI",1,No partisan animosity or name-calling present.,1,No support for undemocratic practices or related language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,8,2026-03-07 12:41:03,20260307_1224
237,436,1,gpt-4o-2024-08-06,reply,@TAINA2121 @realDonaldTrump Biden said she is the boarder czar,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-03-07 12:41:07,20260307_1224
238,437,1,gpt-4o-2024-08-06,quote,I never vote for any candidate who wants to spend more money than we bring in “a balanced budget” but they are nearly impossible to find,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-03-07 12:41:12,20260307_1224
239,438,1,gpt-4o-2024-08-06,reply,"@ChiTownSam723 Omg 😭why you mirroring my life?
trying desperately to get old guy back on kibble bc of constant needing to go out in middle of 🌃 
😭2 days he hasn't eaten, 2 days ago I shared raw long bns (green beans) with him while we were outside & now 😂 he stalks me when picking 💚 beans https://t.co/3OS8x1PlFU",1,No partisan animosity or name-calling present.,1,No support for undemocratic practices or partisan language present.,1,No support for partisan violence or related language present.,1,No support for undemocratic candidates or related language present.,1,No opposition to bipartisanship or related language present.,1,No social distrust or related language present.,1,No social distance or related language present.,1,No biased evaluation of politicized facts or related language present.,8,2026-03-07 12:41:16,20260307_1224
240,439,1,gpt-4o-2024-08-06,reply,@Discernability I want one... I don't have access to grok yet,1,No partisan animosity or name-calling present.,1,No support for undemocratic practices or related language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,8,2026-03-07 12:41:19,20260307_1224
241,440,1,gpt-4o-2024-08-06,tweet,"Connecticut is too far gone. Whether @MattCoreyCT or @gerryforsenate wins today's ultra low turnout primary, Chris Murphy will win in November because Nutmeg State voters epically suck. #CTPolitics",2,The tweet uses derogatory language 'voters epically suck' indicating emotion or exaggeration.,1,There is no support for undemocratic practices or related name-calling or exaggeration.,1,There is no support for partisan violence or related name-calling or exaggeration.,1,There is no support for undemocratic candidates or related name-calling or exaggeration.,2,The tweet uses derogatory language 'voters epically suck' indicating emotion or exaggeration.,2,The tweet uses derogatory language 'voters epically suck' indicating emotion or exaggeration.,2,The tweet uses derogatory language 'voters epically suck' indicating terms that increase distrust or distance.,1,There is no biased evaluation of politicized facts or related emotion or exaggeration.,12,2026-03-07 12:41:25,20260307_1224
242,441,1,gpt-4o-2024-08-06,reply,@iProudChristian ALL THE TIME,1,The tweet does not contain partisan name-calling or emotional language.,1,The tweet does not show support for undemocratic practices or contain partisan name-calling or emotional language.,1,The tweet does not show support for partisan violence or contain partisan name-calling or emotional language.,1,The tweet does not show support for undemocratic candidates or contain partisan name-calling or emotional language.,1,The tweet does not contain name-calling or emotional language that opposes bipartisanship.,1,The tweet does not contain name-calling or emotional language that indicates social distrust.,1,The tweet does not contain language that increases social distance or distrust.,1,The tweet does not present biased evaluation of politicized facts or contain emotional language.,8,2026-03-07 12:41:28,20260307_1224
243,442,1,gpt-4o-2024-08-06,tweet,"Biden has one bad debate after 2 back to back trips
to other countries on very serious business. He gets
persecuted.  Trump lies every time he speaks, he gets
positive coverage.  DO WE STILL HAVE A FREE
PRESS OR NOT............",2,Emotion or exaggeration present in 'Trump lies every time he speaks'.,2,Emotion or exaggeration present in 'DO WE STILL HAVE A FREE PRESS OR NOT'.,1,No support for partisan violence.,1,No support for undemocratic candidates.,2,Emotion or exaggeration present in questioning the free press.,2,Emotion or exaggeration present in questioning the free press.,1,No terms that increase distrust or social distance.,2,Emotion or exaggeration present in 'Trump lies every time he speaks' and questioning the free press.,13,2026-03-07 12:41:33,20260307_1224
244,443,1,gpt-4o-2024-08-06,reply,"@KyoutarosDad ohhh
ok I see now

isn't that just male pattern baldness",1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-03-07 12:41:36,20260307_1224
245,444,1,gpt-4o-2024-08-06,quote,"@krassenstein  you can’t be that stupid.   You know that the demo rat staged Trump trials was all to keep him from running for president.  He is innocent.   I was found guilty on crimes committed by brain dead Biden, crackhead hunter biden, Piglosi, Obummer and Killary Clinton.",3,"Partisan name-calling ('demo rat', 'brain dead Biden', 'crackhead hunter biden', 'Piglosi', 'Obummer', 'Killary Clinton') and emotion/exaggeration ('you can’t be that stupid').",3,Shows support for undemocratic practices by dismissing legal proceedings as partisan ('staged Trump trials') and uses partisan name-calling and exaggeration.,2,Does not show support for violence but includes partisan name-calling and exaggeration.,2,"Supports Trump despite alleged undemocratic practices, uses partisan name-calling but not exaggeration in this context.",3,"Name-calling and exaggeration ('you can’t be that stupid', 'brain dead Biden') indicate opposition to bipartisanship.",3,"Name-calling and exaggeration ('brain dead Biden', 'crackhead hunter biden') indicate social distrust.",3,Name-calling increases social distance and includes emotion/exaggeration.,3,Presents a biased evaluation of facts ('staged Trump trials') with emotion/exaggeration.,22,2026-03-07 12:41:42,20260307_1224
246,445,1,gpt-4o-2024-08-06,reply,"@kenoshaborn1946 @DougJBalloon NY Times parody account of the NYT, which has a habit of turning bad things Trump/GOP has done into reasons why it’s bad for Biden/Harris (iow to blame them).",2,"The tweet implies negative bias against the GOP, suggesting partisan animosity.",1,There is no support for undemocratic practices in the tweet.,1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,1,There is no opposition to bipartisanship expressed in the tweet.,1,There is no expression of social distrust in the tweet.,1,There is no expression of social distance in the tweet.,2,The tweet suggests a biased evaluation of facts by criticizing NYT's portrayal of political events.,10,2026-03-07 12:41:47,20260307_1224
247,446,1,gpt-4o-2024-08-06,reply,@mjfree Harrison Butker explained the MAGA position on this https://t.co/nCA1fgzRb0,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-03-07 12:41:51,20260307_1224
248,447,1,gpt-4o-2024-08-06,quote,👀The UK has gone full KGB. 🕵️‍♂️,1,No partisan name-calling or emotion related to US partisanship.,1,No support for undemocratic practices or related emotion.,1,No support for partisan violence or related emotion.,1,No support for undemocratic candidates or related emotion.,1,No opposition to bipartisanship or related emotion.,2,Exaggeration with 'full KGB' implies distrust.,1,No terms increasing social distance or related emotion.,2,Exaggeration with 'full KGB' implies biased evaluation.,10,2026-03-07 12:41:55,20260307_1224
249,448,1,gpt-4o-2024-08-06,reply,@bruce_steiner No. Trump didn't rape anyone. Now Biden showered with his daughter. Ask Tara Reide how he sexually assaulted her. Back then..she didn't wait to lie for 35 years until he ran for President.,2,Emotion or exaggeration present in accusations against Biden.,1,No support for undemocratic practices is shown.,1,No support for partisan violence is shown.,1,No support for undemocratic candidates is shown.,2,Emotion or exaggeration present in accusations against Biden.,2,Emotion or exaggeration present in accusations against Biden.,2,Terms that increase distrust or prejudice against Biden.,2,Emotion or exaggeration present in accusations against Biden.,13,2026-03-07 12:41:59,20260307_1224
250,449,1,gpt-4o-2024-08-06,reply,"@Wakinyanmani @Tim_Walz Trump had HUGE advantage of inheriting a booming economy from Obama. Biden inherited a trashed economy from Trump due to his  mismanaging, downplaying, politicizing Covid for his political gain. Anti mask/vaxx  R's disproportionately killed off their own voters!! @Wakinyanmani",3,Partisan name-calling with 'Anti mask/vaxx R's' and emotional exaggeration with 'disproportionately killed off their own voters'.,2,"Emotion or exaggeration with 'disproportionately killed off their own voters', but no direct support for undemocratic practices.",1,No support for partisan violence is shown.,1,No support for undemocratic candidates is shown.,2,"Emotion or exaggeration with 'disproportionately killed off their own voters', but no name-calling or terms that reduce trust.",2,"Emotion or exaggeration with 'disproportionately killed off their own voters', but no name-calling or terms that reduce trust.",2,"Terms that increase distrust with 'Anti mask/vaxx R's', but no events that damage communities.",2,"Emotion or exaggeration with 'disproportionately killed off their own voters', but no partial presentation of political facts.",15,2026-03-07 12:42:05,20260307_1224
251,450,1,gpt-4o-2024-08-06,reply,@thevivafrei @catturd2 Here’s the problem.  The maga cultists just like the deranged far left democrats do exist.  They are both amplified so everyone gets stuck fighting the most opposing views possible.,3,"Partisan name-calling with 'maga cultists' and 'deranged far left democrats', and emotional language with 'deranged'.",2,"Partisan name-calling with 'maga cultists' and 'deranged far left democrats', but no support for undemocratic practices.",2,"Partisan name-calling with 'maga cultists' and 'deranged far left democrats', but no support for violence.",1,No support for undemocratic candidates is expressed.,3,Name-calling and emotional language reduce trust and oppose bipartisanship.,3,Name-calling and emotional language reduce social trust.,2,"Name-calling increases social distance, but no events mentioned.",1,No biased evaluation of politicized facts is present.,17,2026-03-07 12:42:11,20260307_1224
252,451,1,gpt-4o-2024-08-06,reply,"@elonmusk @alexandre Wow.  That is such a shame Elon.  You try to provide world citizens with freedom of speech, and this is how some governments treat you??? 

An utter disgrace is right.",1,No partisan name-calling or emotional language directed at opposing partisans.,2,Emotion or exaggeration present in 'utter disgrace' but no support for undemocratic practices.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,2,Emotion or exaggeration present in 'utter disgrace' but no name-calling.,1,No language indicating social distance or distrust towards outpartisans.,2,Emotion or exaggeration present in 'utter disgrace' but no biased evaluation of facts.,11,2026-03-07 12:42:15,20260307_1224
253,452,1,gpt-4o-2024-08-06,tweet,So many Patriots have been persecuted. My dear friend Jamie Renda is one of them. I made this to support her DELICIOUS sauces and seasoning! Support Patriot owned businesses! https://t.co/udGqZ8Urtc,1,No partisan name-calling or emotional exaggeration against opposing partisans.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,2,Use of 'persecuted' suggests emotional exaggeration.,2,Use of 'Patriots' suggests increasing social distance.,1,No biased evaluation of politicized facts or related language.,10,2026-03-07 12:42:19,20260307_1224
