llm_annotation_id,tweet_id,llm_id,llm_name_version,post_type,text,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,total_score,date,annotation_session
47,47,2,claude-haiku-4-5-20251001,reply,@Concern70732755 You are just making things up to suit your incredible conservative bias.,2,Contains partisan name-calling ('conservative bias') but lacks emotional exaggeration or strong emotion.,1,Does not show support for undemocratic practices.,1,Does not show support for partisan violence.,1,Does not show support for undemocratic candidates.,2,"Contains accusatory language ('making things up') that reduces trust in the other party, but lacks clear emotional exaggeration.",1,Does not express distrust of people in general; targets a specific individual's bias.,1,Does not express resistance to interpersonal contact or terms increasing distrust/distance.,2,"Accuses the other party of bias in presenting facts ('making things up'), which is a partisan stance on factual presentation, but lacks strong emotional exaggeration.",11,2026-03-04 11:43:48,20260304_1139
48,48,2,claude-haiku-4-5-20251001,tweet,".@megynkelly you spray out your #Trump @GOP cult #propaganda, while The Huckster himself (incl his latest, unhinged @AI generated crowd imagery lies) is fully, publicly, displaying his “mental health” issues & uncontrolled pathologies. He IS running for #USA president! #democracy",3,"Contains partisan name-calling ('The Huckster,' 'cult #propaganda') and emotional exaggeration ('unhinged,' 'mental health issues & uncontrolled pathologies')",1,Does not show support for undemocratic practices; instead criticizes a candidate's fitness for office,1,Does not show support for partisan violence; no violent tactics mentioned or endorsed,1,Does not show support for undemocratic candidates; instead opposes a candidate,2,"Criticizes @megynkelly for spreading 'propaganda,' suggesting resistance to cross-partisan collaboration, with emotional language ('spray out')",1,Does not express general distrust of people; focuses on specific political figures,2,"Uses dehumanizing language ('The Huckster,' 'cult') that increases distrust and distance from Trump supporters, but lacks exaggeration beyond the name-calling",3,"Presents controversial claims about Trump's mental fitness with strong partisan stance ('unhinged,' 'mental health issues & uncontrolled pathologies') and emotional exaggeration",14,2026-03-04 11:43:53,20260304_1139
49,49,2,claude-haiku-4-5-20251001,reply,@RKGold @TheJordanRachel Like all Trump supporters😂😂😂😂 the Donald Trump reform immigration to make it harder to work illegally?,2,"Contains partisan name-calling ('Trump supporters') with emotional exaggeration (multiple laughing emojis), satisfying one factor (B: emotion/exaggeration).",1,"Does not show support for undemocratic practices. The mention of immigration reform is a standard policy position, not an undemocratic practice.",1,Does not show support for partisan violence or threatening behavior.,1,Does not show support for undemocratic candidates.,2,"Contains dismissive generalization about 'all Trump supporters' with emotional exaggeration (laughing emojis), suggesting resistance to cross-partisan understanding, satisfying factor B (emotion/exaggeration).",1,Does not express distrust of people in general; focuses on a specific political group.,1,Does not express resistance to interpersonal contact or terms that increase distrust/distance toward outpartisans.,1,Does not present politicized facts or discuss controversial issues with partisan stance; the tweet is primarily a dismissive comment rather than a factual claim.,10,2026-03-04 11:43:58,20260304_1139
50,50,2,claude-haiku-4-5-20251001,quote,"the HAMAS wing of Congress must go....
same with the MAGA wing.....",3,"Contains partisan name-calling ('HAMAS wing', 'MAGA wing') and exaggeration by equating political opponents to terrorist organizations.",1,Does not show support for undemocratic practices; merely expresses dislike for political groups.,1,Does not show support for partisan violence; no violent tactics or threats are advocated.,1,Does not show support for undemocratic candidates; does not ignore undemocratic practices to support candidates.,2,"Expresses opposition to collaboration by dismissing both groups as unacceptable ('must go'), though not explicitly rejecting bipartisanship itself.",1,Does not express distrust of people in general; targets specific political groups rather than society broadly.,2,"Uses dehumanizing language ('HAMAS wing') that increases distrust and distance from outpartisans, but lacks exaggeration of events causing community damage.",2,"Presents a partisan stance by equating political opponents with extremists, though without detailed factual claims or additional exaggeration.",13,2026-03-04 11:44:03,20260304_1139
51,51,2,claude-haiku-4-5-20251001,reply,"@GOP_Democracy @SykesCharlie @daveweigel No, they’re in a cult",2,"Contains partisan name-calling ('cult') directed at opposing partisans, but lacks emotional exaggeration beyond the label itself.",1,Does not show support for undemocratic practices; merely insults opponents.,1,Does not show support for partisan violence; no violent language or threats present.,1,Does not show support for undemocratic candidates; only expresses dislike for opposing group.,2,"Uses name-calling ('cult') that reduces trust in the opposing group, but lacks emotional exaggeration.",1,Does not express general distrust of people; targets only a specific political group.,1,Does not express resistance to interpersonal contact or terms increasing distrust/distance beyond partisan criticism.,1,Does not present politicized facts or discuss controversial issues; only makes a dismissive characterization.,10,2026-03-04 11:44:07,20260304_1139
52,52,2,claude-haiku-4-5-20251001,reply,"@thetrueshelby These are actual MAGA posts and billboards.

Mike Fuckabee AKA Mike #Hypocrite https://t.co/X2RnmBgEQF",2,"Contains partisan name-calling ('Fuckabee', '#Hypocrite') but lacks emotional exaggeration or hyperbolic language beyond the insults themselves.",1,"Does not show support for undemocratic practices, nor does it contain the requisite name-calling and emotion combination for a score of 2.",1,Does not show support for partisan violence or violent tactics.,1,Does not show support for undemocratic candidates.,1,Does not express resistance to cross-partisan collaboration; it is a critical comment about an opponent rather than opposition to bipartisanship itself.,1,Does not express distrust of people in general; it targets a specific political figure.,1,Does not express resistance to interpersonal contact with outpartisans or terms that increase distrust toward a group.,2,"References 'MAGA posts and billboards' with a partisan stance critical of MAGA movement, presenting selective framing without emotional exaggeration beyond the name-calling.",10,2026-03-04 11:44:12,20260304_1139
53,53,2,claude-haiku-4-5-20251001,reply,@Lynnebf_2846 @RNC They are liars.,2,"Contains partisan name-calling ('liars') directed at opposing partisans, but lacks emotional exaggeration or intensity.",1,Does not show support for undemocratic practices; merely expresses disagreement with opposing party.,1,Does not show support for partisan violence or violent tactics.,1,Does not show support for undemocratic candidates.,2,"Contains name-calling ('liars') that reduces trust in the opposing party, but lacks emotional exaggeration.",1,Does not express distrust of people in general; targets a specific political organization.,1,Does not express resistance to interpersonal contact with outpartisans or increase social distance.,1,Does not present or evaluate politicized facts; makes a simple accusation without discussing substantive issues.,10,2026-03-04 11:44:16,20260304_1139
54,54,2,claude-haiku-4-5-20251001,reply,"@N00saGirl Yep! Funny how Kamala's ""platform"" is finally dropping next week—right after the Trump hack news. Coincidence? Maybe she just needed some ""inspiration"" from the GOP. Plagiarism runs deep in the Dems, and Kamala's just keeping the tradition alive.",3,Contains partisan name-calling ('Kamala' used dismissively with scare quotes around 'platform') and exaggeration ('Plagiarism runs deep in the Dems') suggesting dishonesty and corruption across the entire Democratic party.,1,"Does not show support for undemocratic practices, judicial attacks, press undermining, election delegitimization, or political violence.",1,"Does not show support for partisan violence, threatening messages, harassment, or violent tactics.",1,Does not show support for undemocratic candidates or willingness to ignore undemocratic practices.,2,"Implies resistance to Democratic-Republican collaboration through accusation that Kamala needed 'inspiration' from GOP, suggesting distrust and inability to work together.",2,"Uses name-calling and terms reducing trust ('Plagiarism runs deep in the Dems') suggesting general dishonesty among Democrats, though not directed at people in general.",1,Does not express resistance to interpersonal contact with outpartisans or terms increasing distrust/distance/discrimination at social level.,3,"Presents controversial political facts (timing of platform release, Trump hack news) with strong partisan stance, using scare quotes and accusatory framing ('Coincidence?', 'Plagiarism') with exaggeration to delegitimize Democratic candidate.",14,2026-03-04 11:44:22,20260304_1139
55,55,2,claude-haiku-4-5-20251001,reply,"@goddeketal I used to have Eric Carmen follow me. He was a great singer, and a great conservative.",1,No partisan name-calling or emotional exaggeration targeting opposing partisans. The tweet expresses appreciation for a conservative figure without denigrating opponents.,1,No support for undemocratic practices mentioned or implied in the tweet.,1,No mention or support for partisan violence of any kind.,1,No support for undemocratic candidates expressed in the tweet.,1,No resistance to cross-partisan collaboration or name-calling that reduces trust in bipartisanship.,1,No distrust of people in general or name-calling that reduces social trust.,1,"No terms that increase distrust, distance, or discrimination against outpartisans.",1,"The tweet is a personal anecdote about a singer's talent and political affiliation, not a partisan evaluation of politicized facts or controversial issues.",8,2026-03-04 11:44:26,20260304_1139
56,56,2,claude-haiku-4-5-20251001,reply,@elonmusk we love Donald Trump to be President of USA. Elon Musk is a special guest of honor.,1,No partisan name-calling or emotional exaggeration targeting opposing partisans. The tweet expresses support for a candidate without attacking opponents.,1,No support for undemocratic practices. The tweet simply expresses preference for a candidate through normal democratic expression.,1,No mention or support for partisan violence. The tweet contains no violent rhetoric or threats.,1,"While expressing support for Trump, there is no indication of willingness to ignore undemocratic practices or acknowledgment of undemocratic behavior by the candidate.",1,No resistance to bipartisanship expressed. The tweet does not criticize cross-partisan collaboration or contain language reducing trust in other parties.,1,No distrust of people in general. The tweet expresses positive sentiment toward specific individuals without generalizing distrust.,1,"No terms increasing distrust, distance, or discrimination against outpartisans. The tweet does not express resistance to interpersonal contact with opposing partisans.",1,No biased evaluation of politicized facts. The tweet is a statement of preference rather than a partisan interpretation of controversial political facts.,8,2026-03-04 11:44:31,20260304_1139
57,57,2,claude-haiku-4-5-20251001,reply,"@heatfan_YG71 @RepMTG Probably true because in this case, the “no matter what“ happens to be Donald Trump.",1,No partisan name-calling or emotional exaggeration present. The statement is a straightforward conditional observation about Donald Trump without derogatory language.,1,Does not express support for undemocratic practices. The tweet makes a factual observation without advocating for undermining democratic principles.,1,No mention of or support for partisan violence. The tweet contains no violent rhetoric or threats.,1,Does not express support for undemocratic candidates or willingness to ignore undemocratic practices.,1,No resistance to cross-partisan collaboration expressed. The tweet does not oppose bipartisanship or contain name-calling related to collaboration.,1,No general distrust of people expressed. The tweet does not contain name-calling or terms that reduce trust in society broadly.,1,"No terms that increase distrust, distance, or discrimination against outpartisans. The tweet does not express resistance to interpersonal contact.",1,"While the tweet references Donald Trump in a political context, it does not present politicized facts with partisan bias or exaggeration. It is a neutral observation.",8,2026-03-04 11:44:36,20260304_1139
58,58,2,claude-haiku-4-5-20251001,reply,@highbrow_nobrow @AccountableGOP Deflect & Deny. That should be the new MAGA motto.,2,"Contains partisan name-calling ('MAGA') with negative characterization ('Deflect & Deny'), satisfying one factor (A: partisan name-calling).",1,Does not show support for undemocratic practices. The tweet criticizes perceived deflection and denial but does not advocate for undemocratic actions.,1,Does not show support for partisan violence. The tweet contains no references to violence or violent tactics.,1,Does not show support for undemocratic candidates. The tweet criticizes a political group but does not express willingness to support undemocratic candidates.,1,Does not resist cross-partisan collaboration. The tweet is a critical comment but does not explicitly oppose bipartisanship or collaboration.,1,"Does not express distrust of people in general. The tweet targets a specific political group, not society broadly.",1,Does not express resistance to interpersonal contact with outpartisans. The tweet is a political criticism without language increasing distrust or distance at a social level.,2,"Presents a partisan stance characterizing MAGA supporters as engaging in 'Deflect & Deny' tactics, partially presenting political facts with partisan interpretation (factor A).",10,2026-03-04 11:44:41,20260304_1139
59,59,2,claude-haiku-4-5-20251001,reply,"@RpsAgainstTrump @seatedinperil My favorite was #26, truly gives the perspective of the enormity at stake https://t.co/SWG4a73VUf",1,No partisan name-calling or emotional exaggeration targeting opposing partisans present in the tweet.,1,No support for undemocratic practices expressed in the tweet.,1,No support for partisan violence or violent tactics mentioned in the tweet.,1,No support for undemocratic candidates expressed in the tweet.,1,No resistance to cross-partisan collaboration or name-calling that reduces trust in bipartisanship present.,1,No distrust of people in general or name-calling that reduces social trust expressed.,1,"No terms that increase distrust, distance, or discrimination against outpartisans present.",1,The tweet references a numbered item (#26) without presenting politicized facts or controversial issues with partisan stance; it is a personal preference statement without biased evaluation of facts.,8,2026-03-04 11:44:45,20260304_1139
60,60,2,claude-haiku-4-5-20251001,reply,"@GuntherEagleman it started cause the white man didn't like seeing a black man become commander in chief. it's how we get to project 2025, Trump puppet wants to implement..    but gop Maga supporting an old weak man who yells on X and rambles wil be disappointed just like his loss in 2020.",3,"Contains partisan name-calling ('Trump puppet', 'old weak man who yells on X and rambles') and emotional exaggeration ('didn't like seeing a black man become commander in chief', 'will be disappointed')",1,Does not show support for undemocratic practices; references Project 2025 critically but does not advocate for undemocratic actions,1,Does not show support for partisan violence or violent tactics,1,Does not show support for undemocratic candidates; criticizes Trump but does not express willingness to ignore undemocratic practices to elect candidates,2,Contains name-calling and terms reducing trust in Republicans ('GOP MAGA supporting an old weak man') but limited exaggeration beyond the characterization itself,1,Does not express general distrust of people; focuses on partisan criticism rather than social distrust,2,"Uses terms that increase distrust and distance toward outpartisans ('Trump puppet', 'old weak man who yells on X and rambles') but does not reference events damaging communities",3,"Presents political facts with strong partisan stance (2020 election loss, Project 2025) and uses emotional exaggeration ('rambles', 'weak man', 'disappointed')",14,2026-03-04 11:44:50,20260304_1139
61,61,2,claude-haiku-4-5-20251001,reply,@akafacehots Yeah Yeah yeah and Hillary’s emails…  MAGA  ploys  are  so predictable and  stale.,2,"Contains partisan name-calling ('MAGA ploys') and dismissive emotion ('Yeah Yeah yeah', 'so predictable and stale') toward opposing partisans.",1,Does not show support for undemocratic practices; merely dismisses opposing partisan arguments.,1,Does not show support for partisan violence or violent tactics.,1,Does not show support for undemocratic candidates.,2,"Dismissive tone toward opposing partisan arguments ('so predictable and stale') reduces openness to cross-partisan collaboration, though no explicit name-calling of the opposing party itself.",1,Does not express distrust of people in general; targets specific partisan rhetoric rather than social groups.,1,Does not express resistance to interpersonal contact or terms that increase distrust or discrimination toward outpartisans as people.,2,"References 'Hillary's emails' with dismissive emotion ('Yeah Yeah yeah'), suggesting partisan skepticism of a politicized fact, though presented briefly without detailed argumentation.",11,2026-03-04 11:44:55,20260304_1139
62,62,2,claude-haiku-4-5-20251001,reply,"@RonFilipkowski That's more than weird, that's a threat. Can you even imagine a time before MAGA where someone would drive down the road with something like that on their vehicle? 

Trump and his followers have changed America for the worse.",3,Contains partisan name-calling ('Trump and his followers') combined with emotional exaggeration ('changed America for the worse') to express dislike for opposing partisans.,1,Does not show support for undemocratic practices; the tweet criticizes concerning behavior rather than endorsing undemocratic actions.,1,Does not show support for partisan violence; the tweet expresses concern about a threatening vehicle display but does not advocate for violent tactics.,1,Does not show support for undemocratic candidates; the tweet criticizes Trump and followers but does not express willingness to support undemocratic candidates.,2,"Contains partisan name-calling ('Trump and his followers') that reduces trust in the opposing group, but lacks clear emotional exaggeration beyond the general criticism.",1,"Does not express distrust of people in general; the criticism is directed specifically at Trump supporters, not society broadly.",2,"Uses terms that increase distrust and distance toward outpartisans ('Trump and his followers have changed America for the worse'), but lacks emotional exaggeration or reference to community-damaging events.",2,"Presents a partisan stance on the impact of Trump and MAGA movement ('changed America for the worse') with emotional language, but does not engage with specific politicized facts or controversial issues in detail.",13,2026-03-04 11:45:00,20260304_1139
63,63,2,claude-haiku-4-5-20251001,reply,@JaniceTibbetts1 @quadcarl_carl @patriotmary4 @realDonaldTrump I did Google it and Yahoo Finance tells a completely different story. It states Trump will leave it unchanged and the retirement age will not be changed either. Nikki Haley had proposed that.,1,No partisan name-calling or emotional exaggeration present. The tweet presents a factual disagreement without attacking opposing partisans.,1,No support for undemocratic practices mentioned. The tweet discusses policy positions on retirement age without advocating for undemocratic actions.,1,No mention of or support for partisan violence. The tweet is a policy discussion without any violent rhetoric.,1,No support for undemocratic candidates expressed. The tweet compares policy positions between candidates without endorsing undemocratic behavior.,1,No resistance to bipartisanship or name-calling directed at cross-partisan collaboration. The tweet engages in factual discussion without opposing collaboration.,1,No general distrust of people or name-calling that reduces trust in society. The tweet focuses on policy fact-checking without broader social distrust.,1,"No terms that increase distrust, distance, or discrimination between groups. The tweet maintains civil discourse without creating social distance.",2,"Partially presents political facts with a partisan stance by citing Yahoo Finance to contradict claims about Trump's position on Social Security, presenting information selectively to support a particular narrative about Trump versus Haley.",9,2026-03-04 11:45:05,20260304_1139
64,64,2,claude-haiku-4-5-20251001,reply,"@pr0ud_americans @NowPammsy Nooooooo!!!  Then I won’t be able to wear my 45,47 SHIRT!!  lol😅😂because then Trump will be 45,48!!!",1,No partisan name-calling or emotional animosity toward opposing partisans. The tweet expresses support for Trump in a lighthearted manner without attacking opponents.,1,No support for undemocratic practices. The tweet is a humorous comment about merchandise and does not advocate for undermining democratic institutions or processes.,1,"No support for partisan violence. The tweet contains no threats, intimidation, or advocacy for violent tactics.",1,No support for undemocratic candidates. The tweet is a casual joke about Trump merchandise and does not defend undemocratic practices.,1,No opposition to bipartisanship expressed. The tweet does not resist cross-partisan collaboration or contain language reducing trust in cooperation.,1,No social distrust expressed. The tweet does not contain name-calling or terms that reduce trust in people generally.,1,"No social distance expressed. The tweet does not contain terms increasing distrust, distance, or discrimination toward outpartisans.",1,"No biased evaluation of politicized facts. The tweet is a humorous personal comment about merchandise, not a partisan interpretation of controversial political facts.",8,2026-03-04 11:45:10,20260304_1139
65,65,2,claude-haiku-4-5-20251001,reply,"@deanteamscene @DocNetyoutube Regardless, it says if Merchan denies the motion for dismissal, Trump has a right to file an interlocutory appeal immediately to SCOTUS… they won’t appreciate a lower court trying to say, “well, we only used a sliver of Presidential immunity activities to prosecute Trump”.

😉👍🏻",1,No partisan name-calling or emotional exaggeration targeting opposing partisans. The tweet discusses legal procedures and judicial processes without denigrating political opponents.,1,"No support for undemocratic practices. The tweet discusses legitimate legal appeals and constitutional processes (SCOTUS review, interlocutory appeals) which are standard democratic procedures.",1,"No mention or support for partisan violence, threats, harassment, or violent tactics.",1,No expression of support for undemocratic candidates or willingness to ignore undemocratic practices.,1,No resistance to cross-partisan collaboration or name-calling that reduces trust in bipartisanship.,1,No distrust of people in general or name-calling that reduces general social trust.,1,"No terms that increase distrust, distance, or discrimination between groups.",2,"The tweet presents a legal argument with partisan stance regarding Trump's case and judicial interpretation ('they won't appreciate'), showing partial presentation of facts with emotional undertone (winking emoji), but without exaggeration.",9,2026-03-04 11:45:15,20260304_1139
66,66,2,claude-haiku-4-5-20251001,reply,@DefiantLs If she gets a Donald Trump trial that’s fixed and corrupt she’ll probably get awarded $50 billion. if she gets an actual real trial will find out that she has an XY chromosome and other juicy details that will damage her reputation and possibly lose her gold medal,3,"Contains partisan name-calling ('fixed and corrupt') and emotional exaggeration ('juicy details', '$50 billion') directed at opposing political figure and their legal proceedings.",3,"Supports undermining judicial independence by characterizing a trial as 'fixed and corrupt,' uses partisan name-calling ('Donald Trump trial'), and employs emotional exaggeration about outcomes.",1,Does not show support for partisan violence or violent tactics.,1,Does not show support for undemocratic candidates.,1,Does not address bipartisan collaboration or resistance to cross-partisan cooperation.,1,Does not express general distrust of people or society broadly.,2,"Uses terms that increase distrust and prejudice ('XY chromosome' reference used to delegitimize and discriminate against the target), though without additional emotional exaggeration beyond the discriminatory framing itself.",3,"Presents controversial facts with strong partisan stance ('fixed and corrupt trial' vs 'actual real trial'), uses emotional exaggeration ('juicy details'), and selectively frames information to damage reputation.",15,2026-03-04 11:45:20,20260304_1139
67,67,2,claude-haiku-4-5-20251001,reply,@RonFilipkowski When republicans screw up they sue like all losers. They rarely win and usually cry in the media first.,2,"Contains partisan name-calling ('losers') directed at Republicans, but lacks significant emotional exaggeration beyond the insult.",1,Does not show support for undemocratic practices; merely criticizes Republican litigation strategy.,1,Does not reference or support partisan violence in any form.,1,Does not show support for undemocratic candidates.,2,"Uses name-calling ('losers') that reduces trust in the opposing party, but lacks significant emotional exaggeration.",1,Does not express distrust of people in general; criticism is directed at a specific partisan group's behavior.,1,Does not express resistance to interpersonal contact or terms increasing distrust/distance toward outpartisans as individuals.,2,"Presents a partisan critique of Republican litigation practices with emotional language ('cry in the media'), but lacks substantial factual discussion or exaggeration beyond the characterization.",11,2026-03-04 11:45:25,20260304_1139
68,68,2,claude-haiku-4-5-20251001,reply,@_johnnymaga Forced enthusiasm,1,"No partisan name-calling or emotional exaggeration present. Brief, neutral observation without animosity toward opposing partisans.",1,No support for undemocratic practices expressed. Comment does not address democratic principles or partisan gain.,1,No support for partisan violence or violent tactics mentioned. Comment is non-violent.,1,No support for undemocratic candidates expressed. Comment does not address candidate evaluation.,1,No opposition to bipartisanship or cross-partisan collaboration expressed. Comment is too brief to indicate resistance to collaboration.,1,No distrust of people in general expressed. Comment does not make generalizations about social trust.,1,"No terms increasing distrust, distance, or discrimination toward outpartisans. Comment is minimal and non-discriminatory.",1,No partisan stance on politicized facts or controversial issues presented. Comment is a brief observation without political argument.,8,2026-03-04 11:45:29,20260304_1139
69,69,2,claude-haiku-4-5-20251001,reply,"@ChrisDJackson @JohnJoh10388787 @POTUS @JoeBiden Trump was a great President! We need four more years of low interest rates, affordable food and gas prices, and no wars. A very likeable, badarse, and seasoned business man. Love Trump! MAGA’s very best to you! Trump to bring America out of the ashes. 🇺🇸❤️🔥✝️🙏👏🇺🇸",1,No partisan name-calling or emotional attacks directed at opposing partisans. The tweet expresses support for Trump but does not demean Democrats or opposing voters.,1,"No support for undemocratic practices such as election interference, judicial attacks, or undermining democratic institutions. The tweet focuses on policy preferences.",1,"No mention or support for partisan violence, threats, harassment, or violent tactics against any group.",1,"While expressing support for Trump, the tweet does not acknowledge or ignore undemocratic practices by the candidate. It focuses on policy positions rather than supporting undemocratic behavior.",1,The tweet does not resist cross-partisan collaboration or contain language opposing bipartisanship. It simply advocates for a preferred candidate.,1,No general distrust of people or society expressed. The tweet does not contain name-calling or terms that reduce trust in people broadly.,1,"No language expressing resistance to interpersonal contact with outpartisans or terms that increase distrust, distance, or discrimination against opposing groups.",2,"The tweet presents partisan claims about economic outcomes (low interest rates, affordable food/gas, no wars) with emotional language ('badarse,' 'Love Trump,' 'bring America out of the ashes') but does not engage with controversial politicized facts in a skeptical manner.",9,2026-03-04 11:45:34,20260304_1139
70,70,2,claude-haiku-4-5-20251001,reply,"@90sLoverMissIt MAGA hates conservatives. I’ve lost count of the number of Trump supporters who believe that DeSantis is a fascist, far-right extremist, authoritarian, or anti-women.",2,Contains partisan name-calling ('MAGA hates conservatives') without significant emotional exaggeration beyond the statement itself.,1,Does not show support for undemocratic practices; merely describes disagreements within conservative movement.,1,No mention of or support for partisan violence.,1,Does not show support for undemocratic candidates; discusses intra-party criticism.,1,Does not express resistance to cross-partisan collaboration; focuses on intra-conservative disagreement.,1,Does not express distrust of people in general; addresses specific political groups.,1,Does not express resistance to interpersonal contact with outpartisans or increase social distance.,2,"Presents political characterizations of DeSantis ('fascist, far-right extremist, authoritarian') with partisan stance, though without additional emotional exaggeration beyond the labels themselves.",10,2026-03-04 11:45:39,20260304_1139
71,71,2,claude-haiku-4-5-20251001,reply,"@krassenstein @PKurzin ""Shit Pivots"" as they say in the tech world. If the GOP was blindsided by the fact that a 80-year-old guy may drop (or worse)out of a presidential race why the hell would we put them in charge of the nuclear triad? ""I was caught unawares"" -not the right answer from a president.",2,"Contains partisan name-calling ('Shit Pivots') and criticism of GOP competence, but lacks strong emotional exaggeration beyond the mild profanity.",1,Does not show support for undemocratic practices; critiques GOP preparedness but does not advocate for undermining democratic institutions.,1,No support for partisan violence or violent tactics against outpartisans.,1,Does not show support for undemocratic candidates; critiques GOP judgment but does not advocate ignoring undemocratic practices.,1,Does not resist cross-partisan collaboration; expresses criticism of GOP competence but not opposition to bipartisanship itself.,1,Does not express distrust of people in general; focuses on specific criticism of GOP leadership judgment.,1,Does not express resistance to interpersonal contact with outpartisans or terms increasing distrust/distance/discrimination.,2,"Presents a partisan critique of GOP handling of Biden's age/candidacy with skepticism of GOP judgment ('why would we put them in charge'), but lacks strong emotional exaggeration beyond rhetorical questioning.",10,2026-03-04 11:45:44,20260304_1139
72,72,2,claude-haiku-4-5-20251001,reply,"@SicCoP1 This is exactly how they get simplistic and naive people. They make you think its a simple transparency issue, meanwhile you have no clue who or what you re really supporting, and what will happen. It's like 'Save the Children"" of maga trolls, who wouldn't want to save them! 🙄",2,"Contains partisan name-calling ('maga trolls') and emotional language ('simplistic and naive people'), satisfying both factors A and B. Score is 3, not 2.",1,Does not show support for undemocratic practices. The tweet criticizes what it perceives as manipulation but does not advocate for undemocratic actions.,1,Does not show support for partisan violence. No mention of violent tactics or intimidation.,1,Does not show support for undemocratic candidates. The tweet expresses skepticism about a political movement but not support for undemocratic candidates.,2,"Contains name-calling ('maga trolls') that reduces trust in the opposing group, satisfying factor A. Emotional language present but opposition to bipartisanship is not the primary focus.",2,"Contains language reducing trust in people ('simplistic and naive people'), satisfying factor A. Emotional exaggeration is present but not strongly emphasized.",2,"Uses derogatory terms ('maga trolls') that increase distrust and distance from outpartisans, satisfying factor A. Emotional language present but no reference to community-damaging events.",2,"Presents a partisan stance criticizing the opposing side's motives and transparency ('you have no clue who or what you're really supporting'), satisfying factor A. Emotional exaggeration present in tone.",13,2026-03-04 11:45:50,20260304_1139
73,73,2,claude-haiku-4-5-20251001,reply,@TheRichFromCali If we had an AG Donald Trump would be  going to jail.,1,No partisan name-calling or emotional exaggeration targeting opposing partisans. Statement is a factual claim about legal accountability.,1,Does not support undemocratic practices. References normal legal processes (AG prosecution) which are democratic institutions.,1,"No support for partisan violence. References legal prosecution, not violent tactics.",1,Does not show support for undemocratic candidates. No candidate support expressed.,1,No opposition to bipartisanship expressed. Statement does not address cross-partisan collaboration.,1,"No general social distrust expressed. Statement is specific to one political figure, not people in general.",1,"No terms increasing distrust, distance, or discrimination against outpartisans as a group.",2,"Presents a partisan stance on Trump's legal accountability with conditional framing ('If we had an AG'), showing biased evaluation of politicized facts about justice system independence.",9,2026-03-04 11:45:54,20260304_1139
74,74,2,claude-haiku-4-5-20251001,reply,"@GOP Why debate when you are in the lead.
Just ask Trump....",1,No partisan name-calling or emotional exaggeration present. The tweet is a straightforward political observation without dislike-based language toward opposing partisans.,1,"Does not show support for undemocratic practices. The reference to avoiding debate is a strategic political comment, not advocacy for undermining democratic institutions.",1,"No mention or support for partisan violence, threatening messages, harassment, or violent tactics.",1,Does not show support for undemocratic candidates or willingness to ignore undemocratic practices.,1,No resistance to cross-partisan collaboration expressed. The tweet does not contain name-calling or terms that reduce trust in bipartisanship.,1,No distrust of people in general expressed. The tweet does not contain name-calling or terms that reduce general social trust.,1,"No terms that increase distrust, distance, or discrimination between groups. The tweet does not express resistance to interpersonal contact with outpartisans.",2,"Presents a political fact (debate strategy) with partisan stance suggesting the GOP should avoid debate when leading, but lacks emotional exaggeration or hyperbole.",9,2026-03-04 11:45:59,20260304_1139
75,75,2,claude-haiku-4-5-20251001,reply,@realJennaEllis MAGA hates you. We hate you. Just go away.,3,Contains partisan name-calling ('MAGA hates you') and strong emotion/exaggeration ('We hate you'). Both factors A and B are present.,1,Does not show support for undemocratic practices. No mention of undermining democratic institutions or processes.,1,Does not show support for partisan violence. The statement expresses dislike but not violent tactics or intimidation.,1,Does not show support for undemocratic candidates. No reference to candidates or their practices.,1,Does not oppose bipartisanship specifically. The tweet expresses partisan animosity rather than resistance to cross-partisan collaboration.,1,"Does not express distrust of people in general. The animosity is directed at a specific political figure and group, not society broadly.",2,"Contains language that increases distrust and distance ('hate you', 'go away') directed at an outpartisan, satisfying factor A, but lacks exaggeration or community-damaging events (B1/B2).",1,Does not present or evaluate politicized facts. The tweet is purely an expression of dislike without discussing any factual claims or controversial issues.,11,2026-03-04 11:46:04,20260304_1139
76,76,2,claude-haiku-4-5-20251001,quote,"@emilthrockmore @MikeSington Here are multiple angles and videos MAGA 🤡🤡🤡's:

https://t.co/EykCo3fvZI",2,"Contains partisan name-calling with 'MAGA 🤡🤡🤡' (clown emojis used as insult toward Trump supporters), but lacks strong emotional exaggeration beyond the name-calling itself.",1,No support for undemocratic practices is expressed. The tweet merely shares videos and uses name-calling.,1,No support for partisan violence is present. The tweet does not advocate for or encourage violent tactics.,1,No support for undemocratic candidates is expressed in this tweet.,1,"While the tweet contains partisan name-calling, it does not specifically resist cross-partisan collaboration or bipartisanship.",1,"No general social distrust is expressed. The tweet targets a specific political group, not people in general.",2,"The use of clown emojis and derogatory framing ('MAGA 🤡🤡🤡') increases distrust and prejudice toward outpartisans, but lacks emotional exaggeration or reference to community-damaging events.",1,The tweet shares videos without presenting politicized facts or discussing controversial issues with partisan stance; it is primarily name-calling.,10,2026-03-04 11:46:09,20260304_1139
