llm_annotation_id,tweet_id,llm_id,llm_name_version,post_type,text,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,total_score,date,annotation_session
48,48,6,mistralai/Mistral-7B-Instruct-v0.3,tweet,".@megynkelly you spray out your #Trump @GOP cult #propaganda, while The Huckster himself (incl his latest, unhinged @AI generated crowd imagery lies) is fully, publicly, displaying his “mental health” issues & uncontrolled pathologies. He IS running for #USA president! #democracy",3,"The tweet contains partisan name-calling ('#Trump @GOP cult', 'The Huckster') and emotion/exaggeration ('unhinged', 'mental health issues', 'uncontrolled pathologies')",1,"The tweet does not show support for undemocratic practices, but rather criticizes them",1,The tweet does not show support for partisan violence,1,"The tweet does not show support for undemocratic candidates, but rather criticizes one",2,"The tweet contains name-calling ('cult', 'The Huckster') that reduces trust, but does not contain emotion/exaggeration directed at bipartisanship",2,"The tweet contains name-calling ('cult', 'The Huckster') that reduces trust",2,"The tweet contains terms that increase distrust ('cult', 'The Huckster', 'lies')",3,"The tweet partially presents political facts ('The Huckster himself...is fully, publicly, displaying his “mental health” issues') with a partisan stance and contains emotion/exaggeration ('unhinged', 'mental health issues', 'uncontrolled pathologies')",15,2026-03-05 12:24:58,20260305_1220
49,49,6,mistralai/Mistral-7B-Instruct-v0.3,reply,@RKGold @TheJordanRachel Like all Trump supporters😂😂😂😂 the Donald Trump reform immigration to make it harder to work illegally?,2,"Partisan name-calling is implied by 'Like all Trump supporters', which is a form of generalization and mockery",1,No support for undemocratic practices is mentioned in the tweet,1,No support for partisan violence is mentioned in the tweet,1,No support for undemocratic candidates is mentioned in the tweet,1,No opposition to bipartisanship is mentioned in the tweet,2,"The tweet implies distrust of Trump supporters, but does not contain emotion or exaggeration beyond the mocking tone",2,"The tweet increases social distance by mocking Trump supporters, but does not contain emotion or exaggeration beyond the mocking tone",2,"The tweet partially presents a political fact with a partisan stance, questioning Trump's immigration reform",12,2026-03-05 12:25:05,20260305_1220
50,50,6,mistralai/Mistral-7B-Instruct-v0.3,quote,"the HAMAS wing of Congress must go....
same with the MAGA wing.....",3,"Partisan name-calling ('HAMAS wing of Congress', 'MAGA wing') and emotion/exaggeration ('must go')",1,Does not show support for undemocratic practices,1,Does not show support for partisan violence,1,Does not show support for undemocratic candidates,3,"Name-calling ('HAMAS wing', 'MAGA wing') and emotion/exaggeration ('must go') indicating resistance to cross-partisan collaboration",2,"Name-calling ('HAMAS wing', 'MAGA wing') reducing trust, but no clear emotion or exaggeration",2,"Terms increasing distrust and distance ('must go'), but no clear emotion, exaggeration, or events damaging communities",1,Does not partially present political facts or discuss controversial issues with partisan stance,14,2026-03-05 12:25:09,20260305_1220
51,51,6,mistralai/Mistral-7B-Instruct-v0.3,reply,"@GOP_Democracy @SykesCharlie @daveweigel No, they’re in a cult",3,"The tweet contains partisan name-calling ('cult') and emotion, implying strong dislike for the opposing party",1,The tweet does not show support for undemocratic practices,1,The tweet does not show support for partisan violence,1,The tweet does not show support for undemocratic candidates,2,"The tweet contains name-calling ('cult'), reducing trust, but no emotion or exaggeration is explicitly directed at bipartisanship",3,"The tweet contains name-calling ('cult') and implies strong emotion, reducing trust in people in general",3,"The tweet contains terms that increase distrust ('cult') and emotion, implying resistance to interpersonal contact with outpartisans",1,"The tweet does not partially present political facts or discuss controversial issues with a partisan stance, it simply makes a claim",15,2026-03-05 12:25:13,20260305_1220
52,52,6,mistralai/Mistral-7B-Instruct-v0.3,reply,"@thetrueshelby These are actual MAGA posts and billboards.

Mike Fuckabee AKA Mike #Hypocrite https://t.co/X2RnmBgEQF",3,"The tweet contains partisan name-calling ('MAGA') and emotion/exaggeration ('Mike Fuckabee', '#Hypocrite')",1,The tweet does not show support for undemocratic practices,1,The tweet does not show support for partisan violence,1,The tweet does not show support for undemocratic candidates,2,The tweet contains name-calling ('#Hypocrite') but no emotion/exaggeration targeting bipartisanship,2,"The tweet contains name-calling ('Mike Fuckabee', '#Hypocrite') but no emotion/exaggeration targeting people in general",2,The tweet contains terms that increase distrust ('#Hypocrite') but no emotion/exaggeration or events damaging communities,2,The tweet partially presents a political fact with a partisan stance ('MAGA posts and billboards') but no emotion/exaggeration,14,2026-03-05 12:25:17,20260305_1220
53,53,6,mistralai/Mistral-7B-Instruct-v0.3,reply,@Lynnebf_2846 @RNC They are liars.,2,Partisan name-calling ('liars'),2,Partisan name-calling ('liars'),1,No support for partisan violence,1,No support for undemocratic candidates,1,No opposition to bipartisanship,2,Name-calling ('liars') that reduces trust,2,Terms ('liars') that increase distrust,2,Partisan stance with negative language ('liars'),13,2026-03-05 12:25:20,20260305_1220
54,54,6,mistralai/Mistral-7B-Instruct-v0.3,reply,"@N00saGirl Yep! Funny how Kamala's ""platform"" is finally dropping next week—right after the Trump hack news. Coincidence? Maybe she just needed some ""inspiration"" from the GOP. Plagiarism runs deep in the Dems, and Kamala's just keeping the tradition alive.",3,The tweet contains partisan name-calling ('Dems') and emotion/exaggeration ('plagiarism runs deep'),2,"The tweet does not explicitly support undemocratic practices, but contains partisan name-calling and emotion/exaggeration",1,There is no indication of support for partisan violence in the tweet,2,"The tweet implies support for undemocratic candidates by accusing Kamala of plagiarism, but does not contain emotion/exaggeration or partisan name-calling in this context",2,"The tweet contains terms that reduce trust ('plagiarism runs deep'), but does not exhibit emotion or exaggeration in this context",2,"The tweet contains terms that reduce trust ('plagiarism runs deep'), but does not exhibit emotion or exaggeration in this context",2,"The tweet contains terms that increase distrust ('plagiarism runs deep'), but does not exhibit emotion/exaggeration or events that damage communities",3,The tweet partially presents political facts with a partisan stance ('Kamala's ,17,2026-03-05 12:25:26,20260305_1220
55,55,6,mistralai/Mistral-7B-Instruct-v0.3,reply,"@goddeketal I used to have Eric Carmen follow me. He was a great singer, and a great conservative.",1,No partisan name-calling or emotion/exaggeration towards opposing partisans,1,Does not show support for undemocratic practices,1,Does not show support for partisan violence,1,Does not show support for undemocratic candidates,1,No name-calling or terms that reduce trust in bipartisanship,1,No name-calling or terms that reduce trust in people in general,1,"Does not increase distrust, distance, insecurity, hate, prejudice, or discrimination",2,Partially presents a politicized fact with a partisan stance (conservative),9,2026-03-05 12:25:30,20260305_1220
56,56,6,mistralai/Mistral-7B-Instruct-v0.3,reply,@elonmusk we love Donald Trump to be President of USA. Elon Musk is a special guest of honor.,1,No partisan name-calling or emotion/exaggeration towards opposing partisans,1,Does not show support for undemocratic practices,1,Does not show support for partisan violence,2,"Shows support for a candidate (Donald Trump) without mentioning undemocratic practices, but no partisan name-calling or emotion/exaggeration",1,No opposition to bipartisanship or cross-partisan collaboration mentioned,1,No language that reduces trust in people in general,1,"No terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination towards outpartisans",2,"Partially presents a political fact (support for Donald Trump) with a partisan stance, but no emotion or exaggeration",10,2026-03-05 12:25:34,20260305_1220
57,57,6,mistralai/Mistral-7B-Instruct-v0.3,reply,"@heatfan_YG71 @RepMTG Probably true because in this case, the “no matter what“ happens to be Donald Trump.",1,No partisan name-calling or emotion/exaggeration towards opposing partisans is present,1,No support for undemocratic practices is expressed,1,No support for partisan violence is mentioned,2,"The tweet shows support for Donald Trump, who has been associated with undemocratic practices, but does not contain partisan name-calling or emotion/exaggeration",1,No opposition to bipartisanship or reduction of trust is expressed,1,No social distrust or reduction of trust is present,1,"No terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination are used",2,The tweet partially presents a political fact with a partisan stance by implying a positive association with Donald Trump,10,2026-03-05 12:25:38,20260305_1220
58,58,6,mistralai/Mistral-7B-Instruct-v0.3,reply,@highbrow_nobrow @AccountableGOP Deflect & Deny. That should be the new MAGA motto.,2,Partisan name-calling is present with 'MAGA' being used in a derogatory manner,1,No support for undemocratic practices is mentioned in the tweet,1,No support for partisan violence is mentioned in the tweet,1,No support for undemocratic candidates is mentioned in the tweet,2,Name-calling is present with 'Deflect & Deny' being used to reduce trust,2,Name-calling is present with 'Deflect & Deny' being used to reduce trust,2,Terms that increase distrust are present with 'Deflect & Deny',2,Partisan stance is present with 'MAGA' being used in a derogatory manner,13,2026-03-05 12:25:41,20260305_1220
59,59,6,mistralai/Mistral-7B-Instruct-v0.3,reply,"@RpsAgainstTrump @seatedinperil My favorite was #26, truly gives the perspective of the enormity at stake https://t.co/SWG4a73VUf",1,No partisan name-calling or emotion/exaggeration towards opposing partisans is present in the tweet,1,"The tweet does not show support for undemocratic practices, nor does it contain partisan name-calling or emotion/exaggeration",1,There is no indication of support for partisan violence in the tweet,1,The tweet does not express support for undemocratic candidates,1,No opposition to bipartisanship or reduction of trust through name-calling is observed in the tweet,1,The tweet does not exhibit social distrust through name-calling or emotion/exaggeration,1,"No terms increasing distrust, distance, insecurity, hate, prejudice, or discrimination towards outpartisans are found",1,"The tweet does not partially present political facts or discuss controversial issues with a partisan stance, nor does it contain emotion/exaggeration",8,2026-03-05 12:25:55,20260305_1220
60,60,6,mistralai/Mistral-7B-Instruct-v0.3,reply,"@GuntherEagleman it started cause the white man didn't like seeing a black man become commander in chief. it's how we get to project 2025, Trump puppet wants to implement..    but gop Maga supporting an old weak man who yells on X and rambles wil be disappointed just like his loss in 2020.",3,"The tweet contains partisan name-calling ('Trump puppet', 'Maga') and emotion/exaggeration ('yells on X and rambles', 'old weak man')",2,"The tweet does not explicitly support undemocratic practices, but contains partisan name-calling ('Trump puppet', 'Maga') and emotion/exaggeration ('yells on X and rambles', 'old weak man')",1,The tweet does not show support for partisan violence,2,The tweet implies support for a candidate (opposing 'Trump puppet') but does not contain partisan name-calling or emotion/exaggeration directed at the candidate they support,3,"The tweet contains name-calling ('old weak man', 'Trump puppet') and emotion/exaggeration ('yells on X and rambles'), reducing trust in bipartisan collaboration",3,"The tweet contains name-calling ('old weak man', 'Trump puppet') and emotion/exaggeration ('yells on X and rambles'), increasing distrust",2,"The tweet contains terms that increase distrust ('old weak man', 'Trump puppet') but does not contain emotion/exaggeration or events that damage communities",3,"The tweet partially presents a political fact ('his loss in 2020') with a partisan stance and contains emotion/exaggeration ('yells on X and rambles', 'old weak man')",19,2026-03-05 12:26:01,20260305_1220
61,61,6,mistralai/Mistral-7B-Instruct-v0.3,reply,@akafacehots Yeah Yeah yeah and Hillary’s emails…  MAGA  ploys  are  so predictable and  stale.,2,"Partisan name-calling is present, as indicated by 'MAGA ploys' which implies a negative view of the opposing party, but no clear emotion or exaggeration is directed at individuals",1,"The tweet does not show support for undemocratic practices, nor does it contain partisan name-calling or emotion/exaggeration in the context of undemocratic practices",1,"The tweet does not show support for partisan violence, nor does it contain partisan name-calling or emotion/exaggeration in the context of violence",1,"The tweet does not show support for undemocratic candidates, nor does it contain partisan name-calling or emotion/exaggeration in the context of candidate support",2,"The term 'MAGA ploys' reduces trust and implies opposition to bipartisanship, but there's no clear emotion or exaggeration directed at the concept of bipartisanship",2,"The language used, such as 'predictable and stale', could be seen as reducing trust, but it does not clearly indicate emotion or exaggeration in the context of general social distrust",1,"The tweet does not contain terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination towards outpartisans, nor does it reference events that damage communities",2,"The tweet partially presents a political fact ('Hillary’s emails') with a partisan stance, but it does not contain clear emotion or exaggeration in the presentation of this fact",12,2026-03-05 12:26:06,20260305_1220
62,62,6,mistralai/Mistral-7B-Instruct-v0.3,reply,"@RonFilipkowski That's more than weird, that's a threat. Can you even imagine a time before MAGA where someone would drive down the road with something like that on their vehicle? 

Trump and his followers have changed America for the worse.",3,"The tweet contains partisan name-calling ('MAGA') and emotion ('changed America for the worse'), indicating dislike for opposing partisans.",1,"The tweet does not show support for undemocratic practices, but rather criticizes them.",1,"The tweet does not show support for partisan violence, but rather expresses concern about a perceived threat.",1,"The tweet does not show support for undemocratic candidates, but rather criticizes Trump and his followers.",2,"The tweet expresses opposition to the actions of Trump and his followers, but does not contain name-calling or terms that reduce trust beyond 'MAGA'.",2,"The tweet contains emotion ('changed America for the worse') and implies distrust of Trump and his followers, but does not contain general name-calling or terms that reduce trust of people in general.",2,"The tweet implies social distance from Trump and his followers, but does not contain terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination beyond criticizing their actions.",3,"The tweet partially presents a politicized fact ('Trump and his followers have changed America for the worse') with a partisan stance and contains emotion, indicating a biased evaluation of politicized facts.",15,2026-03-05 12:26:17,20260305_1220
63,63,6,mistralai/Mistral-7B-Instruct-v0.3,reply,@JaniceTibbetts1 @quadcarl_carl @patriotmary4 @realDonaldTrump I did Google it and Yahoo Finance tells a completely different story. It states Trump will leave it unchanged and the retirement age will not be changed either. Nikki Haley had proposed that.,1,No partisan name-calling or emotion/exaggeration towards opposing partisans is present in the tweet,1,"The tweet does not show support for undemocratic practices, nor does it contain partisan name-calling or emotion/exaggeration",1,There is no indication of support for partisan violence in the tweet,1,"The tweet does not express support for undemocratic candidates, and instead discusses a policy proposal by Nikki Haley",1,The tweet does not exhibit opposition to bipartisanship or contain name-calling/emotion that reduces trust,1,No language in the tweet suggests social distrust or reduces trust in people in general,1,"The tweet does not contain terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination towards outpartisans",2,"The tweet partially presents a political fact with a partisan stance by citing Yahoo Finance and mentioning Trump and Nikki Haley's proposals, but does not contain emotion or exaggeration",9,2026-03-05 12:26:24,20260305_1220
64,64,6,mistralai/Mistral-7B-Instruct-v0.3,reply,"@pr0ud_americans @NowPammsy Nooooooo!!!  Then I won’t be able to wear my 45,47 SHIRT!!  lol😅😂because then Trump will be 45,48!!!",1,No partisan name-calling or emotion/exaggeration towards opposing partisans is present,1,No support for undemocratic practices is mentioned,1,No support for partisan violence is expressed,2,"The user shows support for Trump, who can be considered an undemocratic candidate, but does not use partisan name-calling or emotion/exaggeration",1,No opposition to bipartisanship or resistance to cross-partisan collaboration is expressed,1,No language that reduces trust in people in general is used,1,"No terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination towards outpartisans are used",2,"The user partially presents a political fact with a partisan stance (Trump's potential presidency), but does not exhibit emotion or exaggeration",10,2026-03-05 12:26:29,20260305_1220
65,65,6,mistralai/Mistral-7B-Instruct-v0.3,reply,"@deanteamscene @DocNetyoutube Regardless, it says if Merchan denies the motion for dismissal, Trump has a right to file an interlocutory appeal immediately to SCOTUS… they won’t appreciate a lower court trying to say, “well, we only used a sliver of Presidential immunity activities to prosecute Trump”.

😉👍🏻",1,No partisan name-calling or emotion/exaggeration towards opposing partisans is present in the tweet,1,"The tweet does not show support for undemocratic practices, nor does it contain partisan name-calling or emotion/exaggeration",1,There is no indication of support for partisan violence in the tweet,1,The tweet does not express support for undemocratic candidates or practices,1,No opposition to bipartisanship or reduction of trust through name-calling is observed in the tweet,1,The tweet does not exhibit social distrust or terms that reduce trust,1,"No terms increasing distrust, distance, insecurity, hate, prejudice, or discrimination towards outpartisans are found",2,"The tweet partially presents a political fact with a partisan stance (regarding Trump's right to appeal), but without emotion or exaggeration",9,2026-03-05 12:26:34,20260305_1220
66,66,6,mistralai/Mistral-7B-Instruct-v0.3,reply,@DefiantLs If she gets a Donald Trump trial that’s fixed and corrupt she’ll probably get awarded $50 billion. if she gets an actual real trial will find out that she has an XY chromosome and other juicy details that will damage her reputation and possibly lose her gold medal,3,"The tweet contains partisan name-calling and emotion/exaggeration, as seen in the phrase 'fixed and corrupt' and the anticipation of 'juicy details' that will damage someone's reputation.",3,"The tweet shows support for undemocratic practices by implying a trial can be 'fixed and corrupt', and also contains partisan name-calling and emotion/exaggeration.",1,There is no explicit support for partisan violence in the tweet.,1,The tweet does not express support for undemocratic candidates.,2,The tweet contains emotion/exaggeration but does not explicitly express opposition to bipartisanship or use name-calling that reduces trust in a bipartisan context.,2,"The tweet contains emotion/exaggeration, as seen in the anticipation of 'juicy details', which can contribute to social distrust.",2,"The tweet increases distrust and distance by implying someone's reputation can be damaged by revealing personal details, but does not explicitly mention events that damage communities.",3,"The tweet partially presents a politicized fact with a partisan stance, as seen in the mention of 'an actual real trial', and also contains emotion/exaggeration.",17,2026-03-05 12:26:38,20260305_1220
67,67,6,mistralai/Mistral-7B-Instruct-v0.3,reply,@RonFilipkowski When republicans screw up they sue like all losers. They rarely win and usually cry in the media first.,3,"The tweet contains partisan name-calling ('losers') and emotion ('cry in the media'), indicating dislike for opposing partisans.",2,"The tweet does not show support for undemocratic practices, but contains partisan name-calling ('losers') and emotion ('cry in the media').",1,The tweet does not show support for partisan violence.,1,The tweet does not show support for undemocratic candidates.,2,"The tweet contains name-calling ('losers'), which reduces trust, but does not contain emotion or exaggeration targeting bipartisanship specifically.",2,"The tweet contains name-calling ('losers'), which reduces trust, indicating social distrust.",2,"The tweet contains terms that increase distrust ('losers'), indicating social distance.",2,"The tweet partially presents a political fact with a partisan stance ('republicans screw up'), indicating biased evaluation of politicized facts.",15,2026-03-05 12:26:59,20260305_1220
68,68,6,mistralai/Mistral-7B-Instruct-v0.3,reply,@_johnnymaga Forced enthusiasm,2,Partisan name-calling implied by the handle @_johnnymaga,1,No support for undemocratic practices mentioned,1,No support for partisan violence mentioned,1,No support for undemocratic candidates mentioned,1,No opposition to bipartisanship mentioned,1,No social distrust mentioned,1,No social distance mentioned,1,No biased evaluation of politicized facts mentioned,9,2026-03-05 12:27:02,20260305_1220
69,69,6,mistralai/Mistral-7B-Instruct-v0.3,reply,"@ChrisDJackson @JohnJoh10388787 @POTUS @JoeBiden Trump was a great President! We need four more years of low interest rates, affordable food and gas prices, and no wars. A very likeable, badarse, and seasoned business man. Love Trump! MAGA’s very best to you! Trump to bring America out of the ashes. 🇺🇸❤️🔥✝️🙏👏🇺🇸",2,"Partisan name-calling is not present, but emotion or exaggeration exists in phrases like 'great President', 'very likeable, badarse, and seasoned business man', and 'MAGA’s very best to you'",2,"The tweet does not show support for undemocratic practices, but contains emotion or exaggeration in phrases like 'bring America out of the ashes'",1,The tweet does not show support for partisan violence,3,"The tweet shows support for a candidate with undemocratic practices (Trump), uses partisan name-calling ('MAGA'), and contains emotion or exaggeration in phrases like 'great President' and 'Love Trump'",2,"The tweet contains emotion or exaggeration, but does not explicitly reduce trust in bipartisanship",1,The tweet does not express distrust of people in general,1,The tweet does not express resistance to interpersonal contact with outpartisans,3,"The tweet partially presents political facts with a partisan stance ('low interest rates, affordable food and gas prices, and no wars') and contains emotion or exaggeration in phrases like 'great President' and 'MAGA’s very best to you'",15,2026-03-05 12:27:08,20260305_1220
70,70,6,mistralai/Mistral-7B-Instruct-v0.3,reply,"@90sLoverMissIt MAGA hates conservatives. I’ve lost count of the number of Trump supporters who believe that DeSantis is a fascist, far-right extremist, authoritarian, or anti-women.",3,The tweet contains partisan name-calling ('MAGA hates conservatives') and emotion/exaggeration ('I've lost count'),1,The tweet does not show support for undemocratic practices,1,The tweet does not show support for partisan violence,1,The tweet does not show support for undemocratic candidates,2,"The tweet contains name-calling ('fascist, far-right extremist, authoritarian, or anti-women') but lacks emotion/exaggeration directed at bipartisanship",2,"The tweet contains name-calling ('fascist, far-right extremist, authoritarian, or anti-women') but lacks emotion/exaggeration",2,"The tweet contains terms that increase distrust ('hates', 'fascist, far-right extremist, authoritarian, or anti-women') but lacks emotion/exaggeration or events that damage communities",3,"The tweet partially presents a political fact ('MAGA hates conservatives') and discusses a controversial issue with a partisan stance, and contains emotion/exaggeration ('I've lost count')",15,2026-03-05 12:27:13,20260305_1220
71,71,6,mistralai/Mistral-7B-Instruct-v0.3,reply,"@krassenstein @PKurzin ""Shit Pivots"" as they say in the tech world. If the GOP was blindsided by the fact that a 80-year-old guy may drop (or worse)out of a presidential race why the hell would we put them in charge of the nuclear triad? ""I was caught unawares"" -not the right answer from a president.",2,"Partisan name-calling is implied with 'GOP' being described as unable to handle important responsibilities, but no explicit emotion or exaggeration is directed at individuals",2,"The tweet does not show support for undemocratic practices, but uses emotion and exaggeration in questioning the GOP's ability to handle the nuclear triad",1,There is no indication of support for partisan violence in the tweet,1,The tweet does not express support for undemocratic candidates,2,"The tweet implies opposition to bipartisanship by questioning the GOP's competence, but does not use explicit name-calling or terms that reduce trust beyond party affiliation",2,"The tweet expresses distrust in the GOP's ability to handle important responsibilities, implying a level of social distrust",1,"There is no indication of resistance to interpersonal contact with outpartisans or terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination",3,The tweet partially presents a political fact (the GOP's preparedness for a presidential candidate's potential departure) with a partisan stance and uses emotion in questioning their ability to handle the nuclear triad,14,2026-03-05 12:27:20,20260305_1220
72,72,6,mistralai/Mistral-7B-Instruct-v0.3,reply,"@SicCoP1 This is exactly how they get simplistic and naive people. They make you think its a simple transparency issue, meanwhile you have no clue who or what you re really supporting, and what will happen. It's like 'Save the Children"" of maga trolls, who wouldn't want to save them! 🙄",2,"The tweet uses the term 'maga trolls', which is a form of partisan name-calling, but does not exhibit emotion or exaggeration in the context of partisan animosity",1,"The tweet does not show support for undemocratic practices, partisan name-calling, or emotion/exaggeration in the context of undemocratic practices",1,"The tweet does not show support for partisan violence, partisan name-calling, or emotion/exaggeration in the context of partisan violence",1,"The tweet does not show support for undemocratic candidates, partisan name-calling, or emotion/exaggeration in the context of undemocratic candidates",2,"The tweet implies resistance to cross-partisan collaboration by framing the opposing side's actions as manipulative, but does not exhibit emotion or exaggeration in this context",2,"The tweet expresses distrust of people who may be misled by the opposing side, using terms like 'simplistic and naive people', but does not exhibit strong emotion or exaggeration",2,"The tweet increases distrust by implying the opposing side is manipulative, using terms like 'maga trolls', but does not exhibit emotion/exaggeration or events that damage communities",3,"The tweet partially presents a politicized issue with a partisan stance, implying the opposing side is manipulative, and uses emotion/exaggeration, as indicated by the rolling eyes emoji 🙄",14,2026-03-05 12:27:29,20260305_1220
73,73,6,mistralai/Mistral-7B-Instruct-v0.3,reply,@TheRichFromCali If we had an AG Donald Trump would be  going to jail.,2,"The tweet implies dislike for Donald Trump, an opposing partisan figure, but does not contain explicit name-calling or emotion.",1,"The tweet does not show support for undemocratic practices, but rather suggests that the legal system would hold Trump accountable.",1,The tweet does not express support for partisan violence.,1,The tweet does not indicate support for undemocratic candidates.,1,The tweet does not express opposition to bipartisanship.,1,The tweet does not exhibit social distrust.,1,The tweet does not increase social distance or express resistance to interpersonal contact with outpartisans.,2,"The tweet partially presents a politicized fact with a partisan stance, implying that Trump would be held accountable under a different administration.",10,2026-03-05 12:27:33,20260305_1220
74,74,6,mistralai/Mistral-7B-Instruct-v0.3,reply,"@GOP Why debate when you are in the lead.
Just ask Trump....",2,Partisan name-calling towards '@GOP',1,No support for undemocratic practices is mentioned,1,No support for partisan violence is mentioned,1,No support for undemocratic candidates is mentioned,2,Resistance to cross-partisan collaboration implied by 'Why debate',1,No general distrust of people is mentioned,1,No resistance to interpersonal contact with outpartisans is mentioned,2,Partisan stance implied by mentioning 'Trump' in a suggestive manner,11,2026-03-05 12:27:37,20260305_1220
75,75,6,mistralai/Mistral-7B-Instruct-v0.3,reply,@realJennaEllis MAGA hates you. We hate you. Just go away.,3,"The tweet contains partisan name-calling ('MAGA hates you') and emotion/exaggeration ('We hate you', 'Just go away')",1,The tweet does not show support for undemocratic practices,2,"The tweet does not explicitly show support for partisan violence, but contains emotion/exaggeration ('We hate you', 'Just go away')",1,The tweet does not show support for undemocratic candidates,2,"The tweet contains name-calling ('MAGA hates you', 'We hate you'), but does not explicitly express opposition to bipartisanship",3,"The tweet contains name-calling ('MAGA hates you', 'We hate you') and emotion/exaggeration ('Just go away'), indicating social distrust",3,"The tweet contains terms that increase distrust and distance ('We hate you', 'Just go away'), and emotion/exaggeration",1,The tweet does not partially present political facts or discuss controversial issues with a partisan stance,16,2026-03-05 12:27:43,20260305_1220
76,76,6,mistralai/Mistral-7B-Instruct-v0.3,quote,"@emilthrockmore @MikeSington Here are multiple angles and videos MAGA 🤡🤡🤡's:

https://t.co/EykCo3fvZI",2,"The tweet uses the term 'MAGA' with clown emojis ('🤡🤡🤡'), which can be seen as partisan name-calling, but does not contain clear emotion or exaggeration beyond the name-calling.",1,"The tweet does not show support for undemocratic practices, nor does it contain partisan name-calling or emotion/exaggeration in this context.",1,"The tweet does not show support for partisan violence, nor does it contain partisan name-calling or emotion/exaggeration that would suggest violence.",1,"The tweet does not express support for undemocratic candidates, nor does it contain language that would suggest ignoring undemocratic practices to elect party candidates.",1,"The tweet does not express opposition to bipartisanship, as it does not contain language that reduces trust or shows resistance to cross-partisan collaboration.",1,"The tweet does not express social distrust, as it does not contain name-calling or terms that reduce trust in a general sense.",1,"The tweet does not express social distance, as it does not contain terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination towards outpartisans.",1,"The tweet does not present a biased evaluation of politicized facts, as it primarily shares a link without discussing controversial issues with a partisan stance or emotion/exaggeration.",9,2026-03-05 12:29:30,20260305_1220
77,77,6,mistralai/Mistral-7B-Instruct-v0.3,reply,"@Socket1Sophie Did a news feature back in the 80s when there was the switch from DHSS to Housing Benefit. 
We had a property company and met the Conservative Minister in Parliament to try and sort the shambles.",1,No partisan name-calling or emotion/exaggeration towards opposing partisans,1,"Does not show support for undemocratic practices, nor partisan name-calling or emotion/exaggeration",1,"Does not show support for partisan violence, nor partisan name-calling or emotion/exaggeration",1,"Does not show support for undemocratic candidates, nor partisan name-calling or emotion/exaggeration",1,"No opposition to bipartisanship, name-calling, or emotion/exaggeration",1,"No social distrust, name-calling, or emotion/exaggeration",1,"Does not increase distrust, distance, insecurity, hate, prejudice, or discrimination",1,"No biased evaluation of politicized facts, nor emotion/exaggeration",8,2026-03-05 12:29:42,20260305_1220
78,78,6,mistralai/Mistral-7B-Instruct-v0.3,reply,"@elonmusk @AutismCapital After the assassination attempt I did a Google search. 

Could not find a conservative outlet but I found two or three links to Al Jazeera...

Been using Duck-Duck-Go a little more since then",1,No partisan name-calling or emotion/exaggeration towards opposing partisans is present in the tweet,1,"The tweet does not show support for undemocratic practices, partisan name-calling, or emotion/exaggeration",1,"The tweet does not show support for partisan violence, partisan name-calling, or emotion/exaggeration",1,"The tweet does not show support for undemocratic candidates, partisan name-calling, or emotion/exaggeration",1,The tweet does not express resistance to cross-partisan collaboration or contain name-calling/emotion/exaggeration,1,The tweet does not express distrust of people in general or contain name-calling/emotion/exaggeration,1,The tweet does not express resistance to interpersonal contact with outpartisans or contain terms that increase distrust/distance,2,"The tweet partially presents a politicized fact (search results) with a partisan stance (implying conservative outlets are being suppressed), but without emotion/exaggeration",9,2026-03-05 12:29:48,20260305_1220
79,79,6,mistralai/Mistral-7B-Instruct-v0.3,reply,@atensnut No that's what they performed on Donald Trump after his fifth scourge child,2,"Partisan name-calling is present, as the user is referencing a political figure, Donald Trump, in a potentially derogatory manner",1,The tweet does not show support for undemocratic practices,1,The tweet does not show support for partisan violence,1,The tweet does not show support for undemocratic candidates,1,The tweet does not express opposition to bipartisanship,2,The tweet contains a term 'scourge' that reduces trust and could be considered name-calling,2,The tweet contains a term 'scourge' that increases distrust and distance,1,The tweet does not present a biased evaluation of politicized facts,11,2026-03-05 12:29:53,20260305_1220
80,80,6,mistralai/Mistral-7B-Instruct-v0.3,reply,@realLizUSA Holy crap. The RNC actually did something in support of election integrity. This is a first.,1,No partisan name-calling or emotion/exaggeration towards opposing partisans,1,"Does not show support for undemocratic practices, no partisan name-calling or emotion/exaggeration",1,"No support for partisan violence, no partisan name-calling or emotion/exaggeration",1,"Does not show support for undemocratic candidates, no partisan name-calling or emotion/exaggeration",1,"No opposition to bipartisanship, no name-calling or terms that reduce trust",1,"No social distrust, no name-calling or terms that reduce trust",1,"No social distance, no terms that increase distrust or emotion/exaggeration",2,"Partially presents a political fact with a partisan stance, but without emotion or exaggeration",9,2026-03-05 12:30:01,20260305_1220
