llm_annotation_id,tweet_id,llm_id,llm_name_version,post_type,text,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,total_score,date,annotation_session
47,47,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,reply,@Concern70732755 You are just making things up to suit your incredible conservative bias.,2,"Partisan name-calling is present, as indicated by the phrase 'conservative bias'",1,No support for undemocratic practices is mentioned in the tweet,1,No support for partisan violence is mentioned in the tweet,1,No support for undemocratic candidates is mentioned in the tweet,2,"Name-calling is present, as indicated by the phrase 'making things up'",2,"Name-calling is present, as indicated by the phrase 'making things up'",2,"Terms that increase distrust are present, as indicated by the phrase 'making things up'",3,"The tweet partially presents a fact with a partisan stance, as indicated by the phrase 'conservative bias', and also contains emotion, as indicated by the phrase 'incredible'",14,2026-03-05 11:16:15,20260305_1106
48,48,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,tweet,".@megynkelly you spray out your #Trump @GOP cult #propaganda, while The Huckster himself (incl his latest, unhinged @AI generated crowd imagery lies) is fully, publicly, displaying his “mental health” issues & uncontrolled pathologies. He IS running for #USA president! #democracy",3,"The tweet contains partisan name-calling ('#Trump @GOP cult', 'The Huckster') and emotion/exaggeration ('unhinged', 'lies', 'uncontrolled pathologies')",1,"The tweet does not show support for undemocratic practices, but rather criticizes them",1,The tweet does not show support for partisan violence,1,"The tweet does not show support for undemocratic candidates, but rather criticizes one",2,"The tweet contains name-calling ('cult', 'The Huckster') that reduces trust, but does not explicitly express resistance to cross-partisan collaboration",2,"The tweet contains name-calling ('cult', 'The Huckster') that reduces trust, but does not express general distrust of people",2,"The tweet contains terms that increase distrust ('cult', 'The Huckster', 'lies', 'uncontrolled pathologies')",3,"The tweet partially presents political facts ('The Huckster himself...is fully, publicly, displaying his “mental health” issues') with a partisan stance and emotion/exaggeration ('unhinged', 'lies')",15,2026-03-05 11:16:24,20260305_1106
49,49,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,reply,@RKGold @TheJordanRachel Like all Trump supporters😂😂😂😂 the Donald Trump reform immigration to make it harder to work illegally?,2,"The tweet contains partisan name-calling, referring to 'all Trump supporters' in a mocking tone",1,The tweet does not show support for undemocratic practices,1,The tweet does not show support for partisan violence,1,The tweet does not show support for undemocratic candidates,1,The tweet does not express opposition to bipartisanship,2,"The tweet contains emotion, as evidenced by the laughing emojis 😂😂😂😂, which may reduce trust",2,"The tweet contains terms that increase distrust, specifically the mocking tone towards 'all Trump supporters'",2,"The tweet partially presents a political fact, discussing immigration reform, with a partisan stance implied by the tone",12,2026-03-05 11:16:33,20260305_1106
50,50,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,quote,"the HAMAS wing of Congress must go....
same with the MAGA wing.....",3,"Partisan name-calling ('HAMAS wing of Congress', 'MAGA wing') and emotion/exaggeration ('must go')",1,Does not show support for undemocratic practices,1,Does not show support for partisan violence,1,Does not show support for undemocratic candidates,3,"Name-calling ('HAMAS wing', 'MAGA wing') and emotion/exaggeration ('must go') reduce trust and show resistance to cross-partisan collaboration",2,"Name-calling ('HAMAS wing', 'MAGA wing') reduces trust, but no clear emotion or exaggeration",2,"Terms that increase distrust and distance ('HAMAS wing', 'MAGA wing')",1,Does not partially present political facts or discuss controversial issues with partisan stance,14,2026-03-05 11:16:42,20260305_1106
51,51,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,reply,"@GOP_Democracy @SykesCharlie @daveweigel No, they’re in a cult",3,"The tweet contains partisan name-calling ('cult') and emotion ('No, they're'), indicating both factors A and B exist",1,"The tweet does not show support for undemocratic practices, only name-calling",1,The tweet does not show support for partisan violence,1,The tweet does not show support for undemocratic candidates,2,"The tweet contains name-calling ('cult'), but no emotion or exaggeration beyond the name-calling itself",2,"The tweet contains name-calling ('cult'), which reduces trust",2,The tweet contains terms that increase distrust ('cult'),1,The tweet does not partially present political facts or discuss a controversial issue with a partisan stance,13,2026-03-05 11:16:48,20260305_1106
52,52,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,reply,"@thetrueshelby These are actual MAGA posts and billboards.

Mike Fuckabee AKA Mike #Hypocrite https://t.co/X2RnmBgEQF",3,The tweet contains partisan name-calling ('MAGA') and emotion/exaggeration ('Mike Fuckabee AKA Mike #Hypocrite'),1,The tweet does not show support for undemocratic practices,1,The tweet does not show support for partisan violence,1,The tweet does not show support for undemocratic candidates,2,The tweet contains name-calling ('#Hypocrite') but no emotion/exaggeration targeting bipartisanship,2,The tweet contains name-calling ('Mike Fuckabee') which reduces trust,2,The tweet contains terms that increase distrust ('#Hypocrite'),2,The tweet partially presents a political fact with a partisan stance ('MAGA posts and billboards'),14,2026-03-05 11:16:53,20260305_1106
53,53,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,reply,@Lynnebf_2846 @RNC They are liars.,2,Partisan name-calling ('liars'),2,Partisan name-calling ('liars'),1,No support for partisan violence,1,No support for undemocratic candidates,1,No opposition to bipartisanship,2,Name-calling ('liars') that reduces trust,2,Terms ('liars') that increase distrust,2,Partisan stance with negative emotion ('liars'),13,2026-03-05 11:16:59,20260305_1106
54,54,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,reply,"@N00saGirl Yep! Funny how Kamala's ""platform"" is finally dropping next week—right after the Trump hack news. Coincidence? Maybe she just needed some ""inspiration"" from the GOP. Plagiarism runs deep in the Dems, and Kamala's just keeping the tradition alive.",3,The tweet contains partisan name-calling ('Dems') and emotion/exaggeration ('plagiarism runs deep'),2,"The tweet does not explicitly support undemocratic practices, but contains partisan name-calling and emotion/exaggeration",1,There is no indication of support for partisan violence in the tweet,2,"The tweet implies support for undemocratic candidates by accusing Kamala of plagiarism, but does not contain emotion/exaggeration or partisan name-calling in this context",3,"The tweet contains name-calling ('plagiarism runs deep') and emotion/exaggeration, indicating resistance to cross-partisan collaboration",2,"The tweet contains name-calling ('Dems'), but does not contain emotion/exaggeration in this context",2,"The tweet contains terms that increase distrust ('plagiarism runs deep'), but does not contain emotion/exaggeration or events that damage communities",3,The tweet partially presents political facts ('Kamala's platform') with a partisan stance and contains emotion/exaggeration ('inspiration' from the GOP),18,2026-03-05 11:17:55,20260305_1106
55,55,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,reply,"@goddeketal I used to have Eric Carmen follow me. He was a great singer, and a great conservative.",1,No partisan name-calling or emotion/exaggeration towards opposing partisans,1,No support for undemocratic practices or partisan name-calling/emotion,1,No support for partisan violence or related name-calling/emotion,1,No support for undemocratic candidates or related name-calling/emotion,1,No opposition to bipartisanship or related name-calling/emotion,1,No social distrust or related name-calling/emotion,1,No social distance or related terms/emotion,2,Partially presents a politicized fact with a partisan stance (conservative),9,2026-03-05 11:17:59,20260305_1106
56,56,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,reply,@elonmusk we love Donald Trump to be President of USA. Elon Musk is a special guest of honor.,1,No partisan name-calling or emotion/exaggeration towards opposing partisans,1,Does not show support for undemocratic practices,1,Does not show support for partisan violence,2,Shows support for a candidate (Donald Trump) without partisan name-calling or emotion/exaggeration,1,No opposition to bipartisanship or cross-partisan collaboration,1,No language that reduces trust in people in general,1,"No terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination",2,"Partially presents a political fact (support for Donald Trump) with a partisan stance, but without emotion or exaggeration",10,2026-03-05 11:18:02,20260305_1106
57,57,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,reply,"@heatfan_YG71 @RepMTG Probably true because in this case, the “no matter what“ happens to be Donald Trump.",1,No partisan name-calling or emotion/exaggeration towards opposing partisans is present,1,"No support for undemocratic practices, partisan name-calling, or emotion/exaggeration is expressed",1,"No support for partisan violence, partisan name-calling, or emotion/exaggeration is present",2,Shows support for a potentially undemocratic candidate (Donald Trump) without partisan name-calling or emotion/exaggeration,1,No opposition to bipartisanship through name-calling or emotion/exaggeration is expressed,1,No language reducing trust in people in general or emotion/exaggeration is present,1,"No terms increasing distrust, distance, insecurity, hate, prejudice, or discrimination towards outpartisans are used",2,Partially presents a political fact with a partisan stance (implying support for Donald Trump) without emotion/exaggeration,10,2026-03-05 11:18:10,20260305_1106
58,58,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,reply,@highbrow_nobrow @AccountableGOP Deflect & Deny. That should be the new MAGA motto.,2,"Partisan name-calling is present, as indicated by 'MAGA', which is often used in a derogatory manner",1,The tweet does not show support for undemocratic practices,1,The tweet does not show support for partisan violence,1,The tweet does not show support for undemocratic candidates,2,The tweet contains name-calling ('Deflect & Deny') that reduces trust,2,The tweet contains name-calling ('Deflect & Deny') that reduces trust,2,The tweet contains terms ('Deflect & Deny') that increase distrust,2,The tweet partially presents a political fact ('MAGA motto') with a partisan stance,13,2026-03-05 11:18:16,20260305_1106
59,59,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,reply,"@RpsAgainstTrump @seatedinperil My favorite was #26, truly gives the perspective of the enormity at stake https://t.co/SWG4a73VUf",1,No partisan name-calling or emotion/exaggeration towards opposing partisans is present in the tweet,1,"The tweet does not show support for undemocratic practices, partisan name-calling, or emotion/exaggeration",1,"The tweet does not show support for partisan violence, partisan name-calling, or emotion/exaggeration",1,"The tweet does not show support for undemocratic candidates, partisan name-calling, or emotion/exaggeration",1,"The tweet does not contain name-calling or terms that reduce trust, nor does it exhibit emotion or exaggeration in opposition to bipartisanship",1,"The tweet does not contain name-calling or terms that reduce trust, nor does it exhibit emotion or exaggeration indicating social distrust",1,"The tweet does not contain terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination, nor does it mention events that damage communities",1,"The tweet does not partially present political facts or discuss controversial issues with a partisan stance, nor does it exhibit emotion or exaggeration",8,2026-03-05 11:18:22,20260305_1106
60,60,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,reply,"@GuntherEagleman it started cause the white man didn't like seeing a black man become commander in chief. it's how we get to project 2025, Trump puppet wants to implement..    but gop Maga supporting an old weak man who yells on X and rambles wil be disappointed just like his loss in 2020.",3,"The tweet contains partisan name-calling ('Trump puppet', 'Maga') and emotion/exaggeration ('yells on X and rambles', 'old weak man')",2,"The tweet does not explicitly support undemocratic practices, but contains partisan name-calling ('Trump puppet', 'Maga') and emotion/exaggeration ('yells on X and rambles', 'old weak man')",1,The tweet does not show support for partisan violence,2,The tweet implies support for a candidate (opposing 'Trump puppet') but does not contain partisan name-calling or emotion/exaggeration directed at the candidate they support,3,"The tweet contains name-calling ('old weak man', 'Trump puppet') and emotion/exaggeration ('yells on X and rambles'), reducing trust in bipartisan collaboration",3,"The tweet contains name-calling ('old weak man', 'Trump puppet') and emotion/exaggeration ('yells on X and rambles'), increasing distrust",2,"The tweet contains terms that increase distrust ('old weak man', 'Trump puppet') but does not contain emotion/exaggeration or events that damage communities",3,"The tweet partially presents a political fact ('his loss in 2020') with a partisan stance and contains emotion/exaggeration ('yells on X and rambles', 'old weak man')",19,2026-03-05 11:18:31,20260305_1106
61,61,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,reply,@akafacehots Yeah Yeah yeah and Hillary’s emails…  MAGA  ploys  are  so predictable and  stale.,2,"Partisan name-calling is present, as evidenced by 'MAGA ploys' which implies a negative view of the opposing party, but no clear emotion or exaggeration is directed at individuals",1,"The tweet does not show support for undemocratic practices, nor does it contain partisan name-calling or emotion/exaggeration in the context of undemocratic practices",1,"The tweet does not show support for partisan violence, nor does it contain partisan name-calling or emotion/exaggeration in the context of violence",1,"The tweet does not express support for undemocratic candidates, nor does it contain partisan name-calling or emotion/exaggeration in the context of candidate support",2,"The tweet implies resistance to cross-partisan collaboration by labeling the opposing party's actions as 'predictable and stale', which reduces trust, but does not contain clear emotion or exaggeration",2,"The tweet contains terms that reduce trust, such as 'predictable and stale', which can imply distrust, but does not contain clear emotion or exaggeration",1,"The tweet does not express resistance to interpersonal contact with outpartisans, nor does it contain terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination",3,"The tweet partially presents a political fact ('Hillary’s emails') with a partisan stance and contains emotion or exaggeration ('Yeah Yeah yeah' and 'so predictable and stale'), indicating a biased evaluation of politicized facts",13,2026-03-05 11:18:39,20260305_1106
62,62,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,reply,"@RonFilipkowski That's more than weird, that's a threat. Can you even imagine a time before MAGA where someone would drive down the road with something like that on their vehicle? 

Trump and his followers have changed America for the worse.",3,"The tweet contains partisan name-calling ('MAGA') and emotion ('have changed America for the worse'), indicating dislike for opposing partisans.",1,"The tweet does not show support for undemocratic practices, but rather criticizes them.",1,"The tweet does not show support for partisan violence, but rather expresses concern about a perceived threat.",1,"The tweet does not show support for undemocratic candidates, but rather criticizes Trump and his followers.",2,"The tweet contains terms that reduce trust ('have changed America for the worse'), but does not explicitly resist cross-partisan collaboration.",2,"The tweet contains terms that reduce trust ('have changed America for the worse'), indicating distrust of people in general.",2,"The tweet contains terms that increase distrust ('have changed America for the worse'), but does not explicitly resist interpersonal contact with outpartisans.",3,"The tweet partially presents a political fact ('Trump and his followers have changed America for the worse') with a partisan stance and emotion, indicating skepticism of facts that favor the opposing party's worldview.",15,2026-03-05 11:18:48,20260305_1106
63,63,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,reply,@JaniceTibbetts1 @quadcarl_carl @patriotmary4 @realDonaldTrump I did Google it and Yahoo Finance tells a completely different story. It states Trump will leave it unchanged and the retirement age will not be changed either. Nikki Haley had proposed that.,1,No partisan name-calling or emotion/exaggeration towards opposing partisans is present in the tweet,1,"The tweet does not show support for undemocratic practices, nor does it contain partisan name-calling or emotion/exaggeration",1,There is no indication of support for partisan violence in the tweet,1,"The tweet does not express support for undemocratic candidates, and instead discusses a policy proposal by Nikki Haley",1,The tweet does not exhibit opposition to bipartisanship or contain name-calling/emotion that reduces trust,1,No language in the tweet indicates social distrust or reduces trust in people in general,1,The tweet does not express resistance to interpersonal contact with outpartisans or contain terms that increase distrust/distance,2,"The tweet partially presents a political fact with a partisan stance by citing Yahoo Finance and mentioning Trump and Nikki Haley's proposals, but does not contain emotion or exaggeration",9,2026-03-05 11:18:55,20260305_1106
64,64,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,reply,"@pr0ud_americans @NowPammsy Nooooooo!!!  Then I won’t be able to wear my 45,47 SHIRT!!  lol😅😂because then Trump will be 45,48!!!",1,No partisan name-calling or emotion/exaggeration towards opposing partisans is present,1,No support for undemocratic practices is expressed,1,No support for partisan violence is expressed,2,"The user shows support for Trump, who has been associated with undemocratic practices, but does not exhibit partisan name-calling or emotion/exaggeration",1,No opposition to bipartisanship or name-calling is present,1,No language reducing trust in people in general is used,1,"No terms increasing distrust, distance, or prejudice are used",2,"The user partially presents a political fact with a partisan stance (Trump's potential presidency), but without emotion or exaggeration",10,2026-03-05 11:19:03,20260305_1106
65,65,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,reply,"@deanteamscene @DocNetyoutube Regardless, it says if Merchan denies the motion for dismissal, Trump has a right to file an interlocutory appeal immediately to SCOTUS… they won’t appreciate a lower court trying to say, “well, we only used a sliver of Presidential immunity activities to prosecute Trump”.

😉👍🏻",1,No partisan name-calling or emotion/exaggeration towards opposing partisans is present in the tweet,1,"The tweet does not show support for undemocratic practices, nor does it contain partisan name-calling or emotion/exaggeration",1,There is no indication of support for partisan violence in the tweet,1,The tweet does not express support for undemocratic candidates or practices,1,No opposition to bipartisanship or reduction of trust through name-calling is observed in the tweet,1,The tweet does not exhibit social distrust or terms that reduce trust,1,"No terms increasing distrust, distance, insecurity, hate, prejudice, or discrimination towards outpartisans are found",2,"The tweet partially presents a political fact with a partisan stance, discussing Trump's potential appeal to SCOTUS, but without emotion or exaggeration",9,2026-03-05 11:19:09,20260305_1106
66,66,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,reply,@DefiantLs If she gets a Donald Trump trial that’s fixed and corrupt she’ll probably get awarded $50 billion. if she gets an actual real trial will find out that she has an XY chromosome and other juicy details that will damage her reputation and possibly lose her gold medal,3,"The tweet contains partisan name-calling and emotion/exaggeration, as seen in the phrase 'fixed and corrupt' and the implication that the trial's outcome is predetermined.",3,"The tweet shows support for undemocratic practices by implying a 'fixed and corrupt' trial, and also contains partisan name-calling and emotion/exaggeration.",1,There is no explicit support for partisan violence in the tweet.,1,The tweet does not express support for undemocratic candidates.,2,"The tweet contains emotion/exaggeration, as seen in the phrase 'juicy details', but does not explicitly oppose bipartisanship.",2,"The tweet contains terms that reduce trust, such as 'fixed and corrupt', but does not exhibit extreme emotion or exaggeration.",2,"The tweet contains terms that increase distrust and distance, such as implying someone's reputation will be damaged, but does not exhibit extreme emotion or exaggeration.",3,"The tweet partially presents a politicized fact with a partisan stance, as seen in the implication that the trial's outcome is predetermined, and also contains emotion/exaggeration.",17,2026-03-05 11:19:15,20260305_1106
67,67,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,reply,@RonFilipkowski When republicans screw up they sue like all losers. They rarely win and usually cry in the media first.,3,"The tweet contains partisan name-calling ('losers') and emotion ('cry in the media'), indicating dislike for opposing partisans.",2,"The tweet does not show support for undemocratic practices, but contains partisan name-calling ('losers') and emotion ('cry in the media').",1,The tweet does not show support for partisan violence.,1,The tweet does not show support for undemocratic candidates.,2,"The tweet contains name-calling ('losers'), which reduces trust, but does not contain emotion or exaggeration targeting bipartisanship specifically.",2,"The tweet contains name-calling ('losers'), which reduces trust.",2,"The tweet contains terms that increase distrust ('losers'), but does not contain emotion or exaggeration, or events that damage communities.",2,"The tweet partially presents a political fact with a partisan stance ('republicans screw up'), but does not contain emotion or exaggeration.",15,2026-03-05 11:19:22,20260305_1106
68,68,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,reply,@_johnnymaga Forced enthusiasm,2,Partisan name-calling implied by the handle @_johnnymaga,1,No support for undemocratic practices mentioned,1,No support for partisan violence mentioned,1,No support for undemocratic candidates mentioned,1,No opposition to bipartisanship mentioned,1,No social distrust mentioned,1,No social distance mentioned,1,No biased evaluation of politicized facts mentioned,9,2026-03-05 11:19:27,20260305_1106
69,69,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,reply,"@ChrisDJackson @JohnJoh10388787 @POTUS @JoeBiden Trump was a great President! We need four more years of low interest rates, affordable food and gas prices, and no wars. A very likeable, badarse, and seasoned business man. Love Trump! MAGA’s very best to you! Trump to bring America out of the ashes. 🇺🇸❤️🔥✝️🙏👏🇺🇸",2,"The tweet contains emotion and exaggeration ('Love Trump', 'MAGA’s very best to you', 'badarse') but does not contain partisan name-calling.",2,"The tweet does not show support for undemocratic practices but contains emotion and exaggeration ('badarse', 'Love Trump', 'bring America out of the ashes').",1,The tweet does not show support for partisan violence.,2,The tweet shows support for a candidate (Trump) but does not contain partisan name-calling or emotion/exaggeration targeting outpartisans.,1,The tweet does not express opposition to bipartisanship or contain name-calling/reducing trust terms.,1,The tweet does not express social distrust or contain name-calling/reducing trust terms.,1,The tweet does not express social distance or contain terms that increase distrust/distance.,3,"The tweet partially presents political facts ('low interest rates, affordable food and gas prices, and no wars') with a partisan stance ('Trump was a great President') and contains emotion ('Love Trump', 'MAGA’s very best to you').",13,2026-03-05 11:19:38,20260305_1106
70,70,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,reply,"@90sLoverMissIt MAGA hates conservatives. I’ve lost count of the number of Trump supporters who believe that DeSantis is a fascist, far-right extremist, authoritarian, or anti-women.",3,"The tweet contains partisan name-calling ('MAGA hates conservatives') and emotion/exaggeration ('I've lost count', 'fascist, far-right extremist, authoritarian, or anti-women')",1,The tweet does not show support for undemocratic practices,1,The tweet does not show support for partisan violence,1,The tweet does not show support for undemocratic candidates,2,"The tweet contains name-calling ('fascist, far-right extremist, authoritarian, or anti-women') but lacks emotion/exaggeration directed at bipartisanship",2,"The tweet contains name-calling ('MAGA hates conservatives', 'fascist, far-right extremist, authoritarian, or anti-women')",2,"The tweet contains terms that increase distrust ('hates', 'fascist, far-right extremist, authoritarian, or anti-women')",3,"The tweet partially presents a politicized fact ('MAGA hates conservatives') with a partisan stance and emotion/exaggeration ('I've lost count', 'fascist, far-right extremist, authoritarian, or anti-women')",15,2026-03-05 11:19:45,20260305_1106
71,71,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,reply,"@krassenstein @PKurzin ""Shit Pivots"" as they say in the tech world. If the GOP was blindsided by the fact that a 80-year-old guy may drop (or worse)out of a presidential race why the hell would we put them in charge of the nuclear triad? ""I was caught unawares"" -not the right answer from a president.",2,"Partisan name-calling is implied with 'GOP' being described as unable to handle important responsibilities, but no explicit emotion or exaggeration is directed at individual partisans",2,"The tweet does not show support for undemocratic practices, but uses emotion and exaggeration in questioning the GOP's ability to handle the nuclear triad",1,There is no indication of support for partisan violence in the tweet,1,The tweet does not express support for undemocratic candidates,2,"The tweet implies opposition to bipartisanship by questioning the GOP's competence, but does not use explicit name-calling or terms that reduce trust beyond partisan criticism",2,"The tweet expresses distrust in the GOP's ability to handle important responsibilities, implying a level of social distrust",2,"The tweet increases distrust by implying the GOP is incompetent, but does not explicitly mention events that damage communities or decrease societal trust",3,"The tweet partially presents a political fact (the GOP's preparedness for a presidential candidate's potential departure) with a clear partisan stance and emotion, as evidenced by the rhetorical question and the phrase 'Shit Pivots'",15,2026-03-05 11:19:54,20260305_1106
72,72,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,reply,"@SicCoP1 This is exactly how they get simplistic and naive people. They make you think its a simple transparency issue, meanwhile you have no clue who or what you re really supporting, and what will happen. It's like 'Save the Children"" of maga trolls, who wouldn't want to save them! 🙄",2,The tweet contains partisan name-calling ('maga trolls'),1,The tweet does not show support for undemocratic practices,1,The tweet does not show support for partisan violence,1,The tweet does not show support for undemocratic candidates,2,The tweet contains name-calling ('maga trolls') that reduces trust,2,The tweet contains terms ('simplistic and naive people') that reduce trust,2,The tweet contains terms ('maga trolls') that increase distrust and distance,3,The tweet partially presents a political issue with a partisan stance and contains emotion ('🙄'),14,2026-03-05 11:19:58,20260305_1106
73,73,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,reply,@TheRichFromCali If we had an AG Donald Trump would be  going to jail.,2,"The tweet implies dislike for Donald Trump, an opposing partisan figure, but does not contain explicit name-calling or emotion.",1,"The tweet does not show support for undemocratic practices, but rather suggests that the legal system would hold Trump accountable.",1,The tweet does not express support for partisan violence.,1,The tweet does not indicate support for undemocratic candidates.,1,The tweet does not express opposition to bipartisanship.,1,The tweet does not display social distrust beyond a specific political figure.,1,The tweet does not express resistance to interpersonal contact with outpartisans.,2,"The tweet partially presents a politicized fact with a partisan stance, implying Trump would be jailed under different circumstances.",10,2026-03-05 11:20:02,20260305_1106
74,74,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,reply,"@GOP Why debate when you are in the lead.
Just ask Trump....",2,Partisan name-calling towards '@GOP',1,No support for undemocratic practices is mentioned,1,No support for partisan violence is mentioned,1,No support for undemocratic candidates is mentioned,2,Resistance to cross-partisan collaboration implied by 'Why debate',1,No general distrust of people is mentioned,1,No resistance to interpersonal contact with outpartisans is mentioned,2,Partisan stance implied by mentioning 'Trump' in a suggestive manner,11,2026-03-05 11:20:07,20260305_1106
75,75,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,reply,@realJennaEllis MAGA hates you. We hate you. Just go away.,3,"The tweet contains partisan name-calling ('MAGA hates you') and emotion/exaggeration ('We hate you', 'Just go away')",1,The tweet does not show support for undemocratic practices,2,"The tweet does not explicitly show support for partisan violence, but contains emotion/exaggeration ('We hate you')",1,The tweet does not show support for undemocratic candidates,2,"The tweet contains name-calling ('MAGA hates you', 'We hate you'), but no explicit opposition to bipartisanship",3,"The tweet contains name-calling ('MAGA hates you', 'We hate you') and emotion/exaggeration ('Just go away')",3,"The tweet contains terms that increase distrust and distance ('We hate you', 'Just go away') and emotion/exaggeration",1,The tweet does not partially present political facts or discuss controversial issues with a partisan stance,16,2026-03-05 11:20:16,20260305_1106
76,76,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,quote,"@emilthrockmore @MikeSington Here are multiple angles and videos MAGA 🤡🤡🤡's:

https://t.co/EykCo3fvZI",2,"The tweet uses the term 'MAGA 🤡🤡🤡', which is a form of partisan name-calling, but does not contain clear emotion or exaggeration",1,"The tweet does not show support for undemocratic practices, partisan name-calling, or emotion/exaggeration related to undemocratic practices",1,"The tweet does not show support for partisan violence, partisan name-calling, or emotion/exaggeration related to partisan violence",1,"The tweet does not show support for undemocratic candidates, partisan name-calling, or emotion/exaggeration related to undemocratic candidates",1,The tweet does not contain language that reduces trust in bipartisanship or emotion/exaggeration related to bipartisanship,1,"The tweet does not contain name-calling or terms that reduce trust in general, or emotion/exaggeration related to social distrust",1,"The tweet does not contain terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination, or emotion/exaggeration related to social distance",1,"The tweet does not partially present political facts or discuss controversial issues with a partisan stance, or contain emotion/exaggeration related to politicized facts",9,2026-03-05 11:20:24,20260305_1106
77,77,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,reply,"@Socket1Sophie Did a news feature back in the 80s when there was the switch from DHSS to Housing Benefit. 
We had a property company and met the Conservative Minister in Parliament to try and sort the shambles.",1,No partisan name-calling or emotion/exaggeration towards opposing partisans is present in the tweet,1,"The tweet does not show support for undemocratic practices, nor does it contain partisan name-calling or emotion/exaggeration",1,There is no indication of support for partisan violence in the tweet,1,The tweet does not express support for undemocratic candidates or practices,1,The tweet does not exhibit opposition to bipartisanship or cross-partisan collaboration,1,No language in the tweet suggests social distrust or reduces trust in people,1,The tweet does not express resistance to interpersonal contact with outpartisans or increase social distance,1,The tweet does not present a biased evaluation of politicized facts or exhibit skepticism of facts favoring the other party's worldview,8,2026-03-05 11:20:36,20260305_1106
78,78,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,reply,"@elonmusk @AutismCapital After the assassination attempt I did a Google search. 

Could not find a conservative outlet but I found two or three links to Al Jazeera...

Been using Duck-Duck-Go a little more since then",1,No partisan name-calling or emotion/exaggeration towards opposing partisans is present in the tweet,1,"The tweet does not show support for undemocratic practices, partisan name-calling, or emotion/exaggeration",1,"The tweet does not show support for partisan violence, partisan name-calling, or emotion/exaggeration",1,"The tweet does not show support for undemocratic candidates, partisan name-calling, or emotion/exaggeration",1,The tweet does not express resistance to cross-partisan collaboration or use name-calling/terms that reduce trust,1,The tweet does not express distrust of people in general or use name-calling/terms that reduce trust,1,The tweet does not express resistance to interpersonal contact with outpartisans or use terms that increase distrust/distance,2,"The tweet partially presents a politicized fact (search results) with a partisan stance (implying conservative outlets are censored), but without emotion/exaggeration",9,2026-03-05 11:20:43,20260305_1106
79,79,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,reply,@atensnut No that's what they performed on Donald Trump after his fifth scourge child,2,"Partisan name-calling is present, as the user is referencing a political figure, Donald Trump, in a potentially derogatory manner",1,There is no clear support for undemocratic practices in the tweet,1,There is no indication of support for partisan violence in the tweet,1,There is no clear support for undemocratic candidates in the tweet,1,There is no opposition to bipartisanship explicitly stated in the tweet,1,There is no clear expression of social distrust in the tweet,1,There is no indication of social distance or resistance to interpersonal contact with outpartisans,2,"The tweet partially presents a political fact with a partisan stance, as it references Donald Trump in a potentially derogatory manner",10,2026-03-05 11:20:51,20260305_1106
