llm_annotation_id,tweet_id,llm_id,llm_name_version,post_type,text,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,total_score,date,annotation_session
73,73,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,@TheRichFromCali If we had an AG Donald Trump would be  going to jail.,3,Partisan name-calling,2,Emotion or exaggeration,1,Does not satisfy factor A,1,Does not satisfy factor A,1,Neither A nor B exists,1,Neither A nor B exists,1,Does not satisfy factor A,2,Partially presents political facts or discusses controversial issue with partisan stance,12,2026-03-05 13:32:59,20260305_1322
74,74,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,"@GOP Why debate when you are in the lead.
Just ask Trump....",3,Both A and B exist (partisan name-calling),2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",17,2026-03-05 13:33:14,20260305_1322
75,75,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,@realJennaEllis MAGA hates you. We hate you. Just go away.,3,Both A (partisan name-calling) and B (emotion or exaggeration) exist,3,Both A (partisan name-calling) and B (emotion or exaggeration) exist,3,Both A (partisan name-calling) and B (emotion or exaggeration) exist,3,Both A (partisan name-calling) and B (emotion or exaggeration) exist,2,One of A (any name-calling or terms that reduce trust) exists,2,One of A (any name-calling or terms that reduce trust) exists,2,"One of A (terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination) exists",2,One of A (partially presents political facts or discusses controversial issue with partisan stance) exists,20,2026-03-05 13:33:21,20260305_1322
76,76,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,quote,"@emilthrockmore @MikeSington Here are multiple angles and videos MAGA 🤡🤡🤡's:

https://t.co/EykCo3fvZI",2,One of A (partisan name-calling) exists,1,Does not satisfy any factor,1,Does not satisfy any factor,1,Does not satisfy any factor,1,Neither A nor B exists,1,Neither A nor B exists,1,Does not satisfy any factor,1,Neither A nor B exists,9,2026-03-05 13:33:31,20260305_1322
77,77,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,"@Socket1Sophie Did a news feature back in the 80s when there was the switch from DHSS to Housing Benefit. 
We had a property company and met the Conservative Minister in Parliament to try and sort the shambles.",1,No partisan name-calling or emotion/exaggeration,1,No support for undemocratic practices,1,No support for partisan violence,1,No support for undemocratic candidates,1,No opposition to bipartisanship,1,No social distrust,1,No social distance,1,No biased evaluation of politicized facts,8,2026-03-05 13:33:42,20260305_1322
78,78,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,"@elonmusk @AutismCapital After the assassination attempt I did a Google search. 

Could not find a conservative outlet but I found two or three links to Al Jazeera...

Been using Duck-Duck-Go a little more since then",1,No partisan name-calling or emotion/exaggeration,1,No support for undemocratic practices,1,No support for partisan violence,1,No support for undemocratic candidates,1,No opposition to bipartisanship,1,No social distrust,1,No social distance,1,No biased evaluation of politicized facts,8,2026-03-05 13:34:06,20260305_1322
79,79,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,@atensnut No that's what they performed on Donald Trump after his fifth scourge child,3,Both A (partisan name-calling) and B (emotion or exaggeration) exist,2,"Does not satisfy A, but satisfies B1 (partisan name-calling)",2,"Does not satisfy A, but satisfies B1 (partisan name-calling)",2,"Does not satisfy A, but satisfies B1 (partisan name-calling)",2,"Does not satisfy A, but satisfies B (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (partisan name-calling)",2,"Does not satisfy A, but satisfies B (emotion or exaggeration)",17,2026-03-05 13:34:19,20260305_1322
80,80,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,@realLizUSA Holy crap. The RNC actually did something in support of election integrity. This is a first.,2,One of A or B exists (partisan name-calling),1,Does not satisfy any factor,1,Does not satisfy any factor,1,Does not satisfy any factor,1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,9,2026-03-05 13:34:45,20260305_1322
81,81,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,tweet,Abortion  is already illegal in 1/3 of states because of Donald Trump. We can’t let the GOP fill any more seats until Trump is history ... https://t.co/yU3j0UvzuU via @YouTube,3,Both A (partisan name-calling) and B (emotion or exaggeration) exist,2,"Does not satisfy A, but satisfies B1 (partisan name-calling)",1,Does not satisfy A,1,Does not satisfy A,2,One of A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exists,2,One of A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exists,1,Does not satisfy A,2,One of A (partially presents political facts or discusses controversial issue with partisan stance) and B (emotion or exaggeration) exists,14,2026-03-05 13:35:07,20260305_1322
82,82,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,quote,The DNC Convention is helping Trump 😂🖕🏼🇺🇸 #MAGA #Trump2024IsTheOnlyChoice #DemocratsAreDestroyingAmerica,3,Both A (partisan name-calling) and B (emotion or exaggeration) exist,2,"Does not satisfy A, but satisfies B1 (partisan name-calling)",1,Does not satisfy A,2,"Satisfies A, but not B1 or B2",2,One of A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exists,2,One of A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exists,1,Does not satisfy A,2,One of A (partially presents political facts or discusses controversial issue with partisan stance) and B (emotion or exaggeration) exists,15,2026-03-05 13:35:20,20260305_1322
83,83,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,tweet,"Donald Trump golf course set to have the highest green fees on the planet in 2025

#Trump #DonaldTrump @TrumpTurnberry @TrumpGolf 
https://t.co/ajbOiCEaHN",1,No partisan name-calling or emotion/exaggeration,1,No support for undemocratic practices,1,No support for partisan violence,1,No support for undemocratic candidates,1,No opposition to bipartisanship,1,No social distrust,1,No social distance,1,No biased evaluation of politicized facts,8,2026-03-05 13:35:35,20260305_1322
84,84,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,@The_Real_BiM @terrymbs2 @AdorablePodcast @RossGilroy @memequeenkimmy @SecularSmurf @OsingaPeter @America1Eagle1 @TreatHunterDog @56tweets4 @petewoodward0 @OnlyaMoment3 @hellosf77 @NewfMom29 @edielizzard1 @L331024 @zypisfy @scottstocker4 @ReganLieutenant @EMNODAERTTONOD @IZMKS44 @Jetson77 @UndeC08 @justasimplema20 @BettyBoop8209 @Woody4123 @BuckSatanLives @Missy10013Kathy @AdamTarver6 @cherylhart00 @carolyn_from @NatashaForTrump @TastyMorsel6 @mccuan_lois @Sofie_Z1 @AnnoyedTaurus @Theresa51332 @MsPeabiddy @bubba6186422393 @GnosticMessiah @lucy_neuwirth @BobBComedy @ThereseOSulliv2 @RaylynCurtis @RightDaisy @doggebukser @GrishamHun11462 @zipthwung @warmachineofgod sore loser... Trump and his kult of maga morons is DONE... https://t.co/m2oVznwFzn,3,Both A and B exist: 'sore loser' and 'kult of maga morons' are name-calling terms,3,Both A and B exist: 'sore loser' and 'kult of maga morons' are name-calling terms and 'Trump' is a partisan name-calling,3,Both A and B exist: 'sore loser' and 'kult of maga morons' are name-calling terms and 'Trump' is a partisan name-calling,3,Both A and B exist: 'sore loser' and 'kult of maga morons' are name-calling terms and 'Trump' is a partisan name-calling,3,Both A and B exist: 'sore loser' and 'kult of maga morons' are name-calling terms and 'Trump' is a partisan name-calling,3,Both A and B exist: 'sore loser' and 'kult of maga morons' are name-calling terms and 'Trump' is a partisan name-calling,3,Both A and B exist: 'sore loser' and 'kult of maga morons' are name-calling terms and 'Trump' is a partisan name-calling,3,Both A and B exist: 'sore loser' and 'kult of maga morons' are name-calling terms and 'Trump' is a partisan name-calling,24,2026-03-05 13:35:56,20260305_1322
85,85,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,@the_1_Barber @brui4ns1 @JoeyMannarinoUS Trump is a scumbag. Been that way since the 80s. He's not fit for any public office bc he's not about serving others. He's about himself. He and Maga cult will be studied in future yrs to determine how he manipulated so many to join his movement. It truly is a psychological study,3,Partisan name-calling: 'Trump is a scumbag',3,Support for undemocratic practices: 'He's not fit for any public office bc he's not about serving others',3,Support for partisan violence: 'He and Maga cult will be studied in future yrs to determine how he manipulated so many to join his movement',3,Support for undemocratic candidates: 'He's not fit for any public office bc he's not about serving others',3,Opposition to bipartisanship: 'He and Maga cult will be studied in future yrs to determine how he manipulated so many to join his movement',3,Social distrust: 'Trump is a scumbag',3,Social distance: 'He and Maga cult will be studied in future yrs to determine how he manipulated so many to join his movement',3,Biased evaluation of politicized facts: 'He and Maga cult will be studied in future yrs to determine how he manipulated so many to join his movement',24,2026-03-05 13:36:22,20260305_1322
86,86,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,tweet,If y'all are an American and a Christian. Y'all will vote for Donald Trump.,3,Partisan name-calling,1,None,1,None,1,None,1,None,1,None,1,None,1,None,10,2026-03-05 13:36:34,20260305_1322
87,87,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,@RosenforNevada Trump2024,3,Partisan name-calling,1,None,1,None,1,None,1,None,1,None,1,None,1,None,10,2026-03-05 13:36:39,20260305_1322
88,88,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,"@rattlecans I wrote a piece - a little bit touching on this exact subject- for my Substack a while back. In that I was decrying the demise of this fine old English conservative tradition, being replaced by Farage empty US populist shite.
The English tradition of conservatism is shrivelling",3,Both A (partisan name-calling) and B (emotion or exaggeration) exist,2,Satisfies A (shows support for undemocratic practices) but not B1 or B2,1,Does not satisfy factor A (shows support for partisan violence),2,Satisfies A (shows support for undemocratic candidates) but not B1 or B2,2,One of A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exist,2,One of A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exist,1,"Does not satisfy factor A (terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination)",2,One of A (partially presents political facts or discusses controversial issue with partisan stance) and B (emotion or exaggeration) exist,15,2026-03-05 13:36:48,20260305_1322
89,89,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,@DWPippy It seems he also owns several members of the GOP Congress.,2,Partisan name-calling,1,None,1,None,1,None,1,None,1,None,1,None,1,None,9,2026-03-05 13:36:54,20260305_1322
90,90,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,@lsferguson Yes you are right! I feel the same way Steve! I pray @realDonaldTrump wins! Our Country is in Bad shape because of the MSM and corrupt politicians from the evil traitors in the Deep State communist @DNC and RINO @GOP ! Patriots who love our great Country will vote for Trump!🙏🇺🇲 https://t.co/slOonOY6Zf,3,Both A (partisan name-calling) and B (emotion or exaggeration) exist,3,Satisfies A (shows support for undemocratic practices) and B1 and B2 (partisan name-calling and emotion or exaggeration),3,Satisfies A (shows support for partisan violence) and B1 and B2 (partisan name-calling and emotion or exaggeration),3,Satisfies A (shows support for undemocratic candidates) and B1 and B2 (partisan name-calling and emotion or exaggeration),3,Both A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exist,3,Both A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exist,3,"Satisfies A (terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination) and B1 and B2 (emotion or exaggeration)",3,Both A (partially presents political facts or discusses controversial issue with partisan stance) and B (emotion or exaggeration) exist,24,2026-03-05 13:37:18,20260305_1322
91,91,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,@RealCandaceO The problem is that Progressives are a moving target and the GOP are slow to adapt. The right still operate as if it is still a contest between Republicans and Democrats. Fortunately Progressives react like super-balls in a small room. Quirky but manageable.,2,Partisan name-calling: 'GOP',1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,9,2026-03-05 13:37:27,20260305_1322
92,92,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,"@AmericaPapaBear She’s not Donald Trump.
I say this frustrated.. because I’m a huge Trump fan.
Trump needs to shut up and be optimistic",2,One of A or B exists (partisan name-calling),1,Does not satisfy any factor,1,Does not satisfy any factor,1,Does not satisfy any factor,2,One of A or B exists (emotion or exaggeration),1,Neither A nor B exists,1,Does not satisfy any factor,2,One of A or B exists (emotion or exaggeration),11,2026-03-05 13:37:47,20260305_1322
93,93,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,"@GNQ__ MAGA brainwashing ok.

The problem is, you see 99% of current issues through the lens of your own sexuality and ignore everything else. You’re young. You have a lot of maturing to do.",3,Both A (partisan name-calling) and B (emotion or exaggeration) exist,2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",1,Does not satisfy A,2,One of A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exists,2,One of A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exists,2,"One of A (terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination) and B1 (emotion or exaggeration) exists",2,One of A (partially presents political facts or discusses controversial issue with partisan stance) and B (emotion or exaggeration) exists,16,2026-03-05 13:37:55,20260305_1322
94,94,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,"@MichaelSteele @susanrwncomau @MichaelSteele you are not a Conservative not a Republican, & not even a RINO.  You're just trying to take over for Mitt Romney and get some attention as the 'conservative' CNN hauls out with their propaganda.  It's shameful and disgusting.",3,Both A (partisan name-calling) and B (emotion or exaggeration) exist,3,Satisfies A (shows support for undemocratic practices) and B1 (partisan name-calling) and B2 (emotion or exaggeration),3,Satisfies A (shows support for partisan violence) and B1 (partisan name-calling) and B2 (emotion or exaggeration),3,Satisfies A (shows support for undemocratic candidates) and B1 (partisan name-calling) and B2 (emotion or exaggeration),3,Both A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exist,3,Both A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exist,3,"Satisfies A (terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination) and B1 (emotion or exaggeration)",3,Both A (partially presents political facts or discusses controversial issue with partisan stance) and B (emotion or exaggeration) exist,24,2026-03-05 13:38:04,20260305_1322
95,95,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,"@texan_maga Why call it MPOX and not Monkey Pox? 
 Remember those monkeys that escaped in PA??  They were being transferred from one laboratory to another when the truck wrecked and they issued a state of emergency over it until all the monkeys were caught dead or alive???  Just",3,Both A (partisan name-calling) and B (emotion or exaggeration) exist,2,"Does not satisfy A, but satisfies B1 (partisan name-calling)",1,Does not satisfy factor,1,Does not satisfy factor,2,One of A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exists,2,One of A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exists,1,Does not satisfy factor,2,One of A (partially presents political facts or discusses controversial issue with partisan stance) and B (emotion or exaggeration) exists,14,2026-03-05 13:38:41,20260305_1322
96,96,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,"@thestustustudio @ChicagoDNC24 @FBI They’re honestly haters, chant for hate-war-intifada, hate America, w major effort to impress terrorist jihadhi they’re not infidels. 😂

Sans masks, their parasitic facade holds a day job while being misogynistic racists. 

The jihadi infidel cult like MAGA hopes for Trump? https://t.co/fWkuFRKwkH",3,Both A (partisan name-calling) and B (emotion or exaggeration) exist,3,Satisfies A (shows support for undemocratic practices) and B1 (partisan name-calling) and B2 (emotion or exaggeration),3,Satisfies A (shows support for partisan violence) and B1 (partisan name-calling) and B2 (emotion or exaggeration),3,Satisfies A (shows support for undemocratic candidates) and B1 (partisan name-calling) and B2 (emotion or exaggeration),3,Both A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exist,3,Both A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exist,3,"Satisfies A (terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination) and B1 (emotion or exaggeration)",3,Both A (partially presents political facts or discusses controversial issue with partisan stance) and B (emotion or exaggeration) exist,24,2026-03-05 13:39:19,20260305_1322
97,97,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,"@NJ_Timothy Nick.

Why don't you just face facts?

May, Johnson and Sunak wilfully sent the Conservative Party up the swanny.

The UK is now firmly in the grip of the Deep State as a result.

@reformparty_uk know this, as do the majority of former Tory voters.",3,Both A and B exist (name-calling 'swanny' and 'Deep State'),3,Both A and B exist (support for undemocratic practices and shows support for undemocratic candidates),2,"Does not satisfy A, but satisfies B1 and B2 (emotional language 'wilfully sent' and 'firmly in the grip')",3,Both A and B exist (support for undemocratic candidates and shows support for undemocratic practices),2,One of A and B exists (terms that reduce trust 'swanny' and 'Deep State'),2,One of A and B exists (emotional language 'wilfully sent' and 'firmly in the grip'),2,One of A and B exists (terms that increase distrust 'swanny' and 'Deep State'),3,Both A and B exist (partially presents political facts with partisan stance and emotional language 'wilfully sent'),20,2026-03-05 13:39:28,20260305_1322
98,98,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,tweet,Opinion | Elon Musk and Donald Trump share the worst similarities https://t.co/dD6t0G3QvA via @msnbc,2,Neither partisan name-calling nor emotion/exaggeration exists,1,Does not satisfy factor A (shows support for undemocratic practices),1,Does not satisfy factor A (shows support for partisan violence),1,Does not satisfy factor A (shows support for undemocratic candidates),1,Neither name-calling nor emotion/exaggeration exists,1,Neither name-calling nor emotion/exaggeration exists,1,Neither terms that increase distrust nor emotion/exaggeration exists,1,Neither partially presents political facts nor emotion/exaggeration exists,9,2026-03-05 13:39:37,20260305_1322
99,99,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,"@GuntherEagleman House GOP wasted two years and millions of taxpayer dollars producing a report that didn’t even recommend impeachment and you’re like “Yeah, please feed me some more bullshit”.",3,Both A (partisan name-calling) and B (emotion or exaggeration) exist,2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",17,2026-03-05 13:40:05,20260305_1322
100,100,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,"@Lynnebf_2846 @RNC Fake poll, fake news.",3,Both A and B exist (partisan name-calling),2,"Does not satisfy A, but satisfies B1 or B2 (emotion or exaggeration)",1,Does not satisfy any factor,1,Does not satisfy any factor,1,Neither A nor B exists,1,Neither A nor B exists,1,Does not satisfy any factor,2,One of A or B exists (partially presents political facts or discusses controversial issue with partisan stance),12,2026-03-05 13:40:13,20260305_1322
101,200,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,tweet,Donald Trump to be sentenced to prison in September: Fox News columnist https://t.co/uuqmFigWjD https://t.co/lF9XBbI08n,1,Neither partisan name-calling nor emotion/exaggeration exists,1,Does not show support for undemocratic practices,1,Does not show support for partisan violence,1,Does not show support for undemocratic candidates,1,Neither opposition to bipartisanship nor emotion/exaggeration exists,1,Neither social distrust nor emotion/exaggeration exists,1,Neither social distance nor emotion/exaggeration exists,1,Neither biased evaluation of politicized facts nor emotion/exaggeration exists,8,2026-03-05 13:40:29,20260305_1322
102,201,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,@realKyleKeegan I have never heard one person make fun of Biden having a stutter. Seems something the left bring out to make excuses for his in ability to thread a coherent sentence off prompter and sometimes on prompter,3,Both A (partisan name-calling) and B (emotion or exaggeration) exist,2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",17,2026-03-05 13:40:36,20260305_1322
103,202,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,@Luther97777506 @HFI_Research Biden/Harris are though because they are turning a blind eye to all their oil sales. They care more about the oil price than Iran using that money to literally fund terrorism.,3,Both A and B exist (name-calling 'Biden/Harris are though'),2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration 'literally fund terrorism')",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration 'literally fund terrorism')",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration 'literally fund terrorism')",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration 'literally fund terrorism')",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration 'literally fund terrorism')",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration 'literally fund terrorism')",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration 'literally fund terrorism')",17,2026-03-05 13:41:05,20260305_1322
104,203,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,quote,"This is homophobic, racist, and Islamophobic.

The IOF kills queer Palestinians with bombs supplied by Biden, Harris, and Blinken.

You are trying to justify voting for a genocidal baby killer when you haven't even TRIED to make this administration stop.",3,"Both A and B exist (name-calling, emotion/exaggeration)",3,"Both A and B exist (support for undemocratic practices, name-calling, emotion/exaggeration)",3,"Both A and B exist (support for partisan violence, name-calling, emotion/exaggeration)",3,"Both A and B exist (support for undemocratic candidates, name-calling, emotion/exaggeration)",3,"Both A and B exist (opposition to bipartisanship, name-calling, emotion/exaggeration)",3,"Both A and B exist (social distrust, name-calling, emotion/exaggeration)",3,"Both A and B exist (social distance, name-calling, emotion/exaggeration)",3,"Both A and B exist (biased evaluation of politicized facts, name-calling, emotion/exaggeration)",24,2026-03-05 13:41:25,20260305_1322
105,204,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,"@JoeyMannarinoUS Raise your hand if you were forced to eat your poor furry, four-legged emergency food supply under the Biden/Harris campaign, and look forward to fornicating with your new one this November! 🖐️",3,Both A (partisan name-calling) and B (emotion or exaggeration) exist,3,Both A (shows support for undemocratic practices) and B1 (partisan name-calling) and B2 (emotion or exaggeration) exist,3,Both A (shows support for partisan violence) and B1 (partisan name-calling) and B2 (emotion or exaggeration) exist,3,Both A (shows support for undemocratic candidates) and B1 (partisan name-calling) and B2 (emotion or exaggeration) exist,3,Both A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exist,3,Both A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exist,3,"Both A (terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination) and B1 (emotion or exaggeration) exist",3,Both A (partially presents political facts or discusses controversial issue with partisan stance) and B (emotion or exaggeration) exist,24,2026-03-05 13:41:47,20260305_1322
106,205,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,@simonateba @KamalaHarris @realDonaldTrump She needs the least amount of direct exposure.  She'll stay in the basement like Biden... No questions asked.,3,Both A (partisan name-calling) and B (emotion or exaggeration) exist,2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",1,Does not satisfy A,2,One of A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exists,2,One of A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exists,2,"One of A (terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination) and B1 (emotion or exaggeration) exists",2,One of A (partially presents political facts or discusses controversial issue with partisan stance) and B (emotion or exaggeration) exists,16,2026-03-05 13:41:55,20260305_1322
107,206,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,"@iAnonPatriot @GuntherEagleman Yes, but will they certify it? They are already talking about( Sen. Raskin) not doing so. Just like Maduro in Venezuela they will lose magnificently but refuse to go. I really think they will impeach Biden and make Harris the incumbent and then cancel the election due to war.",3,Both partisan name-calling (e.g. 'Maduro in Venezuela') and emotion or exaggeration (e.g. 'lose magnificently but refuse to go'),3,Satisfies A (shows support for undemocratic practices) and B1 and B2 (partisan name-calling and emotion or exaggeration),3,Satisfies A (shows support for partisan violence) and B1 and B2 (partisan name-calling and emotion or exaggeration),3,Satisfies A (shows support for undemocratic candidates) and B1 and B2 (partisan name-calling and emotion or exaggeration),3,Both A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exist,3,Both A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exist,3,"Satisfies A (terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination) and B1 and B2 (emotion or exaggeration)",3,Both A (partially presents political facts or discusses controversial issue with partisan stance) and B (emotion or exaggeration) exist,24,2026-03-05 13:42:18,20260305_1322
108,207,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,tweet,"Common sense!

 slams Harris as 'naive' on Iran, blasts VP for not being tough on Hamas https://t.co/8H3oJ5OT7w #FoxNews",2,Partisan name-calling (slams Harris),1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,9,2026-03-05 13:42:24,20260305_1322
109,208,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,tweet,Donald Trump and his elections staff rapidly adjusting to Kamala Harris' candidacy... https://t.co/mgyuLyA6gn,2,Partisan name-calling,1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,9,2026-03-05 13:42:29,20260305_1322
110,209,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,"@harris_wins An American citizen must have duties, responsibilities, and benefits. 
As for me, who is half a world away from Washington DC, I have to do the opposite: rights, responsibilities, and then the duties of an American citizen. 
Current US President Joe Biden",2,Partisan name-calling: 'half a world away from Washington DC',1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,9,2026-03-05 13:42:36,20260305_1322
111,210,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,tweet,at Kamala Harris rally in Las Vegas she said she would not tax tips.  Nice job copying donald trump.  @KamalaHarris,2,Partisan name-calling,2,Partisan name-calling,2,Partisan name-calling,2,Partisan name-calling,2,Emotion or exaggeration,2,Emotion or exaggeration,2,Emotion or exaggeration,2,Emotion or exaggeration,16,2026-03-05 13:42:51,20260305_1322
112,211,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,@acnewsitics Kamala gaffs more than Joe Biden even though she’s younger like you like them lol,3,Partisan name-calling,2,Emotion or exaggeration,1,Does not satisfy factor A (shows support for partisan violence),1,Does not satisfy factor A (shows support for undemocratic candidates),2,Emotion or exaggeration,2,Emotion or exaggeration,1,"Does not satisfy factor A (terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination)",2,Emotion or exaggeration,14,2026-03-05 13:43:01,20260305_1322
113,212,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,quote,Phuk this Biden-Harris liberal ass agenda!!!!!,3,Partisan name-calling,2,Emotion or exaggeration,1,Does not satisfy factor A (shows support for partisan violence),1,Does not satisfy factor A (shows support for undemocratic candidates),2,Emotion or exaggeration,2,Emotion or exaggeration,1,"Does not satisfy factor A (terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination)",2,Emotion or exaggeration,14,2026-03-05 13:43:07,20260305_1322
