row_id,date,post_type,language,like_count,retweet_count,reply_count,quote_count,view_count,text,hashtags,tweet_id,retweeted_tweet,quoted_tweet,url,user,raw_content,in_reply_to_screen_name,dataset_split,sampling_strategy,sampled_at
273,2024-11-08,tweet,en,14530,1973,2340,116,0,"I STRONGLY SUPPORT Donald Trump BANNING Gender reassignment surgeries for kids in ALL 50 States

WHAT ABOUT YOU ? https://t.co/Cn6DjVWR4t",[],1854996799079301632,False,False,https://twitter.com/MTGrepp/status/1854996799079301476,"""{'id': 1663701168839872512, 'id_str': '1663701168839872512', 'url': 'https://twitter.com/Marjorie Taylor Greene Press Release (Parody)', 'username': 'Marjorie Taylor Greene Press Release (Parody)', 'rawDescription': 'Want to take back OUR country? JOIN ME \ud83c\uddfa\ud83c\uddf8 Donald Trump won\ud83e\udd47Proud Patriot. Pro Elon Musk (parody)', 'created': datetime.datetime(2023, 5, 31, 0, 17, 33, tzinfo=datetime.timezone.utc), 'followersCount': 732340, 'friendsCount': 415, 'statusesCount': 85054, 'favouritesCount': 197115, 'listedCount': 1083, 'mediaCount': 6396, 'location': 'TURN ON NOTIFICATIONS \ud83d\udd14', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1663703753785229313/k146s5eP_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","I STRONGLY SUPPORT Donald Trump BANNING Gender reassignment surgeries for kids in ALL 50 States

WHAT ABOUT YOU ? https://t.co/Cn6DjVWR4t",,,stratified_engagement,2026-02-16 15:30:39.137595
274,2024-11-08,reply,en,178,5,5,0,0,@libsoftiktok Don't go losing your head over it,[],1854680541884243968,False,False,https://twitter.com/Daytobehappy/status/1854680541884244133,"""{'id': 1029096279685648385, 'id_str': '1029096279685648385', 'url': 'https://twitter.com/Ultra MAGA Joyce Day', 'username': 'Ultra MAGA Joyce Day', 'rawDescription': \""Jesus is Lord! Voted for the man who took a bullet for America and doesn't call me garbage! Quoted by Newsmax and Gateway Pundit! Author of Refining Fire.\"", 'created': datetime.datetime(2018, 8, 13, 20, 4, 7, tzinfo=datetime.timezone.utc), 'followersCount': 154039, 'friendsCount': 61451, 'statusesCount': 357675, 'favouritesCount': 638080, 'listedCount': 113, 'mediaCount': 34893, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1643714519003217922/7RqzmY31_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@libsoftiktok Don't go losing your head over it,libsoftiktok,,stratified_engagement,2026-02-16 15:30:39.137595
275,2024-11-08,tweet,en,18,5,2,1,0,Donald Trump Jr. ‘wouldn’t rule out’ role in father’s White House https://t.co/B6jn4wBFpG,[],1854707929867333888,False,False,https://twitter.com/dcexaminer/status/1854707929867333871,"""{'id': 18956073, 'id_str': '18956073', 'url': 'https://twitter.com/Washington Examiner', 'username': 'Washington Examiner', 'rawDescription': 'Political news and commentary from the Washington Examiner. https://t.co/IV2haseKib\\n\\n#RestoringAmerica', 'created': datetime.datetime(2009, 1, 13, 22, 16, tzinfo=datetime.timezone.utc), 'followersCount': 356176, 'friendsCount': 450, 'statusesCount': 756124, 'favouritesCount': 741, 'listedCount': 4284, 'mediaCount': 236130, 'location': 'Washington, DC', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1049003685639081986/zX2rN7zN_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",Donald Trump Jr. ‘wouldn’t rule out’ role in father’s White House https://t.co/B6jn4wBFpG,,,stratified_engagement,2026-02-16 15:30:39.137595
276,2024-11-08,tweet,en,39,9,4,4,0,"The reelection of Donald Trump has set the world in motion:

Macron: “Donald Trump was elected by Americans to defend the interests of Americans. The question we, as Europeans, must ask ourselves is, are we ready to defend the interests of Europeans?”

https://t.co/Uw21oB6avi",[],1854682401043058944,False,False,https://twitter.com/amconmag/status/1854682401043058903,"""{'id': 35511525, 'id_str': '35511525', 'url': 'https://twitter.com/The American Conservative', 'username': 'The American Conservative', 'rawDescription': 'The premier news source of the right. Founded on foreign policy restraint, trade realism and migration sanity in 2002.', 'created': datetime.datetime(2009, 4, 26, 17, 20, 37, tzinfo=datetime.timezone.utc), 'followersCount': 70503, 'friendsCount': 883, 'statusesCount': 153642, 'favouritesCount': 7528, 'listedCount': 1494, 'mediaCount': 12519, 'location': 'Washington, DC', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1669736490102927364/tcJ-_rkf_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","The reelection of Donald Trump has set the world in motion:

Macron: “Donald Trump was elected by Americans to defend the interests of Americans. The question we, as Europeans, must ask ourselves is, are we ready to defend the interests of Europeans?”

https://t.co/Uw21oB6avi",,,stratified_engagement,2026-02-16 15:30:39.137595
277,2024-11-10,tweet,en,78,12,95,2,0,MAGA accounts under 25K drop your handle 🇺🇸,[],1855755095436337152,False,False,https://twitter.com/AVGirl4Life/status/1855755095436337217,"""{'id': 1309312521648521216, 'id_str': '1309312521648521216', 'url': 'https://twitter.com/American Values \ud83c\uddfa\ud83c\uddf8', 'username': 'American Values \ud83c\uddfa\ud83c\uddf8', 'rawDescription': 'MAGA | MAHA | RFK Supporter | Kamala is a threat to Democracy | IFB Everyone \u2764\ufe0f#Independant', 'created': datetime.datetime(2020, 9, 25, 2, 3, 39, tzinfo=datetime.timezone.utc), 'followersCount': 30260, 'friendsCount': 14998, 'statusesCount': 6063, 'favouritesCount': 9230, 'listedCount': 12, 'mediaCount': 478, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1640768688763838464/5H027Nvi_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",MAGA accounts under 25K drop your handle 🇺🇸,,,stratified_engagement,2026-02-16 15:30:39.137595
278,2024-11-02,tweet,en,13730,3433,220,76,0,"Robert Kennedy Jr: “When you go into that voting booth, you’re going to see my name on the ballot. I DO NOT want you to VOTE for me—If you wanna see me go to Washington, you better VOTE for Donald Trump!”

Donald Trump Truth Social 05:52 PM EST 11/01/24 @realDonaldTrump https://t.co/rUf3cOzlhE",[],1852505606256460032,False,False,https://twitter.com/TrumpDailyPosts/status/1852505606256460006,"""{'id': 1686901686185721857, 'id_str': '1686901686185721857', 'url': 'https://twitter.com/Donald J. Trump Posts From His Truth Social', 'username': 'Donald J. Trump Posts From His Truth Social', 'rawDescription': 'Donald J. Trump The 45th & 47th President Of The United States Posts From Truth Social. Also Trump Team Posts & MAGA Posts. No Affiliation', 'created': datetime.datetime(2023, 8, 3, 0, 48, 7, tzinfo=datetime.timezone.utc), 'followersCount': 975458, 'friendsCount': 20360, 'statusesCount': 11585, 'favouritesCount': 20613, 'listedCount': 2047, 'mediaCount': 6244, 'location': 'United States of America', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1757203362381168640/j9704gu__normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Robert Kennedy Jr: “When you go into that voting booth, you’re going to see my name on the ballot. I DO NOT want you to VOTE for me—If you wanna see me go to Washington, you better VOTE for Donald Trump!”

Donald Trump Truth Social 05:52 PM EST 11/01/24 @realDonaldTrump https://t.co/rUf3cOzlhE",,,stratified_engagement,2026-02-16 15:30:39.137595
279,2024-11-08,tweet,en,5127,484,1014,529,0,"“Joe Biden’s decision to run for president again was a catastrophic mistake.” - @JonFavs
Listen to more Pod Save America wherever you get your podcasts. https://t.co/nhtO9hs4aA",[],1854950164068184064,False,False,https://twitter.com/PodSaveAmerica/status/1854950164068184190,"""{'id': 816869611480186880, 'id_str': '816869611480186880', 'url': 'https://twitter.com/Pod Save America', 'username': 'Pod Save America', 'rawDescription': 'A no-bullshit conversation about politics with hosts @jonfavs @danpfeiffer @tvietor08 & @jonlovett.', 'created': datetime.datetime(2017, 1, 5, 4, 51, 6, tzinfo=datetime.timezone.utc), 'followersCount': 564248, 'friendsCount': 305, 'statusesCount': 12549, 'favouritesCount': 1549, 'listedCount': 3845, 'mediaCount': 4839, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1854036816825098240/coAj3wox_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","“Joe Biden’s decision to run for president again was a catastrophic mistake.” - @JonFavs
Listen to more Pod Save America wherever you get your podcasts. https://t.co/nhtO9hs4aA",,,stratified_engagement,2026-02-16 15:30:39.137595
280,2024-11-03,tweet,en,155,38,16,2,0,"Let’s be real: the polls don’t lie! Check the reliable sources, and it’s clear—Trump is poised for a landslide victory in the upcoming U.S. elections! 🇺🇸 https://t.co/4H78ssO1x3",[],1853089758706311680,False,False,https://twitter.com/MAGACoinX/status/1853089758706311476,"""{'id': 1785952634337431552, 'id_str': '1785952634337431552', 'url': 'https://twitter.com/MAGA Coin', 'username': 'MAGA Coin', 'rawDescription': 'Welcome to the Official X Account for $MAGA Coin \ud83c\uddfa\ud83c\uddf8 \\nVote for Trump! #MAGA', 'created': datetime.datetime(2024, 5, 2, 8, 41, 14, tzinfo=datetime.timezone.utc), 'followersCount': 32844, 'friendsCount': 319, 'statusesCount': 2795, 'favouritesCount': 12220, 'listedCount': 94, 'mediaCount': 1383, 'location': 'MAGA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1791134452690923520/s4T-A-mF_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Let’s be real: the polls don’t lie! Check the reliable sources, and it’s clear—Trump is poised for a landslide victory in the upcoming U.S. elections! 🇺🇸 https://t.co/4H78ssO1x3",,,stratified_engagement,2026-02-16 15:30:39.137595
281,2024-11-10,tweet,en,95110,11895,8982,415,0,"Trump inherited Obama’s strong economy, promptly destroyed it, and then handed the fucking mess he made to Biden, who fixed it.

Trump voters: “It was the economy.”

I fucking can’t.",[],1855410556586651904,False,False,https://twitter.com/JoJoFromJerz/status/1855410556586651954,"""{'id': 818893114979061761, 'id_str': '818893114979061761', 'url': 'https://twitter.com/Jo', 'username': 'Jo', 'rawDescription': 'mom. jersey. dem. news junkie. Lebanese. hothead.views are my own.https://t.co/zueo7YDFWx https://t.co/q4qgmwRLzt. https://t.co/9Fp1kdOX6w', 'created': datetime.datetime(2017, 1, 10, 18, 51, 47, tzinfo=datetime.timezone.utc), 'followersCount': 1007758, 'friendsCount': 5321, 'statusesCount': 185598, 'favouritesCount': 448583, 'listedCount': 4934, 'mediaCount': 35273, 'location': 'New Jersey, USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1854288163943952395/VF2fJhZx_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Trump inherited Obama’s strong economy, promptly destroyed it, and then handed the fucking mess he made to Biden, who fixed it.

Trump voters: “It was the economy.”

I fucking can’t.",,,stratified_engagement,2026-02-16 15:30:39.137595
282,2024-11-10,tweet,en,47974,2258,634,170,0,Maga hat at a bar in Greenwich Village last night.  Surreal is an understatement. https://t.co/iQvouag1IV,[],1855618000214262016,False,False,https://twitter.com/SchmittNYC/status/1855618000214262086,"""{'id': 22869693, 'id_str': '22869693', 'url': 'https://twitter.com/Rob Schmitt', 'username': 'Rob Schmitt', 'rawDescription': 'Newsmax \ud83c\uddfa\ud83c\uddf8 Rob Schmitt Tonight 7PM ET', 'created': datetime.datetime(2009, 3, 5, 2, 57, 17, tzinfo=datetime.timezone.utc), 'followersCount': 281581, 'friendsCount': 392, 'statusesCount': 16677, 'favouritesCount': 3476, 'listedCount': 592, 'mediaCount': 812, 'location': 'NEW YORK CITY', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1004640112188289024/Mtv72mUe_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",Maga hat at a bar in Greenwich Village last night.  Surreal is an understatement. https://t.co/iQvouag1IV,,,stratified_engagement,2026-02-16 15:30:39.137595
283,2024-11-08,tweet,en,799,142,456,43,0,"Nancy Pelosi REFUSES to speak about Donald Trump. 

💀💀 https://t.co/LmkAalKCOc",[],1855033880073371648,False,False,https://twitter.com/iAnonPatriot/status/1855033880073371740,"""{'id': 1389833864122613761, 'id_str': '1389833864122613761', 'url': 'https://twitter.com/American AF \ud83c\uddfa\ud83c\uddf8', 'username': 'American AF \ud83c\uddfa\ud83c\uddf8', 'rawDescription': 'America First \u2022 Unfiltered \u2022 Patriot \u2022 MAGA\ud83c\uddfa\ud83c\uddf8 \ud83d\udd25just a dude with an IPhone \u271d\ufe0f', 'created': datetime.datetime(2021, 5, 5, 6, 46, 46, tzinfo=datetime.timezone.utc), 'followersCount': 365593, 'friendsCount': 29633, 'statusesCount': 71876, 'favouritesCount': 94720, 'listedCount': 850, 'mediaCount': 14747, 'location': 'Florida, USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1677756031324102659/QmkoTNg5_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Nancy Pelosi REFUSES to speak about Donald Trump. 

💀💀 https://t.co/LmkAalKCOc",,,stratified_engagement,2026-02-16 15:30:39.137595
284,2024-11-09,tweet,en,2887,749,75,50,0,"Donald Trump was elected President two days ago.

Stock Market: Booms to an all-time high.

Bitcoin: Surges to a record high.

Migrant Caravan: Disperses at the southern border.

Mexico: Pledges to halt migrants at the U.S. border.

New York City: Mayor terminates voucher program",[],1855077366747275520,False,False,https://twitter.com/OcrazioCornPop/status/1855077366747275599,"""{'id': 94132483, 'id_str': '94132483', 'url': 'https://twitter.com/Publius', 'username': 'Publius', 'rawDescription': 'Independent Journalist on X \ud83c\uddfa\ud83c\uddf8', 'created': datetime.datetime(2009, 12, 2, 17, 24, 47, tzinfo=datetime.timezone.utc), 'followersCount': 64618, 'friendsCount': 38513, 'statusesCount': 674197, 'favouritesCount': 767899, 'listedCount': 113, 'mediaCount': 12873, 'location': 'United States', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1752022777408724992/FvC4SKSX_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Donald Trump was elected President two days ago.

Stock Market: Booms to an all-time high.

Bitcoin: Surges to a record high.

Migrant Caravan: Disperses at the southern border.

Mexico: Pledges to halt migrants at the U.S. border.

New York City: Mayor terminates voucher program",,,stratified_engagement,2026-02-16 15:30:39.137595
285,2024-11-06,tweet,en,3710,579,148,12,0,"WE WERE RIGHT, ULTRA MAGA CONSPIRACY THEORISTS WERE RIGHT. WE DID IT 🔴 https://t.co/L3JKqVlMlK",[],1854028566876324096,False,False,https://twitter.com/MTGrepp/status/1854028566876323910,"""{'id': 1663701168839872512, 'id_str': '1663701168839872512', 'url': 'https://twitter.com/Marjorie Taylor Greene Press Release (Parody)', 'username': 'Marjorie Taylor Greene Press Release (Parody)', 'rawDescription': 'Want to take back OUR country? JOIN ME \ud83c\uddfa\ud83c\uddf8 Donald Trump won\ud83e\udd47Proud Patriot. Pro Elon Musk (parody)', 'created': datetime.datetime(2023, 5, 31, 0, 17, 33, tzinfo=datetime.timezone.utc), 'followersCount': 732375, 'friendsCount': 415, 'statusesCount': 85054, 'favouritesCount': 197115, 'listedCount': 1082, 'mediaCount': 6396, 'location': 'TURN ON NOTIFICATIONS \ud83d\udd14', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1663703753785229313/k146s5eP_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","WE WERE RIGHT, ULTRA MAGA CONSPIRACY THEORISTS WERE RIGHT. WE DID IT 🔴 https://t.co/L3JKqVlMlK",,,stratified_engagement,2026-02-16 15:30:39.137595
286,2024-11-10,tweet,en,1251,261,60,12,0,"This is why I wanted Donald
trump to win so bad,like how did the world even get to the point to see these things as
normal, thank you trump for revoking this https://t.co/XsRFFFVqpC",[],1855699636628922368,False,False,https://twitter.com/Coolverydarkma/status/1855699636628922435,"""{'id': 1643237785677987842, 'id_str': '1643237785677987842', 'url': 'https://twitter.com/Verydarkblackman', 'username': 'Verydarkblackman', 'rawDescription': 'ONLINE POLICE NOT AN ACTIVIST\\nTHE RATEL\\nTRENCHES BORN/GHETTO RAISED\\nNO ADS X NO PROMOTIONS', 'created': datetime.datetime(2023, 4, 4, 13, 4, 11, tzinfo=datetime.timezone.utc), 'followersCount': 41563, 'friendsCount': 0, 'statusesCount': 136, 'favouritesCount': 90, 'listedCount': 4, 'mediaCount': 117, 'location': 'Abuja, Nigeria', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1846470098329976832/UI0XvTUf_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","This is why I wanted Donald
trump to win so bad,like how did the world even get to the point to see these things as
normal, thank you trump for revoking this https://t.co/XsRFFFVqpC",,,stratified_engagement,2026-02-16 15:30:39.137595
287,2024-11-05,tweet,en,67474,4598,2010,198,0,"Hey Kamala, I have a message for you on behalf of all MAGA… https://t.co/qmWRlYAxbF",[],1853819852756050432,False,False,https://twitter.com/Victorious329/status/1853819852756050286,"""{'id': 1592736545861079040, 'id_str': '1592736545861079040', 'url': 'https://twitter.com/\ud835\udca9\ud835\udcbe\ud835\udcb8\ud835\udcbd\ud835\udc5c\ud835\udcc1\ud835\udc52 \ud835\udcb1\ud835\udcbe\ud835\udcb8\ud835\udcc9\ud835\udc5c\ud835\udcc7\ud835\udcbe\ud835\udcb6\ud83c\uddfa\ud83c\uddf8\ud83e\udd43', 'username': '\ud835\udca9\ud835\udcbe\ud835\udcb8\ud835\udcbd\ud835\udc5c\ud835\udcc1\ud835\udc52 \ud835\udcb1\ud835\udcbe\ud835\udcb8\ud835\udcc9\ud835\udc5c\ud835\udcc7\ud835\udcbe\ud835\udcb6\ud83c\uddfa\ud83c\uddf8\ud83e\udd43', 'rawDescription': '\ud835\ude70\ud835\ude96\ud835\ude8e\ud835\ude9b\ud835\ude92\ud835\ude8c\ud835\ude8a \ud835\ude75\ud835\ude92\ud835\ude9b\ud835\ude9c\ud835\ude9d \u2022 \ud835\ude72\ud835\ude98\ud835\ude97\ud835\ude9c\ud835\ude9d\ud835\ude92\ud835\ude9d\ud835\ude9e\ud835\ude9d\ud835\ude92\ud835\ude98\ud835\ude97\ud835\ude8a\ud835\ude95 \ud835\ude72\ud835\ude98\ud835\ude97\ud835\ude9c\ud835\ude8e\ud835\ude9b\ud835\ude9f\ud835\ude8a\ud835\ude9d\ud835\ude92\ud835\ude9f\ud835\ude8e \ud83c\uddfa\ud83c\uddf8 \ud835\ude7f\ud835\ude9e\ud835\ude9b\ud835\ude8e\ud835\ude8b\ud835\ude95\ud835\ude98\ud835\ude98\ud835\ude8d\ud83e\ude78\ud835\ude70\ud835\ude9f\ud835\ude92\ud835\ude8d \ud835\ude77\ud835\ude92\ud835\ude94\ud835\ude8e\ud835\ude9b \u26f0 \ud835\ude82\ud835\ude8a\ud835\ude9f\ud835\ude8e\ud835\ude8d \ud835\ude8b\ud835\udea2 \ud835\ude76\ud835\ude9b\ud835\ude8a\ud835\ude8c\ud835\ude8e \u271e', 'created': datetime.datetime(2022, 11, 16, 4, 29, 33, tzinfo=datetime.timezone.utc), 'followersCount': 23360, 'friendsCount': 10931, 'statusesCount': 27928, 'favouritesCount': 96613, 'listedCount': 3, 'mediaCount': 2964, 'location': '\ud835\ude72\ud835\ude8a\ud835\ude95\ud835\ude92\ud835\ude8f\ud835\ude98\ud835\ude9b\ud835\ude97\ud835\ude92\ud835\ude8a', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1820737697780285440/SUtO_Sg3_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Hey Kamala, I have a message for you on behalf of all MAGA… https://t.co/qmWRlYAxbF",,,stratified_engagement,2026-02-16 15:30:39.137595
288,2024-11-10,tweet,en,64660,12450,8018,2963,0,"Donald Trump announces his 10-point plan to rebuild America's school system:

Among his promises is teach patriotism, bring back 'school prayer, and fire teachers who disagree.

This is how our freedom ends. 

 https://t.co/4zMeBdBKok",[],1855756667868058112,False,False,https://twitter.com/CalltoActivism/status/1855756667868057802,"""{'id': 819994707061248001, 'id_str': '819994707061248001', 'url': 'https://twitter.com/CALL TO ACTIVISM', 'username': 'CALL TO ACTIVISM', 'rawDescription': 'Democracy lives in the light. Founded by attorney Joe Gallina to monitor and stop the Trump Administration from violating our rights. Set notifications!', 'created': datetime.datetime(2017, 1, 13, 19, 49, 7, tzinfo=datetime.timezone.utc), 'followersCount': 1147756, 'friendsCount': 1962, 'statusesCount': 24934, 'favouritesCount': 29124, 'listedCount': 4071, 'mediaCount': 3919, 'location': 'United States', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1029938314646827010/GEC6du8i_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Donald Trump announces his 10-point plan to rebuild America's school system:

Among his promises is teach patriotism, bring back 'school prayer, and fire teachers who disagree.

This is how our freedom ends. 

 https://t.co/4zMeBdBKok",,,stratified_engagement,2026-02-16 15:30:39.137595
289,2024-11-10,tweet,en,20824,6352,6188,352,0,"I demand a fucking recount. How about you?

I have a professionally written letter (not like the shit I post on this fuck trap of a platform) to President Biden and others, being going FedX-Overnight/Signature Required-Monday morning. 

I urge you to respectfully write one",[],1855494314094199040,False,False,https://twitter.com/thejackhopkins/status/1855494314094198944,"""{'id': 983045358099025920, 'id_str': '983045358099025920', 'url': 'https://twitter.com/Jack Hopkins', 'username': 'Jack Hopkins', 'rawDescription': 'Host of The Jack Hopkins Show Podcast. Former Republican #USNavy #Harris2024 #TrumpISProject2025 #TheJackHopkinsShow \ud83c\uddfa\ud83c\udde6\ud83c\uddee\ud83c\uddf1 \ud83c\udff3\ufe0f\\u200d\ud83c\udf08', 'created': datetime.datetime(2018, 4, 8, 18, 14, 12, tzinfo=datetime.timezone.utc), 'followersCount': 270469, 'friendsCount': 35385, 'statusesCount': 130337, 'favouritesCount': 233509, 'listedCount': 1005, 'mediaCount': 7298, 'location': 'United States ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1791970000451878912/5AGrPMia_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","I demand a fucking recount. How about you?

I have a professionally written letter (not like the shit I post on this fuck trap of a platform) to President Biden and others, being going FedX-Overnight/Signature Required-Monday morning. 

I urge you to respectfully write one",,,stratified_engagement,2026-02-16 15:30:39.137595
290,2024-11-02,tweet,en,7640,766,316,1508,0,"Biden says Trump is the kind of guy ""you'd like to smack in the a**"" https://t.co/sCpeq4mYBq",[],1852806635456274688,False,False,https://twitter.com/TPostMillennial/status/1852806635456274708,"""{'id': 896731633704947712, 'id_str': '896731633704947712', 'url': 'https://twitter.com/The Post Millennial', 'username': 'The Post Millennial', 'rawDescription': 'News, analysis, and opinion from US, Canada, and the world. Sign up for our newsletter https://t.co/tNixXfFj1M', 'created': datetime.datetime(2017, 8, 13, 13, 54, 16, tzinfo=datetime.timezone.utc), 'followersCount': 411807, 'friendsCount': 2408, 'statusesCount': 120281, 'favouritesCount': 12788, 'listedCount': 2183, 'mediaCount': 42384, 'location': 'Canada', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1460306213229453317/hxefwhdS_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Biden says Trump is the kind of guy ""you'd like to smack in the a**"" https://t.co/sCpeq4mYBq",,,stratified_engagement,2026-02-16 15:30:39.137595
291,2024-11-04,tweet,en,4477,487,233,12,0,"We're at a fork in the road and I'm going the MAGA way. 🇺🇸✊️

Make sure to get out and vote Trump, we've got a country to save! 

@FreedomAngels2 https://t.co/u5FlxIgl60",[],1853324446096089088,False,False,https://twitter.com/PioneerMama/status/1853324446096089330,"""{'id': 1135605494154838016, 'id_str': '1135605494154838016', 'url': 'https://twitter.com/Tara Thornton', 'username': 'Tara Thornton', 'rawDescription': 'Human & Civil Rights advocate protecting children, families & freedom. Political strategist against extremism. Co-founder  @FreedomAngels2', 'created': datetime.datetime(2019, 6, 3, 17, 53, 43, tzinfo=datetime.timezone.utc), 'followersCount': 25561, 'friendsCount': 12671, 'statusesCount': 3241, 'favouritesCount': 10194, 'listedCount': 29, 'mediaCount': 360, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1669401984443768832/Vzt49QGx_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","We're at a fork in the road and I'm going the MAGA way. 🇺🇸✊️

Make sure to get out and vote Trump, we've got a country to save! 

@FreedomAngels2 https://t.co/u5FlxIgl60",,,stratified_engagement,2026-02-16 15:30:39.137595
292,2024-11-08,tweet,en,1779,662,115,25,0,"Brace Yourself Canada

Reports show now that Donald Trump is planning “The largest deportation project in history” illegal migrants are starting to flee north!

Canada is already trying to stop them “Recent changes to the safe third country agreement gives Canada the power to https://t.co/3YeJK1wmpB",[],1854683730545201664,False,False,https://twitter.com/WallStreetApes/status/1854683730545201504,"""{'id': 1099579684981944320, 'id_str': '1099579684981944320', 'url': 'https://twitter.com/Wall Street Apes', 'username': 'Wall Street Apes', 'rawDescription': 'We Are The Resistance | Unfiltered Breaking News | Followed By @joerogan \ud83e\udeac @DonaldjTrumpJr \ud83c\uddfa\ud83c\uddf8 @dbongino \ud83c\udf99\ufe0f @mattgaetz \ud83c\udfdb\ufe0f @catturd2 \ud83e\udea4 @JamesOKeefeIII \ud83d\uddde\ufe0f', 'created': datetime.datetime(2019, 2, 24, 8, 0, tzinfo=datetime.timezone.utc), 'followersCount': 622739, 'friendsCount': 23362, 'statusesCount': 28133, 'favouritesCount': 47524, 'listedCount': 2077, 'mediaCount': 10370, 'location': 'United States of Corruption', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1593753619148382208/YYzzCs6C_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Brace Yourself Canada

Reports show now that Donald Trump is planning “The largest deportation project in history” illegal migrants are starting to flee north!

Canada is already trying to stop them “Recent changes to the safe third country agreement gives Canada the power to https://t.co/3YeJK1wmpB",,,stratified_engagement,2026-02-16 15:30:39.137595
