row_id,date,post_type,keyword_category,language,like_count,retweet_count,reply_count,quote_count,text,hashtags,tweet_id,retweeted_tweet,quoted_tweet,url,user,raw_content,in_reply_to_screen_name,dataset_split,sampling_strategy,sampled_at
66,2024-08-14,reply,republican,en,0,0,0,0,@DefiantLs If she gets a Donald Trump trial that’s fixed and corrupt she’ll probably get awarded $50 billion. if she gets an actual real trial will find out that she has an XY chromosome and other juicy details that will damage her reputation and possibly lose her gold medal,[],1823583110161658368,FALSE,FALSE,https://twitter.com/tarzanaaudi/status/1823583110161658333,"""{'id': 2407782733, 'id_str': '2407782733', 'url': 'https://twitter.com/lawrence buck', 'username': 'lawrence buck', 'rawDescription': '', 'created': datetime.datetime(2014, 3, 23, 21, 1, 6, tzinfo=datetime.timezone.utc), 'followersCount': 161, 'friendsCount': 168, 'statusesCount': 459, 'favouritesCount': 4781, 'listedCount': 0, 'mediaCount': 23, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1771300619824910336/Hz17oa4r_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@DefiantLs If she gets a Donald Trump trial that’s fixed and corrupt she’ll probably get awarded $50 billion. if she gets an actual real trial will find out that she has an XY chromosome and other juicy details that will damage her reputation and possibly lose her gold medal,DefiantLs,,topic_diversified,2026-02-17 12:12:19.135327
67,2024-08-13,reply,republican,en,0,0,0,0,@RonFilipkowski When republicans screw up they sue like all losers. They rarely win and usually cry in the media first.,[],1823366701984928512,FALSE,FALSE,https://twitter.com/AnarchyinUS/status/1823366701984928190,"""{'id': 30469247, 'id_str': '30469247', 'url': 'https://twitter.com/Stop Maga Anarchy', 'username': 'Stop Maga Anarchy', 'rawDescription': 'True Blue. Vote for democracy \ud83d\udcbd\ud83d\udc20\ud83c\udfdd\ud83c\udf77\ud83c\udf7a\ud83d\udc15\ud83c\uddfa\ud83c\uddf8\ud83c\uddeb\ud83c\uddf7\ud83c\udfc8', 'created': datetime.datetime(2009, 4, 11, 15, 53, tzinfo=datetime.timezone.utc), 'followersCount': 796, 'friendsCount': 2690, 'statusesCount': 16094, 'favouritesCount': 23606, 'listedCount': 2, 'mediaCount': 673, 'location': 'Illinois', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1641538019336286208/00M5Ffi9_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@RonFilipkowski When republicans screw up they sue like all losers. They rarely win and usually cry in the media first.,RonFilipkowski,,topic_diversified,2026-02-17 12:12:19.135327
68,2024-08-21,reply,republican,en,0,0,0,0,@_johnnymaga Forced enthusiasm,[],1826206035029241600,FALSE,FALSE,https://twitter.com/EmesVotes/status/1826206035029241888,"""{'id': 1541485641225191426, 'id_str': '1541485641225191426', 'url': 'https://twitter.com/\ud83c\uddfa\ud83c\uddf8 EMES Ultra Maga \ud83c\uddfa\ud83c\uddf8', 'username': '\ud83c\uddfa\ud83c\uddf8 EMES Ultra Maga \ud83c\uddfa\ud83c\uddf8', 'rawDescription': '\ud83c\uddfa\ud83c\uddf8MAGA \ud83c\uddfa\ud83c\uddf8Dad Husband Conservative #2A #IFBAP #MAHA #UltraMaga #Trump2024 #MAGA2024 #PatriotsUnite #God Followed by: @mitchellvii', 'created': datetime.datetime(2022, 6, 27, 18, 16, 40, tzinfo=datetime.timezone.utc), 'followersCount': 4829, 'friendsCount': 4696, 'statusesCount': 15099, 'favouritesCount': 7118, 'listedCount': 0, 'mediaCount': 1427, 'location': 'USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1761938504731242496/mCe7nRhN_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@_johnnymaga Forced enthusiasm,_johnnymaga,,topic_diversified,2026-02-17 12:12:19.135327
69,2024-08-11,reply,republican,en,0,0,1,0,"@ChrisDJackson @JohnJoh10388787 @POTUS @JoeBiden Trump was a great President! We need four more years of low interest rates, affordable food and gas prices, and no wars. A very likeable, badarse, and seasoned business man. Love Trump! MAGA’s very best to you! Trump to bring America out of the ashes. 🇺🇸❤️🔥✝️🙏👏🇺🇸",[],1822741454248374272,FALSE,FALSE,https://twitter.com/ambirc723/status/1822741454248374623,"""{'id': 1539650796362547200, 'id_str': '1539650796362547200', 'url': 'https://twitter.com/AnnieB', 'username': 'AnnieB', 'rawDescription': 'I am a christian, conservative, politically Independent, nurse, mom, NO Tesla bit coin scam, and slightly sarcastic. No DM\u2019s MAGA \ud83c\uddfa\ud83c\uddf8 TRUMP\ud83c\uddfa\ud83c\uddf8\ud83e\uddfa\ud83e\udeb3\u2764\ufe0f\ud83e\udef6\ud83c\udffb\ud83c\udfba\ud83c\uddfa\ud83c\uddf8', 'created': datetime.datetime(2022, 6, 22, 16, 45, 55, tzinfo=datetime.timezone.utc), 'followersCount': 2226, 'friendsCount': 3749, 'statusesCount': 25875, 'favouritesCount': 25105, 'listedCount': 16, 'mediaCount': 1250, 'location': 'Indianapolis, IN', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1835105564965085184/CP8EXxDV_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@ChrisDJackson @JohnJoh10388787 @POTUS @JoeBiden Trump was a great President! We need four more years of low interest rates, affordable food and gas prices, and no wars. A very likeable, badarse, and seasoned business man. Love Trump! MAGA’s very best to you! Trump to bring America out of the ashes. 🇺🇸❤️🔥✝️🙏👏🇺🇸",ChrisDJackson,,topic_diversified,2026-02-17 12:12:19.135327
70,2024-08-12,reply,republican,en,3,0,0,0,"@90sLoverMissIt MAGA hates conservatives. I’ve lost count of the number of Trump supporters who believe that DeSantis is a fascist, far-right extremist, authoritarian, or anti-women.",[],1822812771420976128,FALSE,FALSE,https://twitter.com/MattMc191/status/1822812771420975372,"""{'id': 1664718674089918470, 'id_str': '1664718674089918470', 'url': 'https://twitter.com/Matt McCarthy', 'username': 'Matt McCarthy', 'rawDescription': '', 'created': datetime.datetime(2023, 6, 2, 19, 40, 45, tzinfo=datetime.timezone.utc), 'followersCount': 293, 'friendsCount': 40, 'statusesCount': 2891, 'favouritesCount': 3097, 'listedCount': 1, 'mediaCount': 460, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1665165481077010432/tVi008fO_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@90sLoverMissIt MAGA hates conservatives. I’ve lost count of the number of Trump supporters who believe that DeSantis is a fascist, far-right extremist, authoritarian, or anti-women.",90sLoverMissIt,,topic_diversified,2026-02-17 12:12:19.135327
71,2024-08-11,reply,republican,en,0,0,0,0,"@krassenstein @PKurzin ""Shit Pivots"" as they say in the tech world. If the GOP was blindsided by the fact that a 80-year-old guy may drop (or worse)out of a presidential race why the hell would we put them in charge of the nuclear triad? ""I was caught unawares"" -not the right answer from a president.",[],1822595944178761984,FALSE,FALSE,https://twitter.com/finitejester88/status/1822595944178762086,"""{'id': 1511325118370394115, 'id_str': '1511325118370394115', 'url': 'https://twitter.com/The White Woof', 'username': 'The White Woof', 'rawDescription': 'All bark, no bite.Abandoned by the GOP. Adopted by the democrats. Bring back a healthy to party system fellow citizens.', 'created': datetime.datetime(2022, 4, 5, 12, 49, 43, tzinfo=datetime.timezone.utc), 'followersCount': 160, 'friendsCount': 221, 'statusesCount': 8269, 'favouritesCount': 14279, 'listedCount': 0, 'mediaCount': 157, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1617155914770927617/oACaCcng_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@krassenstein @PKurzin ""Shit Pivots"" as they say in the tech world. If the GOP was blindsided by the fact that a 80-year-old guy may drop (or worse)out of a presidential race why the hell would we put them in charge of the nuclear triad? ""I was caught unawares"" -not the right answer from a president.",krassenstein,,topic_diversified,2026-02-17 12:12:19.135327
72,2024-08-13,reply,republican,en,0,0,1,0,"@SicCoP1 This is exactly how they get simplistic and naive people. They make you think its a simple transparency issue, meanwhile you have no clue who or what you re really supporting, and what will happen. It's like 'Save the Children"" of maga trolls, who wouldn't want to save them! 🙄",[],1823488831267725568,FALSE,FALSE,https://twitter.com/mrjeffknox/status/1823488831267725770,"""{'id': 4587894687, 'id_str': '4587894687', 'url': 'https://twitter.com/Jeff Knox', 'username': 'Jeff Knox', 'rawDescription': 'UFO historian/archivist , 30+yrs (10yr FT) studying the phenomena. https://t.co/3TpqfHCacE Interest: Geology, Arch/Anthropology, Philosophy, Sociology', 'created': datetime.datetime(2015, 12, 24, 9, 47, 44, tzinfo=datetime.timezone.utc), 'followersCount': 2526, 'friendsCount': 807, 'statusesCount': 58059, 'favouritesCount': 50409, 'listedCount': 41, 'mediaCount': 26696, 'location': 'Vancouver, WA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1798555067676794880/Q5H_z2g9_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@SicCoP1 This is exactly how they get simplistic and naive people. They make you think its a simple transparency issue, meanwhile you have no clue who or what you re really supporting, and what will happen. It's like 'Save the Children"" of maga trolls, who wouldn't want to save them! 🙄",SicCoP1,,topic_diversified,2026-02-17 12:12:19.135327
73,2024-08-13,reply,republican,en,0,0,0,0,@TheRichFromCali If we had an AG Donald Trump would be  going to jail.,[],1823478609178451968,FALSE,FALSE,https://twitter.com/_SERAPH/status/1823478609178452120,"""{'id': 17827173, 'id_str': '17827173', 'url': 'https://twitter.com/_Seraph', 'username': '_Seraph', 'rawDescription': 'TPWK. Animal Lover. Vegan. Indie Rock. CPA. LGBTQ+ Ally \\n#NoStunts #BalancedBudgetAmendment #EndCitizensUnited #EndElectoralCollege #Medicare4All #Adopt #NoKill', 'created': datetime.datetime(2008, 12, 3, 3, 14, 8, tzinfo=datetime.timezone.utc), 'followersCount': 1409, 'friendsCount': 189, 'statusesCount': 39891, 'favouritesCount': 100052, 'listedCount': 3, 'mediaCount': 151, 'location': 'Portland', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1728859098743988224/ZIzhKZAP_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@TheRichFromCali If we had an AG Donald Trump would be  going to jail.,TheRichFromCali,,topic_diversified,2026-02-17 12:12:19.135327
74,2024-08-09,reply,republican,en,0,0,0,0,"@GOP Why debate when you are in the lead.
Just ask Trump....",[],1821931023241773056,FALSE,FALSE,https://twitter.com/Ross3512869229/status/1821931023241773059,"""{'id': 1668974335980077057, 'id_str': '1668974335980077057', 'url': 'https://twitter.com/Ross', 'username': 'Ross', 'rawDescription': '', 'created': datetime.datetime(2023, 6, 14, 13, 31, 18, tzinfo=datetime.timezone.utc), 'followersCount': 4, 'friendsCount': 86, 'statusesCount': 2023, 'favouritesCount': 44, 'listedCount': 1, 'mediaCount': 30, 'location': '', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@GOP Why debate when you are in the lead.
Just ask Trump....",GOP,,topic_diversified,2026-02-17 12:12:19.135327
75,2024-08-12,reply,republican,en,0,0,0,0,@realJennaEllis MAGA hates you. We hate you. Just go away.,[],1822821136242966528,FALSE,FALSE,https://twitter.com/dolorous_ed/status/1822821136242966656,"""{'id': 329114639, 'id_str': '329114639', 'url': 'https://twitter.com/Bifurcated stream of consciousness', 'username': 'Bifurcated stream of consciousness', 'rawDescription': 'Liberty, equality, fraternity. I block trolls, bots and idiots. Philly sports fan. Not MAGA, not a Christian, I do believe in science.\ud83d\udc99\ud83c\uddfa\ud83c\uddf8', 'created': datetime.datetime(2011, 7, 4, 15, 26, 6, tzinfo=datetime.timezone.utc), 'followersCount': 5175, 'friendsCount': 5376, 'statusesCount': 22336, 'favouritesCount': 186900, 'listedCount': 6, 'mediaCount': 170, 'location': 'Florida', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1629981084686450692/jh5NNDJL_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@realJennaEllis MAGA hates you. We hate you. Just go away.,realJennaEllis,,topic_diversified,2026-02-17 12:12:19.135327
76,2024-08-11,quote,republican,en,0,0,1,0,"@emilthrockmore @MikeSington Here are multiple angles and videos MAGA 🤡🤡🤡's:

https://t.co/EykCo3fvZI",[],1822753805668368384,FALSE,TRUE,https://twitter.com/schoolin_cons/status/1822753805668368419,"""{'id': 1573071240071258112, 'id_str': '1573071240071258112', 'url': 'https://twitter.com/OldSchoolLiberalBob', 'username': 'OldSchoolLiberalBob', 'rawDescription': 'Dispelling lies from the Right. Fighting like hell to save our democracy from Trump, MAGA, and Republicans. \ud83c\uddfa\ud83c\uddf8VETS\ud83c\uddfa\ud83c\uddf8 FAV: FN-510 tac', 'created': datetime.datetime(2022, 9, 22, 22, 6, 58, tzinfo=datetime.timezone.utc), 'followersCount': 1863, 'friendsCount': 1103, 'statusesCount': 19431, 'favouritesCount': 47324, 'listedCount': 22, 'mediaCount': 8681, 'location': 'United States', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1573417535604543488/Uy6g97Yf_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@emilthrockmore @MikeSington Here are multiple angles and videos MAGA 🤡🤡🤡's:

https://t.co/EykCo3fvZI",emilthrockmore,,topic_diversified,2026-02-17 12:12:19.135327
77,2024-08-15,reply,republican,en,0,0,0,0,"@Socket1Sophie Did a news feature back in the 80s when there was the switch from DHSS to Housing Benefit. 
We had a property company and met the Conservative Minister in Parliament to try and sort the shambles.",[],1824181993401131008,FALSE,FALSE,https://twitter.com/PoultenDavid/status/1824181993401131098,"""{'id': 2875520282, 'id_str': '2875520282', 'url': 'https://twitter.com/David Poulten', 'username': 'David Poulten', 'rawDescription': 'Many moons ago I did a politics and international relations degree then worked in it on and off for 40 years.\\nIn Parliament the day Harold Wilson resigned.', 'created': datetime.datetime(2014, 10, 24, 16, 5, 18, tzinfo=datetime.timezone.utc), 'followersCount': 730, 'friendsCount': 1120, 'statusesCount': 61270, 'favouritesCount': 11498, 'listedCount': 12, 'mediaCount': 39, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1349987277599072256/fJp5CxeY_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@Socket1Sophie Did a news feature back in the 80s when there was the switch from DHSS to Housing Benefit. 
We had a property company and met the Conservative Minister in Parliament to try and sort the shambles.",Socket1Sophie,,topic_diversified,2026-02-17 12:12:19.135327
78,2024-08-13,reply,republican,en,0,0,0,0,"@elonmusk @AutismCapital After the assassination attempt I did a Google search. 

Could not find a conservative outlet but I found two or three links to Al Jazeera...

Been using Duck-Duck-Go a little more since then",[],1823505541618130944,FALSE,FALSE,https://twitter.com/TooBigToRig101/status/1823505541618130998,"""{'id': 1812354546137739264, 'id_str': '1812354546137739264', 'url': 'https://twitter.com/America First!', 'username': 'America First!', 'rawDescription': 'Reagan Conservative\\n+ Trump Conservative     \\n=America First!', 'created': datetime.datetime(2024, 7, 14, 5, 13, 44, tzinfo=datetime.timezone.utc), 'followersCount': 201, 'friendsCount': 41, 'statusesCount': 4159, 'favouritesCount': 3866, 'listedCount': 0, 'mediaCount': 32, 'location': 'USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1826857511485317120/25_LJdO4_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@elonmusk @AutismCapital After the assassination attempt I did a Google search. 

Could not find a conservative outlet but I found two or three links to Al Jazeera...

Been using Duck-Duck-Go a little more since then",elonmusk,,topic_diversified,2026-02-17 12:12:19.135327
79,2024-08-19,reply,republican,en,0,0,0,0,@atensnut No that's what they performed on Donald Trump after his fifth scourge child,[],1825348385215217920,FALSE,FALSE,https://twitter.com/KarenWelch74565/status/1825348385215218017,"""{'id': 1638283120649687073, 'id_str': '1638283120649687073', 'url': 'https://twitter.com/Karen Welch', 'username': 'Karen Welch', 'rawDescription': '', 'created': datetime.datetime(2023, 3, 21, 20, 55, 45, tzinfo=datetime.timezone.utc), 'followersCount': 317, 'friendsCount': 114, 'statusesCount': 3136, 'favouritesCount': 6997, 'listedCount': 2, 'mediaCount': 2, 'location': 'Orono, ME', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1638283276166090760/At62rAzS_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@atensnut No that's what they performed on Donald Trump after his fifth scourge child,atensnut,,topic_diversified,2026-02-17 12:12:19.135327
80,2024-08-19,reply,republican,en,3,0,0,0,@realLizUSA Holy crap. The RNC actually did something in support of election integrity. This is a first.,[],1825595374972841984,FALSE,FALSE,https://twitter.com/TheAndersPaul/status/1825595374972842087,"""{'id': 1038110784121921537, 'id_str': '1038110784121921537', 'url': 'https://twitter.com/Eric CIAramella\u2019s Dirty Whistle', 'username': 'Eric CIAramella\u2019s Dirty Whistle', 'rawDescription': 'Physician Gas Passer in real life. Fly in a circus of elephants on twitter; Gator/Buckeye alumnus. Ex Charlestonian/Current Florida Man. Feel a Reckoning coming', 'created': datetime.datetime(2018, 9, 7, 17, 4, 32, tzinfo=datetime.timezone.utc), 'followersCount': 8715, 'friendsCount': 1522, 'statusesCount': 48139, 'favouritesCount': 127318, 'listedCount': 28, 'mediaCount': 3657, 'location': 'Florida, USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1824515900004818944/VgDStVLt_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@realLizUSA Holy crap. The RNC actually did something in support of election integrity. This is a first.,realLizUSA,,topic_diversified,2026-02-17 12:12:19.135327
81,2024-08-19,tweet,republican,en,0,0,0,0,Abortion  is already illegal in 1/3 of states because of Donald Trump. We can’t let the GOP fill any more seats until Trump is history ... https://t.co/yU3j0UvzuU via @YouTube,[],1825594541459780096,FALSE,FALSE,https://twitter.com/gb07011950/status/1825594541459779945,"""{'id': 48235875, 'id_str': '48235875', 'url': 'https://twitter.com/GB', 'username': 'GB', 'rawDescription': 'Interested in peace; not always sure how to achieve it.', 'created': datetime.datetime(2009, 6, 18, 3, 52, 11, tzinfo=datetime.timezone.utc), 'followersCount': 549, 'friendsCount': 1075, 'statusesCount': 149228, 'favouritesCount': 2732, 'listedCount': 151, 'mediaCount': 2504, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/576375997819457537/PSNoM4Kx_normal.jpeg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",Abortion  is already illegal in 1/3 of states because of Donald Trump. We can’t let the GOP fill any more seats until Trump is history ... https://t.co/yU3j0UvzuU via @YouTube,,,topic_diversified,2026-02-17 12:12:19.135327
82,2024-08-21,quote,republican,en,2,1,2,0,The DNC Convention is helping Trump 😂🖕🏼🇺🇸 #MAGA #Trump2024IsTheOnlyChoice #DemocratsAreDestroyingAmerica,"""[{'indices': [42, 47], 'text': 'MAGA'}, {'indices': [48, 73], 'text': 'Trump2024IsTheOnlyChoice'}, {'indices': [74, 104], 'text': 'DemocratsAreDestroyingAmerica'}]""",1826219045978509568,FALSE,TRUE,https://twitter.com/NYLaLa716/status/1826219045978509571,"""{'id': 1765941017759395840, 'id_str': '1765941017759395840', 'url': 'https://twitter.com/Deen', 'username': 'Deen', 'rawDescription': 'Stuck in a bad State\u2026not mentally..NY\u2026Feel the tension soon as someone mentions me, here\u2019s my 10 cents, my 2 cents is free #MAGA #Trump2024theonlychoice', 'created': datetime.datetime(2024, 3, 8, 3, 22, 32, tzinfo=datetime.timezone.utc), 'followersCount': 4399, 'friendsCount': 4190, 'statusesCount': 30576, 'favouritesCount': 37280, 'listedCount': 51, 'mediaCount': 6979, 'location': 'Buffalo, NY', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1840090546972319744/WyniQEgR_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",The DNC Convention is helping Trump 😂🖕🏼🇺🇸 #MAGA #Trump2024IsTheOnlyChoice #DemocratsAreDestroyingAmerica,,,topic_diversified,2026-02-17 12:12:19.135327
83,2024-08-20,tweet,republican,en,1,0,0,0,"Donald Trump golf course set to have the highest green fees on the planet in 2025

#Trump #DonaldTrump @TrumpTurnberry @TrumpGolf 
https://t.co/ajbOiCEaHN","""[{'indices': [83, 89], 'text': 'Trump'}, {'indices': [90, 102], 'text': 'DonaldTrump'}]""",1825850453285916928,FALSE,FALSE,https://twitter.com/GolfDigestME/status/1825850453285916860,"""{'id': 269620799, 'id_str': '269620799', 'url': 'https://twitter.com/Golf Digest ME', 'username': 'Golf Digest ME', 'rawDescription': \""The number one #golf magazine in the Middle East, featuring local news, exclusive articles and video content from the world's leading professionals.\"", 'created': datetime.datetime(2011, 3, 21, 4, 16, 49, tzinfo=datetime.timezone.utc), 'followersCount': 3888, 'friendsCount': 572, 'statusesCount': 15933, 'favouritesCount': 641, 'listedCount': 48, 'mediaCount': 521, 'location': 'United Arab Emirates', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1371751299235123201/bkEi8pYy_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Donald Trump golf course set to have the highest green fees on the planet in 2025

#Trump #DonaldTrump @TrumpTurnberry @TrumpGolf 
https://t.co/ajbOiCEaHN",,,topic_diversified,2026-02-17 12:12:19.135327
84,2024-08-14,reply,republican,en,2,0,3,0,@The_Real_BiM @terrymbs2 @AdorablePodcast @RossGilroy @memequeenkimmy @SecularSmurf @OsingaPeter @America1Eagle1 @TreatHunterDog @56tweets4 @petewoodward0 @OnlyaMoment3 @hellosf77 @NewfMom29 @edielizzard1 @L331024 @zypisfy @scottstocker4 @ReganLieutenant @EMNODAERTTONOD @IZMKS44 @Jetson77 @UndeC08 @justasimplema20 @BettyBoop8209 @Woody4123 @BuckSatanLives @Missy10013Kathy @AdamTarver6 @cherylhart00 @carolyn_from @NatashaForTrump @TastyMorsel6 @mccuan_lois @Sofie_Z1 @AnnoyedTaurus @Theresa51332 @MsPeabiddy @bubba6186422393 @GnosticMessiah @lucy_neuwirth @BobBComedy @ThereseOSulliv2 @RaylynCurtis @RightDaisy @doggebukser @GrishamHun11462 @zipthwung @warmachineofgod sore loser... Trump and his kult of maga morons is DONE... https://t.co/m2oVznwFzn,[],1823821369160950016,FALSE,FALSE,https://twitter.com/kali8989/status/1823821369160950098,"""{'id': 21354241, 'id_str': '21354241', 'url': 'https://twitter.com/Frances Del Rio \u262e\ufe0f\ud83d\udfe7', 'username': 'Frances Del Rio \u262e\ufe0f\ud83d\udfe7', 'rawDescription': '#BlueCrew #Resister #ProChoice TRUMP LOST \ud83c\udf08Slava Ukraine \ud83c\uddfa\ud83c\udde6 avid photographer \ud83d\udcf7 retired web developer.. I brake for animals \ud83d\udc36\ud83d\udc31\ud83d\udc30', 'created': datetime.datetime(2009, 2, 19, 23, 51, 29, tzinfo=datetime.timezone.utc), 'followersCount': 4328, 'friendsCount': 5009, 'statusesCount': 96409, 'favouritesCount': 25243, 'listedCount': 38, 'mediaCount': 1050, 'location': 'near the rainbow ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/2710359636/707f707214f06687c0aeeb09c6018c7b_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@The_Real_BiM @terrymbs2 @AdorablePodcast @RossGilroy @memequeenkimmy @SecularSmurf @OsingaPeter @America1Eagle1 @TreatHunterDog @56tweets4 @petewoodward0 @OnlyaMoment3 @hellosf77 @NewfMom29 @edielizzard1 @L331024 @zypisfy @scottstocker4 @ReganLieutenant @EMNODAERTTONOD @IZMKS44 @Jetson77 @UndeC08 @justasimplema20 @BettyBoop8209 @Woody4123 @BuckSatanLives @Missy10013Kathy @AdamTarver6 @cherylhart00 @carolyn_from @NatashaForTrump @TastyMorsel6 @mccuan_lois @Sofie_Z1 @AnnoyedTaurus @Theresa51332 @MsPeabiddy @bubba6186422393 @GnosticMessiah @lucy_neuwirth @BobBComedy @ThereseOSulliv2 @RaylynCurtis @RightDaisy @doggebukser @GrishamHun11462 @zipthwung @warmachineofgod sore loser... Trump and his kult of maga morons is DONE... https://t.co/m2oVznwFzn,The_Real_BiM,,topic_diversified,2026-02-17 12:12:19.135327
85,2024-08-15,reply,republican,en,1,0,0,0,@the_1_Barber @brui4ns1 @JoeyMannarinoUS Trump is a scumbag. Been that way since the 80s. He's not fit for any public office bc he's not about serving others. He's about himself. He and Maga cult will be studied in future yrs to determine how he manipulated so many to join his movement. It truly is a psychological study,[],1824179861747077120,FALSE,FALSE,https://twitter.com/stillbkallday/status/1824179861747077207,"""{'id': 256683855, 'id_str': '256683855', 'url': 'https://twitter.com/G', 'username': 'G', 'rawDescription': '', 'created': datetime.datetime(2011, 2, 23, 21, 43, 58, tzinfo=datetime.timezone.utc), 'followersCount': 38, 'friendsCount': 25, 'statusesCount': 3046, 'favouritesCount': 3576, 'listedCount': 0, 'mediaCount': 77, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1557536630688436225/banrylhy_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@the_1_Barber @brui4ns1 @JoeyMannarinoUS Trump is a scumbag. Been that way since the 80s. He's not fit for any public office bc he's not about serving others. He's about himself. He and Maga cult will be studied in future yrs to determine how he manipulated so many to join his movement. It truly is a psychological study,the_1_Barber,,topic_diversified,2026-02-17 12:12:19.135327
